date,location,vaccine,total_vaccinations
2021-02-03,Liechtenstein,Moderna,9
2021-02-03,Liechtenstein,Pfizer/BioNTech,6
2021-02-04,Liechtenstein,Moderna,9
2021-02-04,Liechtenstein,Pfizer/BioNTech,6
2021-02-05,Liechtenstein,Moderna,6
2021-02-05,Liechtenstein,Pfizer/BioNTech,41
2021-02-06,Liechtenstein,Moderna,6
2021-02-06,Liechtenstein,Pfizer/BioNTech,41
2021-02-07,Liechtenstein,Moderna,6
2021-02-07,Liechtenstein,Pfizer/BioNTech,41
2021-02-08,Liechtenstein,Moderna,6
2021-02-08,Liechtenstein,Pfizer/BioNTech,41
2021-02-09,Liechtenstein,Moderna,6
2021-02-09,Liechtenstein,Pfizer/BioNTech,41
2021-02-10,Liechtenstein,Moderna,6
2021-02-10,Liechtenstein,Pfizer/BioNTech,41
2021-02-11,Liechtenstein,Moderna,6
2021-02-11,Liechtenstein,Pfizer/BioNTech,41
2021-02-12,Liechtenstein,Moderna,82
2021-02-12,Liechtenstein,Pfizer/BioNTech,16
2021-02-13,Liechtenstein,Moderna,82
2021-02-13,Liechtenstein,Pfizer/BioNTech,16
2021-02-14,Liechtenstein,Moderna,82
2021-02-14,Liechtenstein,Pfizer/BioNTech,16
2021-02-15,Liechtenstein,Moderna,82
2021-02-15,Liechtenstein,Pfizer/BioNTech,16
2021-02-16,Liechtenstein,Moderna,82
2021-02-16,Liechtenstein,Pfizer/BioNTech,16
2021-02-17,Liechtenstein,Moderna,82
2021-02-17,Liechtenstein,Pfizer/BioNTech,16
2021-02-18,Liechtenstein,Moderna,82
2021-02-18,Liechtenstein,Pfizer/BioNTech,16
2021-02-19,Liechtenstein,Moderna,41
2021-02-19,Liechtenstein,Pfizer/BioNTech,62
2021-02-20,Liechtenstein,Moderna,41
2021-02-20,Liechtenstein,Pfizer/BioNTech,62
2021-02-21,Liechtenstein,Moderna,41
2021-02-21,Liechtenstein,Pfizer/BioNTech,62
2021-02-22,Liechtenstein,Moderna,41
2021-02-22,Liechtenstein,Pfizer/BioNTech,62
2021-02-23,Liechtenstein,Moderna,41
2021-02-23,Liechtenstein,Pfizer/BioNTech,62
2021-02-24,Liechtenstein,Moderna,41
2021-02-24,Liechtenstein,Pfizer/BioNTech,62
2021-02-25,Liechtenstein,Moderna,41
2021-02-25,Liechtenstein,Pfizer/BioNTech,62
2021-02-26,Liechtenstein,Moderna,6
2021-02-26,Liechtenstein,Pfizer/BioNTech,77
2021-02-27,Liechtenstein,Moderna,6
2021-02-27,Liechtenstein,Pfizer/BioNTech,77
2021-02-28,Liechtenstein,Moderna,6
2021-02-28,Liechtenstein,Pfizer/BioNTech,77
2021-03-01,Liechtenstein,Moderna,6
2021-03-01,Liechtenstein,Pfizer/BioNTech,77
2021-03-02,Liechtenstein,Moderna,6
2021-03-02,Liechtenstein,Pfizer/BioNTech,77
2021-03-03,Liechtenstein,Moderna,6
2021-03-03,Liechtenstein,Pfizer/BioNTech,77
2021-03-04,Liechtenstein,Moderna,6
2021-03-04,Liechtenstein,Pfizer/BioNTech,77
2021-03-05,Liechtenstein,Moderna,94
2021-03-05,Liechtenstein,Pfizer/BioNTech,2
2021-03-06,Liechtenstein,Moderna,94
2021-03-06,Liechtenstein,Pfizer/BioNTech,2
2021-03-07,Liechtenstein,Moderna,94
2021-03-07,Liechtenstein,Pfizer/BioNTech,2
2021-03-08,Liechtenstein,Moderna,94
2021-03-08,Liechtenstein,Pfizer/BioNTech,2
2021-03-09,Liechtenstein,Moderna,94
2021-03-09,Liechtenstein,Pfizer/BioNTech,2
2021-03-10,Liechtenstein,Moderna,94
2021-03-10,Liechtenstein,Pfizer/BioNTech,2
2021-03-11,Liechtenstein,Moderna,94
2021-03-11,Liechtenstein,Pfizer/BioNTech,2
2021-03-12,Liechtenstein,Moderna,79
2021-03-12,Liechtenstein,Pfizer/BioNTech,11
2021-03-13,Liechtenstein,Moderna,79
2021-03-13,Liechtenstein,Pfizer/BioNTech,11
2021-03-14,Liechtenstein,Moderna,79
2021-03-14,Liechtenstein,Pfizer/BioNTech,11
2021-03-15,Liechtenstein,Moderna,79
2021-03-15,Liechtenstein,Pfizer/BioNTech,11
2021-03-16,Liechtenstein,Moderna,79
2021-03-16,Liechtenstein,Pfizer/BioNTech,11
2021-03-17,Liechtenstein,Moderna,79
2021-03-17,Liechtenstein,Pfizer/BioNTech,11
2021-03-18,Liechtenstein,Moderna,79
2021-03-18,Liechtenstein,Pfizer/BioNTech,11
2021-03-19,Liechtenstein,Moderna,1
2021-03-19,Liechtenstein,Pfizer/BioNTech,163
2021-03-20,Liechtenstein,Moderna,1
2021-03-20,Liechtenstein,Pfizer/BioNTech,163
2021-03-21,Liechtenstein,Moderna,1
2021-03-21,Liechtenstein,Pfizer/BioNTech,163
2021-03-22,Liechtenstein,Moderna,1
2021-03-22,Liechtenstein,Pfizer/BioNTech,163
2021-03-23,Liechtenstein,Moderna,1
2021-03-23,Liechtenstein,Pfizer/BioNTech,163
2021-03-24,Liechtenstein,Moderna,1
2021-03-24,Liechtenstein,Pfizer/BioNTech,163
2021-03-25,Liechtenstein,Moderna,1
2021-03-25,Liechtenstein,Pfizer/BioNTech,163
2021-03-26,Liechtenstein,Moderna,69
2021-03-26,Liechtenstein,Pfizer/BioNTech,77
2021-03-27,Liechtenstein,Moderna,69
2021-03-27,Liechtenstein,Pfizer/BioNTech,77
2021-03-28,Liechtenstein,Moderna,69
2021-03-28,Liechtenstein,Pfizer/BioNTech,77
2021-03-29,Liechtenstein,Moderna,69
2021-03-29,Liechtenstein,Pfizer/BioNTech,77
2021-03-30,Liechtenstein,Moderna,69
2021-03-30,Liechtenstein,Pfizer/BioNTech,77
2021-03-31,Liechtenstein,Moderna,69
2021-03-31,Liechtenstein,Pfizer/BioNTech,77
2021-04-01,Liechtenstein,Moderna,69
2021-04-01,Liechtenstein,Pfizer/BioNTech,77
2021-04-02,Liechtenstein,Moderna,128
2021-04-02,Liechtenstein,Pfizer/BioNTech,1
2021-04-03,Liechtenstein,Moderna,128
2021-04-03,Liechtenstein,Pfizer/BioNTech,1
2021-04-04,Liechtenstein,Moderna,128
2021-04-04,Liechtenstein,Pfizer/BioNTech,1
2021-04-05,Liechtenstein,Moderna,128
2021-04-05,Liechtenstein,Pfizer/BioNTech,1
2021-04-06,Liechtenstein,Moderna,128
2021-04-06,Liechtenstein,Pfizer/BioNTech,1
2021-04-07,Liechtenstein,Moderna,128
2021-04-07,Liechtenstein,Pfizer/BioNTech,1
2021-04-08,Liechtenstein,Moderna,128
2021-04-08,Liechtenstein,Pfizer/BioNTech,1
2021-04-09,Liechtenstein,Moderna,77
2021-04-09,Liechtenstein,Pfizer/BioNTech,133
2021-04-10,Liechtenstein,Moderna,77
2021-04-10,Liechtenstein,Pfizer/BioNTech,133
2021-04-11,Liechtenstein,Moderna,77
2021-04-11,Liechtenstein,Pfizer/BioNTech,133
2021-04-12,Liechtenstein,Moderna,77
2021-04-12,Liechtenstein,Pfizer/BioNTech,133
2021-04-13,Liechtenstein,Moderna,77
2021-04-13,Liechtenstein,Pfizer/BioNTech,133
2021-04-14,Liechtenstein,Moderna,77
2021-04-14,Liechtenstein,Pfizer/BioNTech,133
2021-04-15,Liechtenstein,Moderna,77
2021-04-15,Liechtenstein,Pfizer/BioNTech,133
2021-04-16,Liechtenstein,Moderna,122
2021-04-16,Liechtenstein,Pfizer/BioNTech,254
2021-04-17,Liechtenstein,Moderna,122
2021-04-17,Liechtenstein,Pfizer/BioNTech,254
2021-04-18,Liechtenstein,Moderna,122
2021-04-18,Liechtenstein,Pfizer/BioNTech,254
2021-04-19,Liechtenstein,Moderna,122
2021-04-19,Liechtenstein,Pfizer/BioNTech,254
2021-04-20,Liechtenstein,Moderna,122
2021-04-20,Liechtenstein,Pfizer/BioNTech,254
2021-04-21,Liechtenstein,Moderna,122
2021-04-21,Liechtenstein,Pfizer/BioNTech,254
2021-04-22,Liechtenstein,Moderna,122
2021-04-22,Liechtenstein,Pfizer/BioNTech,254
2021-04-23,Liechtenstein,Moderna,143
2021-04-23,Liechtenstein,Pfizer/BioNTech,80
2021-04-24,Liechtenstein,Moderna,143
2021-04-24,Liechtenstein,Pfizer/BioNTech,80
2021-04-25,Liechtenstein,Moderna,143
2021-04-25,Liechtenstein,Pfizer/BioNTech,80
2021-04-26,Liechtenstein,Moderna,143
2021-04-26,Liechtenstein,Pfizer/BioNTech,80
2021-04-27,Liechtenstein,Moderna,143
2021-04-27,Liechtenstein,Pfizer/BioNTech,80
2021-04-28,Liechtenstein,Moderna,143
2021-04-28,Liechtenstein,Pfizer/BioNTech,80
2021-04-29,Liechtenstein,Moderna,143
2021-04-29,Liechtenstein,Pfizer/BioNTech,80
2021-04-30,Liechtenstein,Moderna,193
2021-04-30,Liechtenstein,Pfizer/BioNTech,1
2021-05-01,Liechtenstein,Moderna,193
2021-05-01,Liechtenstein,Pfizer/BioNTech,1
2021-05-02,Liechtenstein,Moderna,193
2021-05-02,Liechtenstein,Pfizer/BioNTech,1
2021-05-03,Liechtenstein,Moderna,193
2021-05-03,Liechtenstein,Pfizer/BioNTech,1
2021-05-04,Liechtenstein,Moderna,193
2021-05-04,Liechtenstein,Pfizer/BioNTech,1
2021-05-05,Liechtenstein,Moderna,193
2021-05-05,Liechtenstein,Pfizer/BioNTech,1
2021-05-06,Liechtenstein,Moderna,193
2021-05-06,Liechtenstein,Pfizer/BioNTech,1
2021-05-07,Liechtenstein,Moderna,156
2021-05-07,Liechtenstein,Pfizer/BioNTech,125
2021-05-08,Liechtenstein,Moderna,156
2021-05-08,Liechtenstein,Pfizer/BioNTech,125
2021-05-09,Liechtenstein,Moderna,156
2021-05-09,Liechtenstein,Pfizer/BioNTech,125
2021-05-10,Liechtenstein,Moderna,156
2021-05-10,Liechtenstein,Pfizer/BioNTech,125
2021-05-11,Liechtenstein,Moderna,156
2021-05-11,Liechtenstein,Pfizer/BioNTech,125
2021-05-12,Liechtenstein,Moderna,156
2021-05-12,Liechtenstein,Pfizer/BioNTech,125
2021-05-13,Liechtenstein,Moderna,156
2021-05-13,Liechtenstein,Pfizer/BioNTech,125
2021-05-14,Liechtenstein,Moderna,242
2021-05-14,Liechtenstein,Pfizer/BioNTech,152
2021-05-15,Liechtenstein,Moderna,242
2021-05-15,Liechtenstein,Pfizer/BioNTech,152
2021-05-16,Liechtenstein,Moderna,242
2021-05-16,Liechtenstein,Pfizer/BioNTech,152
2021-05-17,Liechtenstein,Moderna,242
2021-05-17,Liechtenstein,Pfizer/BioNTech,152
2021-05-18,Liechtenstein,Moderna,242
2021-05-18,Liechtenstein,Pfizer/BioNTech,152
2021-05-19,Liechtenstein,Moderna,242
2021-05-19,Liechtenstein,Pfizer/BioNTech,152
2021-05-20,Liechtenstein,Moderna,242
2021-05-20,Liechtenstein,Pfizer/BioNTech,152
2021-05-21,Liechtenstein,Moderna,197
2021-05-21,Liechtenstein,Pfizer/BioNTech,119
2021-05-22,Liechtenstein,Moderna,197
2021-05-22,Liechtenstein,Pfizer/BioNTech,119
2021-05-23,Liechtenstein,Moderna,197
2021-05-23,Liechtenstein,Pfizer/BioNTech,119
2021-05-24,Liechtenstein,Moderna,197
2021-05-24,Liechtenstein,Pfizer/BioNTech,119
2021-05-25,Liechtenstein,Moderna,197
2021-05-25,Liechtenstein,Pfizer/BioNTech,119
2021-05-26,Liechtenstein,Moderna,197
2021-05-26,Liechtenstein,Pfizer/BioNTech,119
2021-05-27,Liechtenstein,Moderna,197
2021-05-27,Liechtenstein,Pfizer/BioNTech,119
2021-05-28,Liechtenstein,Moderna,396
2021-05-28,Liechtenstein,Pfizer/BioNTech,1
2021-05-29,Liechtenstein,Moderna,396
2021-05-29,Liechtenstein,Pfizer/BioNTech,1
2021-05-30,Liechtenstein,Moderna,396
2021-05-30,Liechtenstein,Pfizer/BioNTech,1
2021-05-31,Liechtenstein,Moderna,396
2021-05-31,Liechtenstein,Pfizer/BioNTech,1
2021-06-01,Liechtenstein,Moderna,396
2021-06-01,Liechtenstein,Pfizer/BioNTech,1
2021-06-02,Liechtenstein,Moderna,396
2021-06-02,Liechtenstein,Pfizer/BioNTech,1
2021-06-03,Liechtenstein,Moderna,396
2021-06-03,Liechtenstein,Pfizer/BioNTech,1
2021-06-04,Liechtenstein,Moderna,329
2021-06-04,Liechtenstein,Pfizer/BioNTech,79
2021-06-05,Liechtenstein,Moderna,329
2021-06-05,Liechtenstein,Pfizer/BioNTech,79
2021-06-06,Liechtenstein,Moderna,329
2021-06-06,Liechtenstein,Pfizer/BioNTech,79
2021-06-07,Liechtenstein,Moderna,329
2021-06-07,Liechtenstein,Pfizer/BioNTech,79
2021-06-08,Liechtenstein,Moderna,329
2021-06-08,Liechtenstein,Pfizer/BioNTech,79
2021-06-09,Liechtenstein,Moderna,329
2021-06-09,Liechtenstein,Pfizer/BioNTech,79
2021-06-10,Liechtenstein,Moderna,329
2021-06-10,Liechtenstein,Pfizer/BioNTech,79
2021-06-11,Liechtenstein,Moderna,402
2021-06-11,Liechtenstein,Pfizer/BioNTech,0
2021-06-12,Liechtenstein,Moderna,402
2021-06-12,Liechtenstein,Pfizer/BioNTech,0
2021-06-13,Liechtenstein,Moderna,402
2021-06-13,Liechtenstein,Pfizer/BioNTech,0
2021-06-14,Liechtenstein,Moderna,402
2021-06-14,Liechtenstein,Pfizer/BioNTech,0
2021-06-15,Liechtenstein,Moderna,402
2021-06-15,Liechtenstein,Pfizer/BioNTech,0
2021-06-16,Liechtenstein,Moderna,402
2021-06-16,Liechtenstein,Pfizer/BioNTech,0
2021-06-17,Liechtenstein,Moderna,402
2021-06-17,Liechtenstein,Pfizer/BioNTech,0
2021-06-18,Liechtenstein,Moderna,158
2021-06-18,Liechtenstein,Pfizer/BioNTech,59
2021-06-19,Liechtenstein,Moderna,158
2021-06-19,Liechtenstein,Pfizer/BioNTech,59
2021-06-20,Liechtenstein,Moderna,158
2021-06-20,Liechtenstein,Pfizer/BioNTech,59
2021-06-21,Liechtenstein,Moderna,158
2021-06-21,Liechtenstein,Pfizer/BioNTech,59
2021-06-22,Liechtenstein,Moderna,158
2021-06-22,Liechtenstein,Pfizer/BioNTech,59
2021-06-23,Liechtenstein,Moderna,158
2021-06-23,Liechtenstein,Pfizer/BioNTech,59
2021-06-24,Liechtenstein,Moderna,158
2021-06-24,Liechtenstein,Pfizer/BioNTech,59
2021-06-25,Liechtenstein,Moderna,326
2021-06-25,Liechtenstein,Pfizer/BioNTech,0
2021-06-26,Liechtenstein,Moderna,326
2021-06-26,Liechtenstein,Pfizer/BioNTech,0
2021-06-27,Liechtenstein,Moderna,326
2021-06-27,Liechtenstein,Pfizer/BioNTech,0
2021-06-28,Liechtenstein,Moderna,326
2021-06-28,Liechtenstein,Pfizer/BioNTech,0
2021-06-29,Liechtenstein,Moderna,326
2021-06-29,Liechtenstein,Pfizer/BioNTech,0
2021-06-30,Liechtenstein,Moderna,326
2021-06-30,Liechtenstein,Pfizer/BioNTech,0
2021-07-01,Liechtenstein,Moderna,326
2021-07-01,Liechtenstein,Pfizer/BioNTech,0
2021-07-02,Liechtenstein,Moderna,288
2021-07-02,Liechtenstein,Pfizer/BioNTech,74
2021-07-03,Liechtenstein,Moderna,288
2021-07-03,Liechtenstein,Pfizer/BioNTech,74
2021-07-04,Liechtenstein,Moderna,288
2021-07-04,Liechtenstein,Pfizer/BioNTech,74
2021-07-05,Liechtenstein,Moderna,288
2021-07-05,Liechtenstein,Pfizer/BioNTech,74
2021-07-06,Liechtenstein,Moderna,288
2021-07-06,Liechtenstein,Pfizer/BioNTech,74
2021-07-07,Liechtenstein,Moderna,288
2021-07-07,Liechtenstein,Pfizer/BioNTech,74
2021-07-08,Liechtenstein,Moderna,288
2021-07-08,Liechtenstein,Pfizer/BioNTech,74
2021-07-09,Liechtenstein,Moderna,333
2021-07-09,Liechtenstein,Pfizer/BioNTech,0
2021-07-10,Liechtenstein,Moderna,333
2021-07-10,Liechtenstein,Pfizer/BioNTech,0
2021-07-11,Liechtenstein,Moderna,333
2021-07-11,Liechtenstein,Pfizer/BioNTech,0
2021-07-12,Liechtenstein,Moderna,333
2021-07-12,Liechtenstein,Pfizer/BioNTech,0
2021-07-13,Liechtenstein,Moderna,333
2021-07-13,Liechtenstein,Pfizer/BioNTech,0
2021-07-14,Liechtenstein,Moderna,333
2021-07-14,Liechtenstein,Pfizer/BioNTech,0
2021-07-15,Liechtenstein,Moderna,333
2021-07-15,Liechtenstein,Pfizer/BioNTech,0
2021-07-16,Liechtenstein,Moderna,57
2021-07-16,Liechtenstein,Pfizer/BioNTech,20
2021-07-17,Liechtenstein,Moderna,57
2021-07-17,Liechtenstein,Pfizer/BioNTech,20
2021-07-18,Liechtenstein,Moderna,57
2021-07-18,Liechtenstein,Pfizer/BioNTech,20
2021-07-19,Liechtenstein,Moderna,57
2021-07-19,Liechtenstein,Pfizer/BioNTech,20
2021-07-20,Liechtenstein,Moderna,57
2021-07-20,Liechtenstein,Pfizer/BioNTech,20
2021-07-21,Liechtenstein,Moderna,57
2021-07-21,Liechtenstein,Pfizer/BioNTech,20
2021-07-22,Liechtenstein,Moderna,57
2021-07-22,Liechtenstein,Pfizer/BioNTech,20
2021-07-23,Liechtenstein,Moderna,2
2021-07-23,Liechtenstein,Pfizer/BioNTech,0
2021-07-24,Liechtenstein,Moderna,2
2021-07-24,Liechtenstein,Pfizer/BioNTech,0
2021-07-25,Liechtenstein,Moderna,2
2021-07-25,Liechtenstein,Pfizer/BioNTech,0
2021-07-26,Liechtenstein,Moderna,2
2021-07-26,Liechtenstein,Pfizer/BioNTech,0
2021-07-27,Liechtenstein,Moderna,2
2021-07-27,Liechtenstein,Pfizer/BioNTech,0
2021-07-28,Liechtenstein,Moderna,2
2021-07-28,Liechtenstein,Pfizer/BioNTech,0
2021-07-29,Liechtenstein,Moderna,2
2021-07-29,Liechtenstein,Pfizer/BioNTech,0
2021-07-30,Liechtenstein,Moderna,0
2021-07-30,Liechtenstein,Pfizer/BioNTech,19
2021-07-31,Liechtenstein,Moderna,0
2021-07-31,Liechtenstein,Pfizer/BioNTech,19
2021-08-01,Liechtenstein,Moderna,0
2021-08-01,Liechtenstein,Pfizer/BioNTech,19
2021-08-02,Liechtenstein,Moderna,0
2021-08-02,Liechtenstein,Pfizer/BioNTech,19
2021-08-03,Liechtenstein,Moderna,0
2021-08-03,Liechtenstein,Pfizer/BioNTech,19
2021-08-04,Liechtenstein,Moderna,0
2021-08-04,Liechtenstein,Pfizer/BioNTech,19
2021-08-05,Liechtenstein,Moderna,0
2021-08-05,Liechtenstein,Pfizer/BioNTech,19
2021-08-06,Liechtenstein,Moderna,160
2021-08-06,Liechtenstein,Pfizer/BioNTech,19
2021-08-07,Liechtenstein,Moderna,160
2021-08-07,Liechtenstein,Pfizer/BioNTech,19
2021-08-08,Liechtenstein,Moderna,160
2021-08-08,Liechtenstein,Pfizer/BioNTech,19
2021-08-09,Liechtenstein,Moderna,160
2021-08-09,Liechtenstein,Pfizer/BioNTech,19
2021-08-10,Liechtenstein,Moderna,160
2021-08-10,Liechtenstein,Pfizer/BioNTech,19
2021-08-11,Liechtenstein,Moderna,160
2021-08-11,Liechtenstein,Pfizer/BioNTech,19
2021-08-12,Liechtenstein,Moderna,160
2021-08-12,Liechtenstein,Pfizer/BioNTech,19
2021-08-13,Liechtenstein,Moderna,114
2021-08-13,Liechtenstein,Pfizer/BioNTech,33
2021-08-14,Liechtenstein,Moderna,114
2021-08-14,Liechtenstein,Pfizer/BioNTech,33
2021-08-15,Liechtenstein,Moderna,114
2021-08-15,Liechtenstein,Pfizer/BioNTech,33
2021-08-16,Liechtenstein,Moderna,114
2021-08-16,Liechtenstein,Pfizer/BioNTech,33
2021-08-17,Liechtenstein,Moderna,114
2021-08-17,Liechtenstein,Pfizer/BioNTech,33
2021-08-18,Liechtenstein,Moderna,114
2021-08-18,Liechtenstein,Pfizer/BioNTech,33
2021-08-19,Liechtenstein,Moderna,114
2021-08-19,Liechtenstein,Pfizer/BioNTech,33
2021-08-20,Liechtenstein,Moderna,55
2021-08-20,Liechtenstein,Pfizer/BioNTech,64
2021-08-21,Liechtenstein,Moderna,55
2021-08-21,Liechtenstein,Pfizer/BioNTech,64
2021-08-22,Liechtenstein,Moderna,55
2021-08-22,Liechtenstein,Pfizer/BioNTech,64
2021-08-23,Liechtenstein,Moderna,55
2021-08-23,Liechtenstein,Pfizer/BioNTech,64
2021-08-24,Liechtenstein,Moderna,55
2021-08-24,Liechtenstein,Pfizer/BioNTech,64
2021-08-25,Liechtenstein,Moderna,55
2021-08-25,Liechtenstein,Pfizer/BioNTech,64
2021-08-26,Liechtenstein,Moderna,55
2021-08-26,Liechtenstein,Pfizer/BioNTech,64
2021-08-27,Liechtenstein,Moderna,0
2021-08-27,Liechtenstein,Pfizer/BioNTech,0
2021-08-28,Liechtenstein,Moderna,0
2021-08-28,Liechtenstein,Pfizer/BioNTech,0
2021-08-29,Liechtenstein,Moderna,0
2021-08-29,Liechtenstein,Pfizer/BioNTech,0
2021-08-30,Liechtenstein,Moderna,0
2021-08-30,Liechtenstein,Pfizer/BioNTech,0
2021-08-31,Liechtenstein,Moderna,0
2021-08-31,Liechtenstein,Pfizer/BioNTech,0
2021-09-01,Liechtenstein,Moderna,0
2021-09-01,Liechtenstein,Pfizer/BioNTech,0
2021-09-02,Liechtenstein,Moderna,0
2021-09-02,Liechtenstein,Pfizer/BioNTech,0
2021-09-03,Liechtenstein,Moderna,3
2021-09-03,Liechtenstein,Pfizer/BioNTech,31
2021-09-04,Liechtenstein,Moderna,3
2021-09-04,Liechtenstein,Pfizer/BioNTech,31
2021-09-05,Liechtenstein,Moderna,3
2021-09-05,Liechtenstein,Pfizer/BioNTech,31
2021-09-06,Liechtenstein,Moderna,3
2021-09-06,Liechtenstein,Pfizer/BioNTech,31
2021-09-07,Liechtenstein,Moderna,3
2021-09-07,Liechtenstein,Pfizer/BioNTech,31
2021-09-08,Liechtenstein,Moderna,3
2021-09-08,Liechtenstein,Pfizer/BioNTech,31
2021-09-09,Liechtenstein,Moderna,3
2021-09-09,Liechtenstein,Pfizer/BioNTech,31
2021-09-10,Liechtenstein,Moderna,167
2021-09-10,Liechtenstein,Pfizer/BioNTech,37
2021-09-11,Liechtenstein,Moderna,167
2021-09-11,Liechtenstein,Pfizer/BioNTech,37
2021-09-12,Liechtenstein,Moderna,167
2021-09-12,Liechtenstein,Pfizer/BioNTech,37
2021-09-13,Liechtenstein,Moderna,167
2021-09-13,Liechtenstein,Pfizer/BioNTech,37
2021-09-14,Liechtenstein,Moderna,167
2021-09-14,Liechtenstein,Pfizer/BioNTech,37
2021-09-15,Liechtenstein,Moderna,167
2021-09-15,Liechtenstein,Pfizer/BioNTech,37
2021-09-16,Liechtenstein,Moderna,167
2021-09-16,Liechtenstein,Pfizer/BioNTech,37
2021-09-17,Liechtenstein,Moderna,92
2021-09-17,Liechtenstein,Pfizer/BioNTech,65
2021-09-18,Liechtenstein,Moderna,92
2021-09-18,Liechtenstein,Pfizer/BioNTech,65
2021-09-19,Liechtenstein,Moderna,92
2021-09-19,Liechtenstein,Pfizer/BioNTech,65
2021-09-20,Liechtenstein,Moderna,92
2021-09-20,Liechtenstein,Pfizer/BioNTech,65
2021-09-21,Liechtenstein,Moderna,92
2021-09-21,Liechtenstein,Pfizer/BioNTech,65
2021-09-22,Liechtenstein,Moderna,92
2021-09-22,Liechtenstein,Pfizer/BioNTech,65
2021-09-23,Liechtenstein,Moderna,92
2021-09-23,Liechtenstein,Pfizer/BioNTech,65
2021-09-24,Liechtenstein,Moderna,22
2021-09-24,Liechtenstein,Pfizer/BioNTech,1
2021-09-25,Liechtenstein,Moderna,22
2021-09-25,Liechtenstein,Pfizer/BioNTech,1
2021-09-26,Liechtenstein,Moderna,22
2021-09-26,Liechtenstein,Pfizer/BioNTech,1
2021-09-27,Liechtenstein,Moderna,22
2021-09-27,Liechtenstein,Pfizer/BioNTech,1
2021-09-28,Liechtenstein,Moderna,22
2021-09-28,Liechtenstein,Pfizer/BioNTech,1
2021-09-29,Liechtenstein,Moderna,22
2021-09-29,Liechtenstein,Pfizer/BioNTech,1
2021-09-30,Liechtenstein,Moderna,22
2021-09-30,Liechtenstein,Pfizer/BioNTech,1
2021-10-01,Liechtenstein,Moderna,24
