date,location,vaccine,total_vaccinations
2021-02-05,Sweden,Oxford/AstraZeneca,233
2021-02-05,Sweden,Pfizer/BioNTech,11879
2021-02-06,Sweden,Novavax,0
2021-02-06,Sweden,Oxford/AstraZeneca,233
2021-02-06,Sweden,Pfizer/BioNTech,11879
2021-02-07,Sweden,Novavax,0
2021-02-07,Sweden,Oxford/AstraZeneca,233
2021-02-07,Sweden,Pfizer/BioNTech,11879
2021-02-08,Sweden,Novavax,0
2021-02-08,Sweden,Oxford/AstraZeneca,233
2021-02-08,Sweden,Pfizer/BioNTech,11879
2021-02-09,Sweden,Novavax,0
2021-02-09,Sweden,Oxford/AstraZeneca,233
2021-02-09,Sweden,Pfizer/BioNTech,11879
2021-02-10,Sweden,Novavax,0
2021-02-10,Sweden,Oxford/AstraZeneca,233
2021-02-10,Sweden,Pfizer/BioNTech,11879
2021-02-11,Sweden,Novavax,0
2021-02-11,Sweden,Oxford/AstraZeneca,233
2021-02-11,Sweden,Pfizer/BioNTech,11879
2021-02-12,Sweden,Novavax,0
2021-02-12,Sweden,Oxford/AstraZeneca,4017
2021-02-12,Sweden,Pfizer/BioNTech,14104
2021-02-13,Sweden,Novavax,0
2021-02-13,Sweden,Oxford/AstraZeneca,4017
2021-02-13,Sweden,Pfizer/BioNTech,14104
2021-02-14,Sweden,Novavax,0
2021-02-14,Sweden,Oxford/AstraZeneca,4017
2021-02-14,Sweden,Pfizer/BioNTech,14104
2021-02-15,Sweden,Novavax,0
2021-02-15,Sweden,Oxford/AstraZeneca,4017
2021-02-15,Sweden,Pfizer/BioNTech,14104
2021-02-16,Sweden,Novavax,0
2021-02-16,Sweden,Oxford/AstraZeneca,4017
2021-02-16,Sweden,Pfizer/BioNTech,14104
2021-02-17,Sweden,Novavax,0
2021-02-17,Sweden,Oxford/AstraZeneca,4017
2021-02-17,Sweden,Pfizer/BioNTech,14104
2021-02-18,Sweden,Novavax,0
2021-02-18,Sweden,Oxford/AstraZeneca,4017
2021-02-18,Sweden,Pfizer/BioNTech,14104
2021-02-19,Sweden,Novavax,0
2021-02-19,Sweden,Oxford/AstraZeneca,5697
2021-02-19,Sweden,Pfizer/BioNTech,13633
2021-02-20,Sweden,Novavax,0
2021-02-20,Sweden,Oxford/AstraZeneca,5697
2021-02-20,Sweden,Pfizer/BioNTech,13633
2021-02-21,Sweden,Novavax,0
2021-02-21,Sweden,Oxford/AstraZeneca,5697
2021-02-21,Sweden,Pfizer/BioNTech,13633
2021-02-22,Sweden,Novavax,0
2021-02-22,Sweden,Oxford/AstraZeneca,5697
2021-02-22,Sweden,Pfizer/BioNTech,13633
2021-02-23,Sweden,Novavax,0
2021-02-23,Sweden,Oxford/AstraZeneca,5697
2021-02-23,Sweden,Pfizer/BioNTech,13633
2021-02-24,Sweden,Novavax,0
2021-02-24,Sweden,Oxford/AstraZeneca,5697
2021-02-24,Sweden,Pfizer/BioNTech,13633
2021-02-25,Sweden,Novavax,0
2021-02-25,Sweden,Oxford/AstraZeneca,5697
2021-02-25,Sweden,Pfizer/BioNTech,13633
2021-02-26,Sweden,Novavax,0
2021-02-26,Sweden,Oxford/AstraZeneca,9940
2021-02-26,Sweden,Pfizer/BioNTech,13642
2021-02-27,Sweden,Novavax,0
2021-02-27,Sweden,Oxford/AstraZeneca,9940
2021-02-27,Sweden,Pfizer/BioNTech,13642
2021-02-28,Sweden,Novavax,0
2021-02-28,Sweden,Oxford/AstraZeneca,9940
2021-02-28,Sweden,Pfizer/BioNTech,13642
2021-03-01,Sweden,Novavax,0
2021-03-01,Sweden,Oxford/AstraZeneca,9940
2021-03-01,Sweden,Pfizer/BioNTech,13642
2021-03-02,Sweden,Novavax,0
2021-03-02,Sweden,Oxford/AstraZeneca,9940
2021-03-02,Sweden,Pfizer/BioNTech,13642
2021-03-03,Sweden,Novavax,0
2021-03-03,Sweden,Oxford/AstraZeneca,9940
2021-03-03,Sweden,Pfizer/BioNTech,13642
2021-03-04,Sweden,Novavax,0
2021-03-04,Sweden,Oxford/AstraZeneca,9940
2021-03-04,Sweden,Pfizer/BioNTech,13642
2021-03-05,Sweden,Novavax,0
2021-03-05,Sweden,Oxford/AstraZeneca,10284
2021-03-05,Sweden,Pfizer/BioNTech,16205
2021-03-06,Sweden,Novavax,0
2021-03-06,Sweden,Oxford/AstraZeneca,10284
2021-03-06,Sweden,Pfizer/BioNTech,16205
2021-03-07,Sweden,Novavax,0
2021-03-07,Sweden,Oxford/AstraZeneca,10284
2021-03-07,Sweden,Pfizer/BioNTech,16205
2021-03-08,Sweden,Novavax,0
2021-03-08,Sweden,Oxford/AstraZeneca,10284
2021-03-08,Sweden,Pfizer/BioNTech,16205
2021-03-09,Sweden,Novavax,0
2021-03-09,Sweden,Oxford/AstraZeneca,10284
2021-03-09,Sweden,Pfizer/BioNTech,16205
2021-03-10,Sweden,Novavax,0
2021-03-10,Sweden,Oxford/AstraZeneca,10284
2021-03-10,Sweden,Pfizer/BioNTech,16205
2021-03-11,Sweden,Novavax,0
2021-03-11,Sweden,Oxford/AstraZeneca,10284
2021-03-11,Sweden,Pfizer/BioNTech,16205
2021-03-12,Sweden,Novavax,0
2021-03-12,Sweden,Oxford/AstraZeneca,1549
2021-03-12,Sweden,Pfizer/BioNTech,17772
2021-03-13,Sweden,Novavax,0
2021-03-13,Sweden,Oxford/AstraZeneca,1549
2021-03-13,Sweden,Pfizer/BioNTech,17772
2021-03-14,Sweden,Novavax,0
2021-03-14,Sweden,Oxford/AstraZeneca,1549
2021-03-14,Sweden,Pfizer/BioNTech,17772
2021-03-15,Sweden,Novavax,0
2021-03-15,Sweden,Oxford/AstraZeneca,1549
2021-03-15,Sweden,Pfizer/BioNTech,17772
2021-03-16,Sweden,Novavax,0
2021-03-16,Sweden,Oxford/AstraZeneca,1549
2021-03-16,Sweden,Pfizer/BioNTech,17772
2021-03-17,Sweden,Novavax,0
2021-03-17,Sweden,Oxford/AstraZeneca,1549
2021-03-17,Sweden,Pfizer/BioNTech,17772
2021-03-18,Sweden,Novavax,0
2021-03-18,Sweden,Oxford/AstraZeneca,1549
2021-03-18,Sweden,Pfizer/BioNTech,17772
2021-03-19,Sweden,Novavax,0
2021-03-19,Sweden,Oxford/AstraZeneca,933
2021-03-19,Sweden,Pfizer/BioNTech,20674
2021-03-20,Sweden,Novavax,0
2021-03-20,Sweden,Oxford/AstraZeneca,933
2021-03-20,Sweden,Pfizer/BioNTech,20674
2021-03-21,Sweden,Novavax,0
2021-03-21,Sweden,Oxford/AstraZeneca,933
2021-03-21,Sweden,Pfizer/BioNTech,20674
2021-03-22,Sweden,Novavax,0
2021-03-22,Sweden,Oxford/AstraZeneca,933
2021-03-22,Sweden,Pfizer/BioNTech,20674
2021-03-23,Sweden,Novavax,0
2021-03-23,Sweden,Oxford/AstraZeneca,933
2021-03-23,Sweden,Pfizer/BioNTech,20674
2021-03-24,Sweden,Novavax,0
2021-03-24,Sweden,Oxford/AstraZeneca,933
2021-03-24,Sweden,Pfizer/BioNTech,20674
2021-03-25,Sweden,Novavax,0
2021-03-25,Sweden,Oxford/AstraZeneca,933
2021-03-25,Sweden,Pfizer/BioNTech,20674
2021-03-26,Sweden,Novavax,0
2021-03-26,Sweden,Oxford/AstraZeneca,10279
2021-03-26,Sweden,Pfizer/BioNTech,23318
2021-03-27,Sweden,Novavax,0
2021-03-27,Sweden,Oxford/AstraZeneca,10279
2021-03-27,Sweden,Pfizer/BioNTech,23318
2021-03-28,Sweden,Novavax,0
2021-03-28,Sweden,Oxford/AstraZeneca,10279
2021-03-28,Sweden,Pfizer/BioNTech,23318
2021-03-29,Sweden,Novavax,0
2021-03-29,Sweden,Oxford/AstraZeneca,10279
2021-03-29,Sweden,Pfizer/BioNTech,23318
2021-03-30,Sweden,Novavax,0
2021-03-30,Sweden,Oxford/AstraZeneca,10279
2021-03-30,Sweden,Pfizer/BioNTech,23318
2021-03-31,Sweden,Novavax,0
2021-03-31,Sweden,Oxford/AstraZeneca,10279
2021-03-31,Sweden,Pfizer/BioNTech,23318
2021-04-01,Sweden,Novavax,0
2021-04-01,Sweden,Oxford/AstraZeneca,10279
2021-04-01,Sweden,Pfizer/BioNTech,23318
2021-04-02,Sweden,Novavax,0
2021-04-02,Sweden,Oxford/AstraZeneca,15255
2021-04-02,Sweden,Pfizer/BioNTech,27200
2021-04-03,Sweden,Novavax,0
2021-04-03,Sweden,Oxford/AstraZeneca,15255
2021-04-03,Sweden,Pfizer/BioNTech,27200
2021-04-04,Sweden,Novavax,0
2021-04-04,Sweden,Oxford/AstraZeneca,15255
2021-04-04,Sweden,Pfizer/BioNTech,27200
2021-04-05,Sweden,Novavax,0
2021-04-05,Sweden,Oxford/AstraZeneca,15255
2021-04-05,Sweden,Pfizer/BioNTech,27200
2021-04-06,Sweden,Novavax,0
2021-04-06,Sweden,Oxford/AstraZeneca,15255
2021-04-06,Sweden,Pfizer/BioNTech,27200
2021-04-07,Sweden,Novavax,0
2021-04-07,Sweden,Oxford/AstraZeneca,15255
2021-04-07,Sweden,Pfizer/BioNTech,27200
2021-04-08,Sweden,Novavax,0
2021-04-08,Sweden,Oxford/AstraZeneca,15255
2021-04-08,Sweden,Pfizer/BioNTech,27200
2021-04-09,Sweden,Novavax,0
2021-04-09,Sweden,Oxford/AstraZeneca,22771
2021-04-09,Sweden,Pfizer/BioNTech,39617
2021-04-10,Sweden,Novavax,0
2021-04-10,Sweden,Oxford/AstraZeneca,22771
2021-04-10,Sweden,Pfizer/BioNTech,39617
2021-04-11,Sweden,Novavax,0
2021-04-11,Sweden,Oxford/AstraZeneca,22771
2021-04-11,Sweden,Pfizer/BioNTech,39617
2021-04-12,Sweden,Novavax,0
2021-04-12,Sweden,Oxford/AstraZeneca,22771
2021-04-12,Sweden,Pfizer/BioNTech,39617
2021-04-13,Sweden,Novavax,0
2021-04-13,Sweden,Oxford/AstraZeneca,22771
2021-04-13,Sweden,Pfizer/BioNTech,39617
2021-04-14,Sweden,Novavax,0
2021-04-14,Sweden,Oxford/AstraZeneca,22771
2021-04-14,Sweden,Pfizer/BioNTech,39617
2021-04-15,Sweden,Novavax,0
2021-04-15,Sweden,Oxford/AstraZeneca,22771
2021-04-15,Sweden,Pfizer/BioNTech,39617
2021-04-16,Sweden,Novavax,0
2021-04-16,Sweden,Oxford/AstraZeneca,13389
2021-04-16,Sweden,Pfizer/BioNTech,43098
2021-04-17,Sweden,Novavax,0
2021-04-17,Sweden,Oxford/AstraZeneca,13389
2021-04-17,Sweden,Pfizer/BioNTech,43098
2021-04-18,Sweden,Novavax,0
2021-04-18,Sweden,Oxford/AstraZeneca,13389
2021-04-18,Sweden,Pfizer/BioNTech,43098
2021-04-19,Sweden,Novavax,0
2021-04-19,Sweden,Oxford/AstraZeneca,13389
2021-04-19,Sweden,Pfizer/BioNTech,43098
2021-04-20,Sweden,Novavax,0
2021-04-20,Sweden,Oxford/AstraZeneca,13389
2021-04-20,Sweden,Pfizer/BioNTech,43098
2021-04-21,Sweden,Novavax,0
2021-04-21,Sweden,Oxford/AstraZeneca,13389
2021-04-21,Sweden,Pfizer/BioNTech,43098
2021-04-22,Sweden,Novavax,0
2021-04-22,Sweden,Oxford/AstraZeneca,13389
2021-04-22,Sweden,Pfizer/BioNTech,43098
2021-04-23,Sweden,Novavax,0
2021-04-23,Sweden,Oxford/AstraZeneca,5064
2021-04-23,Sweden,Pfizer/BioNTech,47159
2021-04-24,Sweden,Novavax,0
2021-04-24,Sweden,Oxford/AstraZeneca,5064
2021-04-24,Sweden,Pfizer/BioNTech,47159
2021-04-25,Sweden,Novavax,0
2021-04-25,Sweden,Oxford/AstraZeneca,5064
2021-04-25,Sweden,Pfizer/BioNTech,47159
2021-04-26,Sweden,Novavax,0
2021-04-26,Sweden,Oxford/AstraZeneca,5064
2021-04-26,Sweden,Pfizer/BioNTech,47159
2021-04-27,Sweden,Novavax,0
2021-04-27,Sweden,Oxford/AstraZeneca,5064
2021-04-27,Sweden,Pfizer/BioNTech,47159
2021-04-28,Sweden,Novavax,0
2021-04-28,Sweden,Oxford/AstraZeneca,5064
2021-04-28,Sweden,Pfizer/BioNTech,47159
2021-04-29,Sweden,Novavax,0
2021-04-29,Sweden,Oxford/AstraZeneca,5064
2021-04-29,Sweden,Pfizer/BioNTech,47159
2021-04-30,Sweden,Novavax,0
2021-04-30,Sweden,Oxford/AstraZeneca,2601
2021-04-30,Sweden,Pfizer/BioNTech,55226
2021-05-01,Sweden,Novavax,0
2021-05-01,Sweden,Oxford/AstraZeneca,2601
2021-05-01,Sweden,Pfizer/BioNTech,55226
2021-05-02,Sweden,Novavax,0
2021-05-02,Sweden,Oxford/AstraZeneca,2601
2021-05-02,Sweden,Pfizer/BioNTech,55226
2021-05-03,Sweden,Novavax,0
2021-05-03,Sweden,Oxford/AstraZeneca,2601
2021-05-03,Sweden,Pfizer/BioNTech,55226
2021-05-04,Sweden,Novavax,0
2021-05-04,Sweden,Oxford/AstraZeneca,2601
2021-05-04,Sweden,Pfizer/BioNTech,55226
2021-05-05,Sweden,Novavax,0
2021-05-05,Sweden,Oxford/AstraZeneca,2601
2021-05-05,Sweden,Pfizer/BioNTech,55226
2021-05-06,Sweden,Novavax,0
2021-05-06,Sweden,Oxford/AstraZeneca,2601
2021-05-06,Sweden,Pfizer/BioNTech,55226
2021-05-07,Sweden,Novavax,0
2021-05-07,Sweden,Oxford/AstraZeneca,4186
2021-05-07,Sweden,Pfizer/BioNTech,50626
2021-05-08,Sweden,Novavax,0
2021-05-08,Sweden,Oxford/AstraZeneca,4186
2021-05-08,Sweden,Pfizer/BioNTech,50626
2021-05-09,Sweden,Novavax,0
2021-05-09,Sweden,Oxford/AstraZeneca,4186
2021-05-09,Sweden,Pfizer/BioNTech,50626
2021-05-10,Sweden,Novavax,0
2021-05-10,Sweden,Oxford/AstraZeneca,4186
2021-05-10,Sweden,Pfizer/BioNTech,50626
2021-05-11,Sweden,Novavax,0
2021-05-11,Sweden,Oxford/AstraZeneca,4186
2021-05-11,Sweden,Pfizer/BioNTech,50626
2021-05-12,Sweden,Novavax,0
2021-05-12,Sweden,Oxford/AstraZeneca,4186
2021-05-12,Sweden,Pfizer/BioNTech,50626
2021-05-13,Sweden,Novavax,0
2021-05-13,Sweden,Oxford/AstraZeneca,4186
2021-05-13,Sweden,Pfizer/BioNTech,50626
2021-05-14,Sweden,Novavax,0
2021-05-14,Sweden,Oxford/AstraZeneca,5986
2021-05-14,Sweden,Pfizer/BioNTech,49207
2021-05-15,Sweden,Novavax,0
2021-05-15,Sweden,Oxford/AstraZeneca,5986
2021-05-15,Sweden,Pfizer/BioNTech,49207
2021-05-16,Sweden,Novavax,0
2021-05-16,Sweden,Oxford/AstraZeneca,5986
2021-05-16,Sweden,Pfizer/BioNTech,49207
2021-05-17,Sweden,Novavax,0
2021-05-17,Sweden,Oxford/AstraZeneca,5986
2021-05-17,Sweden,Pfizer/BioNTech,49207
2021-05-18,Sweden,Novavax,0
2021-05-18,Sweden,Oxford/AstraZeneca,5986
2021-05-18,Sweden,Pfizer/BioNTech,49207
2021-05-19,Sweden,Novavax,0
2021-05-19,Sweden,Oxford/AstraZeneca,5986
2021-05-19,Sweden,Pfizer/BioNTech,49207
2021-05-20,Sweden,Novavax,0
2021-05-20,Sweden,Oxford/AstraZeneca,5986
2021-05-20,Sweden,Pfizer/BioNTech,49207
2021-05-21,Sweden,Novavax,0
2021-05-21,Sweden,Oxford/AstraZeneca,3273
2021-05-21,Sweden,Pfizer/BioNTech,57128
2021-05-22,Sweden,Novavax,0
2021-05-22,Sweden,Oxford/AstraZeneca,3273
2021-05-22,Sweden,Pfizer/BioNTech,57128
2021-05-23,Sweden,Novavax,0
2021-05-23,Sweden,Oxford/AstraZeneca,3273
2021-05-23,Sweden,Pfizer/BioNTech,57128
2021-05-24,Sweden,Novavax,0
2021-05-24,Sweden,Oxford/AstraZeneca,3273
2021-05-24,Sweden,Pfizer/BioNTech,57128
2021-05-25,Sweden,Novavax,0
2021-05-25,Sweden,Oxford/AstraZeneca,3273
2021-05-25,Sweden,Pfizer/BioNTech,57128
2021-05-26,Sweden,Novavax,0
2021-05-26,Sweden,Oxford/AstraZeneca,3273
2021-05-26,Sweden,Pfizer/BioNTech,57128
2021-05-27,Sweden,Novavax,0
2021-05-27,Sweden,Oxford/AstraZeneca,3273
2021-05-27,Sweden,Pfizer/BioNTech,57128
2021-05-28,Sweden,Novavax,0
2021-05-28,Sweden,Oxford/AstraZeneca,7004
2021-05-28,Sweden,Pfizer/BioNTech,66397
2021-05-29,Sweden,Novavax,0
2021-05-29,Sweden,Oxford/AstraZeneca,7004
2021-05-29,Sweden,Pfizer/BioNTech,66397
2021-05-30,Sweden,Novavax,0
2021-05-30,Sweden,Oxford/AstraZeneca,7004
2021-05-30,Sweden,Pfizer/BioNTech,66397
2021-05-31,Sweden,Novavax,0
2021-05-31,Sweden,Oxford/AstraZeneca,7004
2021-05-31,Sweden,Pfizer/BioNTech,66397
2021-06-01,Sweden,Novavax,0
2021-06-01,Sweden,Oxford/AstraZeneca,7004
2021-06-01,Sweden,Pfizer/BioNTech,66397
2021-06-02,Sweden,Novavax,0
2021-06-02,Sweden,Oxford/AstraZeneca,7004
2021-06-02,Sweden,Pfizer/BioNTech,66397
2021-06-03,Sweden,Novavax,0
2021-06-03,Sweden,Oxford/AstraZeneca,7004
2021-06-03,Sweden,Pfizer/BioNTech,66397
2021-06-04,Sweden,Novavax,0
2021-06-04,Sweden,Oxford/AstraZeneca,9516
2021-06-04,Sweden,Pfizer/BioNTech,77824
2021-06-05,Sweden,Novavax,0
2021-06-05,Sweden,Oxford/AstraZeneca,9516
2021-06-05,Sweden,Pfizer/BioNTech,77824
2021-06-06,Sweden,Novavax,0
2021-06-06,Sweden,Oxford/AstraZeneca,9516
2021-06-06,Sweden,Pfizer/BioNTech,77824
2021-06-07,Sweden,Novavax,0
2021-06-07,Sweden,Oxford/AstraZeneca,9516
2021-06-07,Sweden,Pfizer/BioNTech,77824
2021-06-08,Sweden,Novavax,0
2021-06-08,Sweden,Oxford/AstraZeneca,9516
2021-06-08,Sweden,Pfizer/BioNTech,77824
2021-06-09,Sweden,Novavax,0
2021-06-09,Sweden,Oxford/AstraZeneca,9516
2021-06-09,Sweden,Pfizer/BioNTech,77824
2021-06-10,Sweden,Novavax,0
2021-06-10,Sweden,Oxford/AstraZeneca,9516
2021-06-10,Sweden,Pfizer/BioNTech,77824
2021-06-11,Sweden,Novavax,0
2021-06-11,Sweden,Oxford/AstraZeneca,18590
2021-06-11,Sweden,Pfizer/BioNTech,82178
2021-06-12,Sweden,Novavax,0
2021-06-12,Sweden,Oxford/AstraZeneca,18590
2021-06-12,Sweden,Pfizer/BioNTech,82178
2021-06-13,Sweden,Novavax,0
2021-06-13,Sweden,Oxford/AstraZeneca,18590
2021-06-13,Sweden,Pfizer/BioNTech,82178
2021-06-14,Sweden,Novavax,0
2021-06-14,Sweden,Oxford/AstraZeneca,18590
2021-06-14,Sweden,Pfizer/BioNTech,82178
2021-06-15,Sweden,Novavax,0
2021-06-15,Sweden,Oxford/AstraZeneca,18590
2021-06-15,Sweden,Pfizer/BioNTech,82178
2021-06-16,Sweden,Novavax,0
2021-06-16,Sweden,Oxford/AstraZeneca,18590
2021-06-16,Sweden,Pfizer/BioNTech,82178
2021-06-17,Sweden,Novavax,0
2021-06-17,Sweden,Oxford/AstraZeneca,18590
2021-06-17,Sweden,Pfizer/BioNTech,82178
2021-06-18,Sweden,Novavax,0
2021-06-18,Sweden,Oxford/AstraZeneca,14999
2021-06-18,Sweden,Pfizer/BioNTech,67825
2021-06-19,Sweden,Novavax,0
2021-06-19,Sweden,Oxford/AstraZeneca,14999
2021-06-19,Sweden,Pfizer/BioNTech,67825
2021-06-20,Sweden,Novavax,0
2021-06-20,Sweden,Oxford/AstraZeneca,14999
2021-06-20,Sweden,Pfizer/BioNTech,67825
2021-06-21,Sweden,Novavax,0
2021-06-21,Sweden,Oxford/AstraZeneca,14999
2021-06-21,Sweden,Pfizer/BioNTech,67825
2021-06-22,Sweden,Novavax,0
2021-06-22,Sweden,Oxford/AstraZeneca,14999
2021-06-22,Sweden,Pfizer/BioNTech,67825
2021-06-23,Sweden,Novavax,0
2021-06-23,Sweden,Oxford/AstraZeneca,14999
2021-06-23,Sweden,Pfizer/BioNTech,67825
2021-06-24,Sweden,Novavax,0
2021-06-24,Sweden,Oxford/AstraZeneca,14999
2021-06-24,Sweden,Pfizer/BioNTech,67825
2021-06-25,Sweden,Novavax,0
2021-06-25,Sweden,Oxford/AstraZeneca,10976
2021-06-25,Sweden,Pfizer/BioNTech,83243
2021-06-26,Sweden,Novavax,0
2021-06-26,Sweden,Oxford/AstraZeneca,10976
2021-06-26,Sweden,Pfizer/BioNTech,83243
2021-06-27,Sweden,Novavax,0
2021-06-27,Sweden,Oxford/AstraZeneca,10976
2021-06-27,Sweden,Pfizer/BioNTech,83243
2021-06-28,Sweden,Novavax,0
2021-06-28,Sweden,Oxford/AstraZeneca,10976
2021-06-28,Sweden,Pfizer/BioNTech,83243
2021-06-29,Sweden,Novavax,0
2021-06-29,Sweden,Oxford/AstraZeneca,10976
2021-06-29,Sweden,Pfizer/BioNTech,83243
2021-06-30,Sweden,Novavax,0
2021-06-30,Sweden,Oxford/AstraZeneca,10976
2021-06-30,Sweden,Pfizer/BioNTech,83243
2021-07-01,Sweden,Novavax,0
2021-07-01,Sweden,Oxford/AstraZeneca,10976
2021-07-01,Sweden,Pfizer/BioNTech,83243
2021-07-02,Sweden,Novavax,0
2021-07-02,Sweden,Oxford/AstraZeneca,5711
2021-07-02,Sweden,Pfizer/BioNTech,68557
2021-07-03,Sweden,Novavax,0
2021-07-03,Sweden,Oxford/AstraZeneca,5711
2021-07-03,Sweden,Pfizer/BioNTech,68557
2021-07-04,Sweden,Novavax,0
2021-07-04,Sweden,Oxford/AstraZeneca,5711
2021-07-04,Sweden,Pfizer/BioNTech,68557
2021-07-05,Sweden,Novavax,0
2021-07-05,Sweden,Oxford/AstraZeneca,5711
2021-07-05,Sweden,Pfizer/BioNTech,68557
2021-07-06,Sweden,Novavax,0
2021-07-06,Sweden,Oxford/AstraZeneca,5711
2021-07-06,Sweden,Pfizer/BioNTech,68557
2021-07-07,Sweden,Novavax,0
2021-07-07,Sweden,Oxford/AstraZeneca,5711
2021-07-07,Sweden,Pfizer/BioNTech,68557
2021-07-08,Sweden,Novavax,0
2021-07-08,Sweden,Oxford/AstraZeneca,5711
2021-07-08,Sweden,Pfizer/BioNTech,68557
2021-07-09,Sweden,Novavax,0
