date,location,vaccine,total_vaccinations
2021-04-25,Slovenia,Moderna,1322
2021-04-26,Slovenia,Moderna,1322
2021-04-27,Slovenia,Moderna,1322
2021-04-28,Slovenia,Moderna,1322
2021-04-29,Slovenia,Moderna,1322
2021-04-30,Slovenia,Moderna,1306
2021-05-01,Slovenia,Moderna,1306
2021-05-02,Slovenia,Moderna,1306
2021-05-03,Slovenia,Moderna,1306
2021-05-04,Slovenia,Moderna,1306
2021-05-05,Slovenia,Moderna,1306
2021-05-06,Slovenia,Moderna,1306
2021-05-07,Slovenia,Moderna,1148
2021-05-08,Slovenia,Moderna,1148
2021-05-09,Slovenia,Moderna,1148
2021-05-10,Slovenia,Moderna,1148
2021-05-11,Slovenia,Moderna,1148
2021-05-12,Slovenia,Moderna,1148
2021-05-13,Slovenia,Moderna,1148
2021-05-14,Slovenia,Moderna,2778
2021-05-15,Slovenia,Moderna,2778
2021-05-16,Slovenia,Moderna,2778
2021-05-17,Slovenia,Moderna,2778
2021-05-18,Slovenia,Moderna,2778
2021-05-19,Slovenia,Moderna,2778
2021-05-20,Slovenia,Moderna,2778
2021-05-21,Slovenia,Moderna,1527
2021-05-22,Slovenia,Moderna,1527
2021-05-23,Slovenia,Moderna,1527
2021-05-24,Slovenia,Moderna,1527
2021-05-25,Slovenia,Moderna,1527
2021-05-26,Slovenia,Moderna,1527
2021-05-27,Slovenia,Moderna,1527
2021-05-28,Slovenia,Moderna,1091
2021-05-29,Slovenia,Moderna,1091
2021-05-30,Slovenia,Moderna,1091
2021-05-31,Slovenia,Moderna,1091
2021-06-01,Slovenia,Moderna,1091
2021-06-02,Slovenia,Moderna,1091
2021-06-03,Slovenia,Moderna,1091
2021-06-04,Slovenia,Moderna,1106
2021-06-05,Slovenia,Moderna,1106
2021-06-06,Slovenia,Moderna,1106
2021-06-07,Slovenia,Moderna,1106
2021-06-08,Slovenia,Moderna,1106
2021-06-09,Slovenia,Moderna,1106
2021-06-10,Slovenia,Moderna,1106
2021-06-11,Slovenia,Moderna,2118
2021-06-12,Slovenia,Moderna,2118
2021-06-13,Slovenia,Moderna,2118
2021-06-14,Slovenia,Moderna,2118
2021-06-15,Slovenia,Moderna,2118
2021-06-16,Slovenia,Moderna,2118
2021-06-17,Slovenia,Moderna,2118
2021-06-18,Slovenia,Moderna,1468
2021-06-19,Slovenia,Moderna,1468
2021-06-20,Slovenia,Moderna,1468
2021-06-21,Slovenia,Moderna,1468
2021-06-22,Slovenia,Moderna,1468
2021-06-23,Slovenia,Moderna,1468
2021-06-24,Slovenia,Moderna,1468
2021-06-25,Slovenia,Moderna,968
2021-06-26,Slovenia,Moderna,968
2021-06-27,Slovenia,Moderna,968
2021-06-28,Slovenia,Moderna,968
2021-06-29,Slovenia,Moderna,968
2021-06-30,Slovenia,Moderna,968
2021-07-01,Slovenia,Moderna,968
2021-07-02,Slovenia,Moderna,984
2021-07-03,Slovenia,Moderna,984
2021-07-04,Slovenia,Moderna,984
2021-07-05,Slovenia,Moderna,984
2021-07-06,Slovenia,Moderna,984
2021-07-07,Slovenia,Moderna,984
2021-07-08,Slovenia,Moderna,984
2021-07-09,Slovenia,Moderna,662
2021-07-10,Slovenia,Moderna,662
2021-07-11,Slovenia,Moderna,662
2021-07-12,Slovenia,Moderna,662
2021-07-13,Slovenia,Moderna,662
2021-07-14,Slovenia,Moderna,662
2021-07-15,Slovenia,Moderna,662
2021-07-16,Slovenia,Moderna,284
2021-07-17,Slovenia,Moderna,284
2021-07-18,Slovenia,Moderna,284
2021-07-19,Slovenia,Moderna,284
2021-07-20,Slovenia,Moderna,284
2021-07-21,Slovenia,Moderna,284
2021-07-22,Slovenia,Moderna,284
2021-07-23,Slovenia,Moderna,235
2021-07-24,Slovenia,Moderna,235
2021-07-25,Slovenia,Moderna,235
2021-07-26,Slovenia,Moderna,235
2021-07-27,Slovenia,Moderna,235
2021-07-28,Slovenia,Moderna,235
2021-07-29,Slovenia,Moderna,235
2021-07-30,Slovenia,Moderna,242
2021-07-31,Slovenia,Moderna,242
2021-08-01,Slovenia,Moderna,242
2021-08-02,Slovenia,Moderna,242
2021-08-03,Slovenia,Moderna,242
2021-08-04,Slovenia,Moderna,242
2021-08-05,Slovenia,Moderna,242
2021-08-06,Slovenia,Moderna,178
2021-08-07,Slovenia,Moderna,178
2021-08-08,Slovenia,Moderna,178
2021-08-09,Slovenia,Moderna,178
2021-08-10,Slovenia,Moderna,178
2021-08-11,Slovenia,Moderna,178
2021-08-12,Slovenia,Moderna,178
2021-08-13,Slovenia,Moderna,213
2021-08-14,Slovenia,Moderna,213
2021-08-15,Slovenia,Moderna,213
2021-08-16,Slovenia,Moderna,213
2021-08-17,Slovenia,Moderna,213
2021-08-18,Slovenia,Moderna,213
2021-08-19,Slovenia,Moderna,213
2021-08-20,Slovenia,Moderna,165
2021-08-21,Slovenia,Moderna,165
2021-08-22,Slovenia,Moderna,165
2021-08-23,Slovenia,Moderna,165
2021-08-24,Slovenia,Moderna,165
2021-08-25,Slovenia,Moderna,165
2021-08-26,Slovenia,Moderna,165
2021-08-27,Slovenia,Moderna,152
2021-08-28,Slovenia,Moderna,152
2021-08-29,Slovenia,Moderna,152
2021-08-30,Slovenia,Moderna,152
2021-08-31,Slovenia,Moderna,152
2021-09-01,Slovenia,Moderna,152
2021-09-02,Slovenia,Moderna,152
2021-09-03,Slovenia,Moderna,159
2021-09-04,Slovenia,Moderna,159
2021-09-05,Slovenia,Moderna,159
2021-09-06,Slovenia,Moderna,159
2021-09-07,Slovenia,Moderna,159
2021-09-08,Slovenia,Moderna,159
2021-09-09,Slovenia,Moderna,159
2021-09-10,Slovenia,Moderna,339
2021-09-11,Slovenia,Moderna,339
2021-09-12,Slovenia,Moderna,339
2021-09-13,Slovenia,Moderna,339
2021-09-14,Slovenia,Moderna,339
2021-09-15,Slovenia,Moderna,339
2021-09-16,Slovenia,Moderna,339
2021-09-17,Slovenia,Moderna,233
2021-09-18,Slovenia,Moderna,233
2021-09-19,Slovenia,Moderna,233
2021-09-20,Slovenia,Moderna,233
2021-09-21,Slovenia,Moderna,233
2021-09-22,Slovenia,Moderna,233
2021-09-23,Slovenia,Moderna,233
2021-09-24,Slovenia,Moderna,165
2021-09-25,Slovenia,Moderna,165
2021-09-26,Slovenia,Moderna,165
2021-09-27,Slovenia,Moderna,165
2021-09-28,Slovenia,Moderna,165
2021-09-29,Slovenia,Moderna,165
2021-09-30,Slovenia,Moderna,165
2021-10-01,Slovenia,Moderna,124
2021-10-02,Slovenia,Moderna,124
2021-10-03,Slovenia,Moderna,124
2021-10-04,Slovenia,Moderna,124
2021-10-05,Slovenia,Moderna,124
2021-10-06,Slovenia,Moderna,124
2021-10-07,Slovenia,Moderna,124
2021-10-08,Slovenia,Moderna,170
2021-10-09,Slovenia,Moderna,170
2021-10-10,Slovenia,Moderna,170
2021-10-11,Slovenia,Moderna,170
2021-10-12,Slovenia,Moderna,170
2021-10-13,Slovenia,Moderna,170
2021-10-14,Slovenia,Moderna,170
2021-10-15,Slovenia,Moderna,154
2021-10-16,Slovenia,Moderna,154
2021-10-17,Slovenia,Moderna,154
2021-10-18,Slovenia,Moderna,154
2021-10-19,Slovenia,Moderna,154
2021-10-20,Slovenia,Moderna,154
2021-10-21,Slovenia,Moderna,154
2021-10-22,Slovenia,Moderna,131
2021-10-23,Slovenia,Moderna,131
2021-10-24,Slovenia,Moderna,131
2021-10-25,Slovenia,Moderna,131
2021-10-26,Slovenia,Moderna,131
2021-10-27,Slovenia,Moderna,131
2021-10-28,Slovenia,Moderna,131
2021-10-29,Slovenia,Moderna,334
2021-10-30,Slovenia,Moderna,334
2021-10-31,Slovenia,Moderna,334
2021-11-01,Slovenia,Moderna,334
2021-11-02,Slovenia,Moderna,334
2021-11-03,Slovenia,Moderna,334
2021-11-04,Slovenia,Moderna,334
2021-11-05,Slovenia,Moderna,664
2021-11-06,Slovenia,Moderna,664
2021-11-07,Slovenia,Moderna,664
2021-11-08,Slovenia,Moderna,664
2021-11-09,Slovenia,Moderna,664
2021-11-10,Slovenia,Moderna,664
2021-11-11,Slovenia,Moderna,664
2021-11-12,Slovenia,Moderna,661
2021-11-13,Slovenia,Moderna,661
2021-11-14,Slovenia,Moderna,661
2021-11-15,Slovenia,Moderna,661
2021-11-16,Slovenia,Moderna,661
2021-11-17,Slovenia,Moderna,661
2021-11-18,Slovenia,Moderna,661
2021-11-19,Slovenia,Moderna,533
2021-11-20,Slovenia,Moderna,533
2021-11-21,Slovenia,Moderna,533
2021-11-22,Slovenia,Moderna,533
2021-11-23,Slovenia,Moderna,533
2021-11-24,Slovenia,Moderna,533
2021-11-25,Slovenia,Moderna,533
2021-11-26,Slovenia,Moderna,323
2021-11-27,Slovenia,Moderna,323
2021-11-28,Slovenia,Moderna,323
2021-11-29,Slovenia,Moderna,323
2021-11-30,Slovenia,Moderna,323
2021-12-01,Slovenia,Moderna,323
2021-12-02,Slovenia,Moderna,323
2021-12-03,Slovenia,Moderna,230
2021-12-04,Slovenia,Moderna,230
2021-12-05,Slovenia,Moderna,230
2021-12-06,Slovenia,Moderna,230
2021-12-07,Slovenia,Moderna,230
2021-12-08,Slovenia,Moderna,230
2021-12-09,Slovenia,Moderna,230
2021-12-10,Slovenia,Moderna,350
2021-12-11,Slovenia,Moderna,350
2021-12-12,Slovenia,Moderna,350
2021-12-13,Slovenia,Moderna,350
2021-12-14,Slovenia,Moderna,350
2021-12-15,Slovenia,Moderna,350
2021-12-16,Slovenia,Moderna,350
2021-12-17,Slovenia,Moderna,740
2021-12-18,Slovenia,Moderna,740
2021-12-19,Slovenia,Moderna,740
2021-12-20,Slovenia,Moderna,740
2021-12-21,Slovenia,Moderna,740
2021-12-22,Slovenia,Moderna,740
2021-12-23,Slovenia,Moderna,740
2021-12-24,Slovenia,Moderna,253
2021-12-25,Slovenia,Moderna,253
2021-12-26,Slovenia,Moderna,253
2021-12-27,Slovenia,Moderna,253
2021-12-28,Slovenia,Moderna,253
2021-12-29,Slovenia,Moderna,253
2021-12-30,Slovenia,Moderna,253
2021-12-31,Slovenia,Moderna,443
