date,location,vaccine,total_vaccinations
2021-04-05,United States,Pfizer/BioNTech,814030
2021-04-06,United States,Pfizer/BioNTech,1607881
2021-04-07,United States,Pfizer/BioNTech,1792712
2021-04-08,United States,Pfizer/BioNTech,2099147
2021-04-09,United States,Pfizer/BioNTech,2359410
2021-04-10,United States,Pfizer/BioNTech,1871640
2021-04-11,United States,Pfizer/BioNTech,1391342
2021-04-12,United States,Pfizer/BioNTech,1475170
2021-04-13,United States,Pfizer/BioNTech,1438322
2021-04-14,United States,Pfizer/BioNTech,1985874
2021-04-15,United States,Pfizer/BioNTech,2192926
2021-04-16,United States,Pfizer/BioNTech,2013467
2021-04-17,United States,Pfizer/BioNTech,2038208
2021-04-18,United States,Pfizer/BioNTech,1339813
2021-04-19,United States,Pfizer/BioNTech,1123919
2021-04-20,United States,Pfizer/BioNTech,1518947
2021-04-21,United States,Pfizer/BioNTech,1739257
2021-04-22,United States,Pfizer/BioNTech,1910603
2021-04-23,United States,Pfizer/BioNTech,1873865
2021-04-24,United States,Pfizer/BioNTech,1745221
2021-04-25,United States,Pfizer/BioNTech,1300784
2021-04-26,United States,Pfizer/BioNTech,995178
2021-04-27,United States,Pfizer/BioNTech,1310349
2021-04-28,United States,Pfizer/BioNTech,1560144
2021-04-29,United States,Pfizer/BioNTech,1593227
2021-04-30,United States,Pfizer/BioNTech,1880258
2021-05-01,United States,Pfizer/BioNTech,1239122
2021-05-02,United States,Pfizer/BioNTech,777758
2021-05-03,United States,Pfizer/BioNTech,626947
2021-05-04,United States,Pfizer/BioNTech,1063669
2021-05-05,United States,Pfizer/BioNTech,1395732
2021-05-06,United States,Pfizer/BioNTech,1608176
2021-05-07,United States,Pfizer/BioNTech,1491788
2021-05-08,United States,Pfizer/BioNTech,1440248
2021-05-09,United States,Pfizer/BioNTech,1181558
2021-05-10,United States,Pfizer/BioNTech,922034
2021-05-11,United States,Pfizer/BioNTech,876048
2021-05-12,United States,Pfizer/BioNTech,1056018
2021-05-13,United States,Pfizer/BioNTech,988136
2021-05-14,United States,Pfizer/BioNTech,1326225
2021-05-15,United States,Pfizer/BioNTech,1281574
2021-05-16,United States,Pfizer/BioNTech,976752
2021-05-17,United States,Pfizer/BioNTech,695835
2021-05-18,United States,Pfizer/BioNTech,1107338
2021-05-19,United States,Pfizer/BioNTech,1273623
2021-05-20,United States,Pfizer/BioNTech,1325765
2021-05-21,United States,Pfizer/BioNTech,1407842
2021-05-22,United States,Pfizer/BioNTech,1043579
2021-05-23,United States,Pfizer/BioNTech,737021
2021-05-24,United States,Pfizer/BioNTech,538544
2021-05-25,United States,Pfizer/BioNTech,802171
2021-05-26,United States,Pfizer/BioNTech,826305
2021-05-27,United States,Pfizer/BioNTech,759850
2021-05-28,United States,Pfizer/BioNTech,925308
2021-05-29,United States,Pfizer/BioNTech,703408
2021-05-30,United States,Pfizer/BioNTech,448615
2021-05-31,United States,Pfizer/BioNTech,448615
2021-06-01,United States,Pfizer/BioNTech,292133
2021-06-02,United States,Pfizer/BioNTech,449118
2021-06-03,United States,Pfizer/BioNTech,840384
2021-06-04,United States,Pfizer/BioNTech,715222
2021-06-05,United States,Pfizer/BioNTech,906670
2021-06-06,United States,Pfizer/BioNTech,858957
2021-06-07,United States,Pfizer/BioNTech,768493
2021-06-08,United States,Pfizer/BioNTech,575284
2021-06-09,United States,Pfizer/BioNTech,635803
2021-06-10,United States,Pfizer/BioNTech,553862
2021-06-11,United States,Pfizer/BioNTech,1073657
2021-06-12,United States,Pfizer/BioNTech,805704
2021-06-13,United States,Pfizer/BioNTech,827496
2021-06-14,United States,Pfizer/BioNTech,870905
2021-06-15,United States,Pfizer/BioNTech,692625
2021-06-16,United States,Pfizer/BioNTech,1381185
2021-06-17,United States,Pfizer/BioNTech,723404
2021-06-18,United States,Pfizer/BioNTech,688178
2021-06-19,United States,Pfizer/BioNTech,553525
2021-06-20,United States,Pfizer/BioNTech,422116
2021-06-21,United States,Pfizer/BioNTech,429946
2021-06-22,United States,Pfizer/BioNTech,399761
2021-06-23,United States,Pfizer/BioNTech,511726
2021-06-24,United States,Pfizer/BioNTech,435655
2021-06-25,United States,Pfizer/BioNTech,600559
2021-06-26,United States,Pfizer/BioNTech,849373
2021-06-27,United States,Pfizer/BioNTech,794466
2021-06-28,United States,Pfizer/BioNTech,521507
2021-06-29,United States,Pfizer/BioNTech,858021
2021-06-30,United States,Pfizer/BioNTech,1002439
2021-07-01,United States,Pfizer/BioNTech,428664
2021-07-02,United States,Pfizer/BioNTech,723440
2021-07-03,United States,Pfizer/BioNTech,420535
2021-07-04,United States,Pfizer/BioNTech,205553
2021-07-05,United States,Pfizer/BioNTech,205553
2021-07-06,United States,Pfizer/BioNTech,280569
2021-07-07,United States,Pfizer/BioNTech,462170
2021-07-08,United States,Pfizer/BioNTech,395397
2021-07-09,United States,Pfizer/BioNTech,391852
2021-07-10,United States,Pfizer/BioNTech,388549
2021-07-11,United States,Pfizer/BioNTech,312517
2021-07-12,United States,Pfizer/BioNTech,236404
2021-07-13,United States,Pfizer/BioNTech,328828
2021-07-14,United States,Pfizer/BioNTech,381737
2021-07-15,United States,Pfizer/BioNTech,366732
2021-07-16,United States,Pfizer/BioNTech,430837
2021-07-17,United States,Pfizer/BioNTech,345907
2021-07-18,United States,Pfizer/BioNTech,348665
2021-07-19,United States,Pfizer/BioNTech,192721
2021-07-20,United States,Pfizer/BioNTech,407851
2021-07-21,United States,Pfizer/BioNTech,454755
2021-07-22,United States,Pfizer/BioNTech,405788
2021-07-23,United States,Pfizer/BioNTech,481343
2021-07-24,United States,Pfizer/BioNTech,524368
2021-07-25,United States,Pfizer/BioNTech,276190
2021-07-26,United States,Pfizer/BioNTech,277085
2021-07-27,United States,Pfizer/BioNTech,489507
2021-07-28,United States,Pfizer/BioNTech,472619
2021-07-29,United States,Pfizer/BioNTech,576562
2021-07-30,United States,Pfizer/BioNTech,480916
2021-07-31,United States,Pfizer/BioNTech,555130
2021-08-01,United States,Pfizer/BioNTech,329497
2021-08-02,United States,Pfizer/BioNTech,327094
2021-08-03,United States,Pfizer/BioNTech,508480
2021-08-04,United States,Pfizer/BioNTech,590446
2021-08-05,United States,Pfizer/BioNTech,552057
2021-08-06,United States,Pfizer/BioNTech,574114
2021-08-07,United States,Pfizer/BioNTech,538438
2021-08-08,United States,Pfizer/BioNTech,383165
2021-08-09,United States,Pfizer/BioNTech,438137
2021-08-10,United States,Pfizer/BioNTech,451123
2021-08-11,United States,Pfizer/BioNTech,447322
2021-08-12,United States,Pfizer/BioNTech,656802
2021-08-13,United States,Pfizer/BioNTech,693546
2021-08-14,United States,Pfizer/BioNTech,465248
2021-08-15,United States,Pfizer/BioNTech,602059
2021-08-16,United States,Pfizer/BioNTech,424265
2021-08-17,United States,Pfizer/BioNTech,473527
2021-08-18,United States,Pfizer/BioNTech,685283
2021-08-19,United States,Pfizer/BioNTech,679648
2021-08-20,United States,Pfizer/BioNTech,679432
2021-08-21,United States,Pfizer/BioNTech,655045
2021-08-22,United States,Pfizer/BioNTech,425778
2021-08-23,United States,Pfizer/BioNTech,449878
2021-08-24,United States,Pfizer/BioNTech,638978
2021-08-25,United States,Pfizer/BioNTech,635996
2021-08-26,United States,Pfizer/BioNTech,745083
2021-08-27,United States,Pfizer/BioNTech,749802
2021-08-28,United States,Pfizer/BioNTech,676751
2021-08-29,United States,Pfizer/BioNTech,506508
2021-08-30,United States,Pfizer/BioNTech,474830
2021-08-31,United States,Pfizer/BioNTech,743540
2021-09-01,United States,Pfizer/BioNTech,575022
2021-09-02,United States,Pfizer/BioNTech,946074
2021-09-03,United States,Pfizer/BioNTech,660694
2021-09-04,United States,Pfizer/BioNTech,356625
2021-09-05,United States,Pfizer/BioNTech,356625
2021-09-06,United States,Pfizer/BioNTech,356625
2021-09-07,United States,Pfizer/BioNTech,666834
2021-09-08,United States,Pfizer/BioNTech,437327
2021-09-09,United States,Pfizer/BioNTech,647225
2021-09-10,United States,Pfizer/BioNTech,616282
2021-09-11,United States,Pfizer/BioNTech,534281
2021-09-12,United States,Pfizer/BioNTech,411947
2021-09-13,United States,Pfizer/BioNTech,433303
2021-09-14,United States,Pfizer/BioNTech,556478
2021-09-15,United States,Pfizer/BioNTech,518674
2021-09-16,United States,Pfizer/BioNTech,649367
2021-09-17,United States,Pfizer/BioNTech,616534
2021-09-18,United States,Pfizer/BioNTech,462720
2021-09-19,United States,Pfizer/BioNTech,469329
2021-09-20,United States,Pfizer/BioNTech,375395
2021-09-21,United States,Pfizer/BioNTech,483830
2021-09-22,United States,Pfizer/BioNTech,218962
2021-09-23,United States,Pfizer/BioNTech,515764
2021-09-24,United States,Pfizer/BioNTech,564421
2021-09-25,United States,Pfizer/BioNTech,554475
2021-09-26,United States,Pfizer/BioNTech,440475
2021-09-27,United States,Pfizer/BioNTech,436005
2021-09-28,United States,Pfizer/BioNTech,653867
2021-09-29,United States,Pfizer/BioNTech,720087
2021-09-30,United States,Pfizer/BioNTech,681259
2021-10-01,United States,Pfizer/BioNTech,733028
2021-10-02,United States,Pfizer/BioNTech,1056507
2021-10-03,United States,Pfizer/BioNTech,852600
2021-10-04,United States,Pfizer/BioNTech,666453
2021-10-05,United States,Pfizer/BioNTech,771949
2021-10-06,United States,Pfizer/BioNTech,721796
2021-10-07,United States,Pfizer/BioNTech,944973
2021-10-08,United States,Pfizer/BioNTech,931420
2021-10-09,United States,Pfizer/BioNTech,491388
2021-10-10,United States,Pfizer/BioNTech,491388
2021-10-11,United States,Pfizer/BioNTech,491388
2021-10-12,United States,Pfizer/BioNTech,651457
2021-10-13,United States,Pfizer/BioNTech,890687
2021-10-14,United States,Pfizer/BioNTech,916132
2021-10-15,United States,Pfizer/BioNTech,722512
2021-10-16,United States,Pfizer/BioNTech,687945
2021-10-17,United States,Pfizer/BioNTech,452900
2021-10-18,United States,Pfizer/BioNTech,520912
2021-10-19,United States,Pfizer/BioNTech,614763
2021-10-20,United States,Pfizer/BioNTech,670211
2021-10-21,United States,Pfizer/BioNTech,777546
2021-10-22,United States,Pfizer/BioNTech,712681
2021-10-23,United States,Pfizer/BioNTech,561562
2021-10-24,United States,Pfizer/BioNTech,400369
2021-10-25,United States,Pfizer/BioNTech,409437
2021-10-26,United States,Pfizer/BioNTech,580267
2021-10-27,United States,Pfizer/BioNTech,800779
2021-10-28,United States,Pfizer/BioNTech,594260
2021-10-29,United States,Pfizer/BioNTech,741315
2021-10-30,United States,Pfizer/BioNTech,653178
2021-10-31,United States,Pfizer/BioNTech,418394
2021-11-01,United States,Pfizer/BioNTech,427203
2021-11-02,United States,Pfizer/BioNTech,583716
2021-11-03,United States,Pfizer/BioNTech,646845
2021-11-04,United States,Pfizer/BioNTech,537139
2021-11-05,United States,Pfizer/BioNTech,596176
2021-11-06,United States,Pfizer/BioNTech,654697
2021-11-07,United States,Pfizer/BioNTech,554917
2021-11-08,United States,Pfizer/BioNTech,693057
2021-11-09,United States,Pfizer/BioNTech,697082
2021-11-10,United States,Pfizer/BioNTech,748450
2021-11-11,United States,Pfizer/BioNTech,748450
2021-11-12,United States,Pfizer/BioNTech,900255
2021-11-13,United States,Pfizer/BioNTech,820838
2021-11-14,United States,Pfizer/BioNTech,851874
2021-11-15,United States,Pfizer/BioNTech,764462
2021-11-16,United States,Pfizer/BioNTech,772534
2021-11-17,United States,Pfizer/BioNTech,730858
2021-11-18,United States,Pfizer/BioNTech,1103401
2021-11-19,United States,Pfizer/BioNTech,944903
2021-11-20,United States,Pfizer/BioNTech,806794
2021-11-21,United States,Pfizer/BioNTech,685978
2021-11-22,United States,Pfizer/BioNTech,96130
2021-11-23,United States,Pfizer/BioNTech,1015425
2021-11-24,United States,Pfizer/BioNTech,540941
2021-11-25,United States,Pfizer/BioNTech,540941
2021-11-26,United States,Pfizer/BioNTech,540941
2021-11-27,United States,Pfizer/BioNTech,540941
2021-11-28,United States,Pfizer/BioNTech,540941
2021-11-29,United States,Pfizer/BioNTech,909065
2021-11-30,United States,Pfizer/BioNTech,880692
2021-12-01,United States,Pfizer/BioNTech,1335914
2021-12-02,United States,Pfizer/BioNTech,1090040
2021-12-03,United States,Pfizer/BioNTech,1286016
2021-12-04,United States,Pfizer/BioNTech,1038420
2021-12-05,United States,Pfizer/BioNTech,885479
2021-12-06,United States,Pfizer/BioNTech,965629
2021-12-07,United States,Pfizer/BioNTech,1363743
2021-12-08,United States,Pfizer/BioNTech,986518
2021-12-09,United States,Pfizer/BioNTech,1872665
2021-12-10,United States,Pfizer/BioNTech,1281062
2021-12-11,United States,Pfizer/BioNTech,893441
2021-12-12,United States,Pfizer/BioNTech,748057
2021-12-13,United States,Pfizer/BioNTech,744957
2021-12-14,United States,Pfizer/BioNTech,1057586
2021-12-15,United States,Pfizer/BioNTech,1036320
2021-12-16,United States,Pfizer/BioNTech,1104429
2021-12-17,United States,Pfizer/BioNTech,1031212
2021-12-18,United States,Pfizer/BioNTech,879645
2021-12-19,United States,Pfizer/BioNTech,704017
2021-12-20,United States,Pfizer/BioNTech,712524
2021-12-21,United States,Pfizer/BioNTech,977960
2021-12-22,United States,Pfizer/BioNTech,802904
2021-12-23,United States,Pfizer/BioNTech,490817
2021-12-24,United States,Pfizer/BioNTech,490817
2021-12-25,United States,Pfizer/BioNTech,490817
2021-12-26,United States,Pfizer/BioNTech,490817
2021-12-27,United States,Pfizer/BioNTech,953714
2021-12-28,United States,Pfizer/BioNTech,784803
2021-12-29,United States,Pfizer/BioNTech,837503
2021-12-30,United States,Pfizer/BioNTech,616233
2021-12-31,United States,Pfizer/BioNTech,616233
