date,location,vaccine,total_vaccinations
2021-01-17,Poland,Oxford/AstraZeneca,1
2021-01-17,Poland,Pfizer/BioNTech,34816
2021-01-18,Poland,Moderna,2
2021-01-18,Poland,Novavax,0
2021-01-18,Poland,Oxford/AstraZeneca,1
2021-01-18,Poland,Pfizer/BioNTech,34816
2021-01-19,Poland,Moderna,2
2021-01-19,Poland,Novavax,0
2021-01-19,Poland,Oxford/AstraZeneca,1
2021-01-19,Poland,Pfizer/BioNTech,34816
2021-01-20,Poland,Moderna,2
2021-01-20,Poland,Novavax,0
2021-01-20,Poland,Oxford/AstraZeneca,1
2021-01-20,Poland,Pfizer/BioNTech,34816
2021-01-21,Poland,Moderna,2
2021-01-21,Poland,Novavax,0
2021-01-21,Poland,Oxford/AstraZeneca,1
2021-01-21,Poland,Pfizer/BioNTech,34816
2021-01-22,Poland,Moderna,607
2021-01-22,Poland,Novavax,0
2021-01-22,Poland,Oxford/AstraZeneca,1
2021-01-22,Poland,Pfizer/BioNTech,67040
2021-01-23,Poland,Moderna,607
2021-01-23,Poland,Novavax,0
2021-01-23,Poland,Oxford/AstraZeneca,1
2021-01-23,Poland,Pfizer/BioNTech,67040
2021-01-24,Poland,Moderna,607
2021-01-24,Poland,Novavax,0
2021-01-24,Poland,Oxford/AstraZeneca,1
2021-01-24,Poland,Pfizer/BioNTech,67040
2021-01-25,Poland,Moderna,607
2021-01-25,Poland,Novavax,0
2021-01-25,Poland,Oxford/AstraZeneca,1
2021-01-25,Poland,Pfizer/BioNTech,67040
2021-01-26,Poland,Moderna,607
2021-01-26,Poland,Novavax,0
2021-01-26,Poland,Oxford/AstraZeneca,1
2021-01-26,Poland,Pfizer/BioNTech,67040
2021-01-27,Poland,Moderna,607
2021-01-27,Poland,Novavax,0
2021-01-27,Poland,Oxford/AstraZeneca,1
2021-01-27,Poland,Pfizer/BioNTech,67040
2021-01-28,Poland,Moderna,607
2021-01-28,Poland,Novavax,0
2021-01-28,Poland,Oxford/AstraZeneca,1
2021-01-28,Poland,Pfizer/BioNTech,67040
2021-01-29,Poland,Moderna,686
2021-01-29,Poland,Novavax,0
2021-01-29,Poland,Oxford/AstraZeneca,2
2021-01-29,Poland,Pfizer/BioNTech,70222
2021-01-30,Poland,Moderna,686
2021-01-30,Poland,Novavax,0
2021-01-30,Poland,Oxford/AstraZeneca,2
2021-01-30,Poland,Pfizer/BioNTech,70222
2021-01-31,Poland,Moderna,686
2021-01-31,Poland,Novavax,0
2021-01-31,Poland,Oxford/AstraZeneca,2
2021-01-31,Poland,Pfizer/BioNTech,70222
2021-02-01,Poland,Moderna,686
2021-02-01,Poland,Novavax,0
2021-02-01,Poland,Oxford/AstraZeneca,2
2021-02-01,Poland,Pfizer/BioNTech,70222
2021-02-02,Poland,Moderna,686
2021-02-02,Poland,Novavax,0
2021-02-02,Poland,Oxford/AstraZeneca,2
2021-02-02,Poland,Pfizer/BioNTech,70222
2021-02-03,Poland,Moderna,686
2021-02-03,Poland,Novavax,0
2021-02-03,Poland,Oxford/AstraZeneca,2
2021-02-03,Poland,Pfizer/BioNTech,70222
2021-02-04,Poland,Moderna,686
2021-02-04,Poland,Novavax,0
2021-02-04,Poland,Oxford/AstraZeneca,2
2021-02-04,Poland,Pfizer/BioNTech,70222
2021-02-05,Poland,Moderna,1960
2021-02-05,Poland,Novavax,0
2021-02-05,Poland,Oxford/AstraZeneca,3075
2021-02-05,Poland,Pfizer/BioNTech,63149
2021-02-06,Poland,Moderna,1960
2021-02-06,Poland,Novavax,0
2021-02-06,Poland,Oxford/AstraZeneca,3075
2021-02-06,Poland,Pfizer/BioNTech,63149
2021-02-07,Poland,Moderna,1960
2021-02-07,Poland,Novavax,0
2021-02-07,Poland,Oxford/AstraZeneca,3075
2021-02-07,Poland,Pfizer/BioNTech,63149
2021-02-08,Poland,Moderna,1960
2021-02-08,Poland,Novavax,0
2021-02-08,Poland,Oxford/AstraZeneca,3075
2021-02-08,Poland,Pfizer/BioNTech,63149
2021-02-09,Poland,Moderna,1960
2021-02-09,Poland,Novavax,0
2021-02-09,Poland,Oxford/AstraZeneca,3075
2021-02-09,Poland,Pfizer/BioNTech,63149
2021-02-10,Poland,Moderna,1960
2021-02-10,Poland,Novavax,0
2021-02-10,Poland,Oxford/AstraZeneca,3075
2021-02-10,Poland,Pfizer/BioNTech,63149
2021-02-11,Poland,Moderna,1960
2021-02-11,Poland,Novavax,0
2021-02-11,Poland,Oxford/AstraZeneca,3075
2021-02-11,Poland,Pfizer/BioNTech,63149
2021-02-12,Poland,Moderna,6941
2021-02-12,Poland,Novavax,0
2021-02-12,Poland,Oxford/AstraZeneca,15423
2021-02-12,Poland,Pfizer/BioNTech,63022
2021-02-13,Poland,Moderna,6941
2021-02-13,Poland,Novavax,0
2021-02-13,Poland,Oxford/AstraZeneca,15423
2021-02-13,Poland,Pfizer/BioNTech,63022
2021-02-14,Poland,Moderna,6941
2021-02-14,Poland,Novavax,0
2021-02-14,Poland,Oxford/AstraZeneca,15423
2021-02-14,Poland,Pfizer/BioNTech,63022
2021-02-15,Poland,Moderna,6941
2021-02-15,Poland,Novavax,0
2021-02-15,Poland,Oxford/AstraZeneca,15423
2021-02-15,Poland,Pfizer/BioNTech,63022
2021-02-16,Poland,Moderna,6941
2021-02-16,Poland,Novavax,0
2021-02-16,Poland,Oxford/AstraZeneca,15423
2021-02-16,Poland,Pfizer/BioNTech,63022
2021-02-17,Poland,Moderna,6941
2021-02-17,Poland,Novavax,0
2021-02-17,Poland,Oxford/AstraZeneca,15423
2021-02-17,Poland,Pfizer/BioNTech,63022
2021-02-18,Poland,Moderna,6941
2021-02-18,Poland,Novavax,0
2021-02-18,Poland,Oxford/AstraZeneca,15423
2021-02-18,Poland,Pfizer/BioNTech,63022
2021-02-19,Poland,Moderna,8486
2021-02-19,Poland,Novavax,0
2021-02-19,Poland,Oxford/AstraZeneca,22873
2021-02-19,Poland,Pfizer/BioNTech,57119
2021-02-20,Poland,Moderna,8486
2021-02-20,Poland,Novavax,0
2021-02-20,Poland,Oxford/AstraZeneca,22873
2021-02-20,Poland,Pfizer/BioNTech,57119
2021-02-21,Poland,Moderna,8486
2021-02-21,Poland,Novavax,0
2021-02-21,Poland,Oxford/AstraZeneca,22873
2021-02-21,Poland,Pfizer/BioNTech,57119
2021-02-22,Poland,Moderna,8486
2021-02-22,Poland,Novavax,0
2021-02-22,Poland,Oxford/AstraZeneca,22873
2021-02-22,Poland,Pfizer/BioNTech,57119
2021-02-23,Poland,Moderna,8486
2021-02-23,Poland,Novavax,0
2021-02-23,Poland,Oxford/AstraZeneca,22873
2021-02-23,Poland,Pfizer/BioNTech,57119
2021-02-24,Poland,Moderna,8486
2021-02-24,Poland,Novavax,0
2021-02-24,Poland,Oxford/AstraZeneca,22873
2021-02-24,Poland,Pfizer/BioNTech,57119
2021-02-25,Poland,Moderna,8486
2021-02-25,Poland,Novavax,0
2021-02-25,Poland,Oxford/AstraZeneca,22873
2021-02-25,Poland,Pfizer/BioNTech,57119
2021-02-26,Poland,Moderna,10289
2021-02-26,Poland,Novavax,0
2021-02-26,Poland,Oxford/AstraZeneca,26611
2021-02-26,Poland,Pfizer/BioNTech,54236
2021-02-27,Poland,Moderna,10289
2021-02-27,Poland,Novavax,0
2021-02-27,Poland,Oxford/AstraZeneca,26611
2021-02-27,Poland,Pfizer/BioNTech,54236
2021-02-28,Poland,Moderna,10289
2021-02-28,Poland,Novavax,0
2021-02-28,Poland,Oxford/AstraZeneca,26611
2021-02-28,Poland,Pfizer/BioNTech,54236
2021-03-01,Poland,Moderna,10289
2021-03-01,Poland,Novavax,0
2021-03-01,Poland,Oxford/AstraZeneca,26611
2021-03-01,Poland,Pfizer/BioNTech,54236
2021-03-02,Poland,Moderna,10289
2021-03-02,Poland,Novavax,0
2021-03-02,Poland,Oxford/AstraZeneca,26611
2021-03-02,Poland,Pfizer/BioNTech,54236
2021-03-03,Poland,Moderna,10289
2021-03-03,Poland,Novavax,0
2021-03-03,Poland,Oxford/AstraZeneca,26611
2021-03-03,Poland,Pfizer/BioNTech,54236
2021-03-04,Poland,Moderna,10289
2021-03-04,Poland,Novavax,0
2021-03-04,Poland,Oxford/AstraZeneca,26611
2021-03-04,Poland,Pfizer/BioNTech,54236
2021-03-05,Poland,Moderna,6463
2021-03-05,Poland,Novavax,0
2021-03-05,Poland,Oxford/AstraZeneca,17149
2021-03-05,Poland,Pfizer/BioNTech,53894
2021-03-06,Poland,Moderna,6463
2021-03-06,Poland,Novavax,0
2021-03-06,Poland,Oxford/AstraZeneca,17149
2021-03-06,Poland,Pfizer/BioNTech,53894
2021-03-07,Poland,Moderna,6463
2021-03-07,Poland,Novavax,0
2021-03-07,Poland,Oxford/AstraZeneca,17149
2021-03-07,Poland,Pfizer/BioNTech,53894
2021-03-08,Poland,Moderna,6463
2021-03-08,Poland,Novavax,0
2021-03-08,Poland,Oxford/AstraZeneca,17149
2021-03-08,Poland,Pfizer/BioNTech,53894
2021-03-09,Poland,Moderna,6463
2021-03-09,Poland,Novavax,0
2021-03-09,Poland,Oxford/AstraZeneca,17149
2021-03-09,Poland,Pfizer/BioNTech,53894
2021-03-10,Poland,Moderna,6463
2021-03-10,Poland,Novavax,0
2021-03-10,Poland,Oxford/AstraZeneca,17149
2021-03-10,Poland,Pfizer/BioNTech,53894
2021-03-11,Poland,Moderna,6463
2021-03-11,Poland,Novavax,0
2021-03-11,Poland,Oxford/AstraZeneca,17149
2021-03-11,Poland,Pfizer/BioNTech,53894
2021-03-12,Poland,Moderna,6673
2021-03-12,Poland,Novavax,0
2021-03-12,Poland,Oxford/AstraZeneca,8449
2021-03-12,Poland,Pfizer/BioNTech,55448
2021-03-13,Poland,Moderna,6673
2021-03-13,Poland,Novavax,0
2021-03-13,Poland,Oxford/AstraZeneca,8449
2021-03-13,Poland,Pfizer/BioNTech,55448
2021-03-14,Poland,Moderna,6673
2021-03-14,Poland,Novavax,0
2021-03-14,Poland,Oxford/AstraZeneca,8449
2021-03-14,Poland,Pfizer/BioNTech,55448
2021-03-15,Poland,Moderna,6673
2021-03-15,Poland,Novavax,0
2021-03-15,Poland,Oxford/AstraZeneca,8449
2021-03-15,Poland,Pfizer/BioNTech,55448
2021-03-16,Poland,Moderna,6673
2021-03-16,Poland,Novavax,0
2021-03-16,Poland,Oxford/AstraZeneca,8449
2021-03-16,Poland,Pfizer/BioNTech,55448
2021-03-17,Poland,Moderna,6673
2021-03-17,Poland,Novavax,0
2021-03-17,Poland,Oxford/AstraZeneca,8449
2021-03-17,Poland,Pfizer/BioNTech,55448
2021-03-18,Poland,Moderna,6673
2021-03-18,Poland,Novavax,0
2021-03-18,Poland,Oxford/AstraZeneca,8449
2021-03-18,Poland,Pfizer/BioNTech,55448
2021-03-19,Poland,Moderna,11710
2021-03-19,Poland,Novavax,0
2021-03-19,Poland,Oxford/AstraZeneca,46431
2021-03-19,Poland,Pfizer/BioNTech,66361
2021-03-20,Poland,Moderna,11710
2021-03-20,Poland,Novavax,0
2021-03-20,Poland,Oxford/AstraZeneca,46431
2021-03-20,Poland,Pfizer/BioNTech,66361
2021-03-21,Poland,Moderna,11710
2021-03-21,Poland,Novavax,0
2021-03-21,Poland,Oxford/AstraZeneca,46431
2021-03-21,Poland,Pfizer/BioNTech,66361
2021-03-22,Poland,Moderna,11710
2021-03-22,Poland,Novavax,0
2021-03-22,Poland,Oxford/AstraZeneca,46431
2021-03-22,Poland,Pfizer/BioNTech,66361
2021-03-23,Poland,Moderna,11710
2021-03-23,Poland,Novavax,0
2021-03-23,Poland,Oxford/AstraZeneca,46431
2021-03-23,Poland,Pfizer/BioNTech,66361
2021-03-24,Poland,Moderna,11710
2021-03-24,Poland,Novavax,0
2021-03-24,Poland,Oxford/AstraZeneca,46431
2021-03-24,Poland,Pfizer/BioNTech,66361
2021-03-25,Poland,Moderna,11710
2021-03-25,Poland,Novavax,0
2021-03-25,Poland,Oxford/AstraZeneca,46431
2021-03-25,Poland,Pfizer/BioNTech,66361
2021-03-26,Poland,Moderna,9418
2021-03-26,Poland,Novavax,0
2021-03-26,Poland,Oxford/AstraZeneca,42569
2021-03-26,Poland,Pfizer/BioNTech,60812
2021-03-27,Poland,Moderna,9418
2021-03-27,Poland,Novavax,0
2021-03-27,Poland,Oxford/AstraZeneca,42569
2021-03-27,Poland,Pfizer/BioNTech,60812
2021-03-28,Poland,Moderna,9418
2021-03-28,Poland,Novavax,0
2021-03-28,Poland,Oxford/AstraZeneca,42569
2021-03-28,Poland,Pfizer/BioNTech,60812
2021-03-29,Poland,Moderna,9418
2021-03-29,Poland,Novavax,0
2021-03-29,Poland,Oxford/AstraZeneca,42569
2021-03-29,Poland,Pfizer/BioNTech,60812
2021-03-30,Poland,Moderna,9418
2021-03-30,Poland,Novavax,0
2021-03-30,Poland,Oxford/AstraZeneca,42569
2021-03-30,Poland,Pfizer/BioNTech,60812
2021-03-31,Poland,Moderna,9418
2021-03-31,Poland,Novavax,0
2021-03-31,Poland,Oxford/AstraZeneca,42569
2021-03-31,Poland,Pfizer/BioNTech,60812
2021-04-01,Poland,Moderna,9418
2021-04-01,Poland,Novavax,0
2021-04-01,Poland,Oxford/AstraZeneca,42569
2021-04-01,Poland,Pfizer/BioNTech,60812
2021-04-02,Poland,Moderna,10763
2021-04-02,Poland,Novavax,0
2021-04-02,Poland,Oxford/AstraZeneca,49037
2021-04-02,Poland,Pfizer/BioNTech,87658
2021-04-03,Poland,Moderna,10763
2021-04-03,Poland,Novavax,0
2021-04-03,Poland,Oxford/AstraZeneca,49037
2021-04-03,Poland,Pfizer/BioNTech,87658
2021-04-04,Poland,Moderna,10763
2021-04-04,Poland,Novavax,0
2021-04-04,Poland,Oxford/AstraZeneca,49037
2021-04-04,Poland,Pfizer/BioNTech,87658
2021-04-05,Poland,Moderna,10763
2021-04-05,Poland,Novavax,0
2021-04-05,Poland,Oxford/AstraZeneca,49037
2021-04-05,Poland,Pfizer/BioNTech,87658
2021-04-06,Poland,Moderna,10763
2021-04-06,Poland,Novavax,0
2021-04-06,Poland,Oxford/AstraZeneca,49037
2021-04-06,Poland,Pfizer/BioNTech,87658
2021-04-07,Poland,Moderna,10763
2021-04-07,Poland,Novavax,0
2021-04-07,Poland,Oxford/AstraZeneca,49037
2021-04-07,Poland,Pfizer/BioNTech,87658
2021-04-08,Poland,Moderna,10763
2021-04-08,Poland,Novavax,0
2021-04-08,Poland,Oxford/AstraZeneca,49037
2021-04-08,Poland,Pfizer/BioNTech,87658
2021-04-09,Poland,Moderna,19345
2021-04-09,Poland,Novavax,0
2021-04-09,Poland,Oxford/AstraZeneca,36909
2021-04-09,Poland,Pfizer/BioNTech,111905
2021-04-10,Poland,Moderna,19345
2021-04-10,Poland,Novavax,0
2021-04-10,Poland,Oxford/AstraZeneca,36909
2021-04-10,Poland,Pfizer/BioNTech,111905
2021-04-11,Poland,Moderna,19345
2021-04-11,Poland,Novavax,0
2021-04-11,Poland,Oxford/AstraZeneca,36909
2021-04-11,Poland,Pfizer/BioNTech,111905
2021-04-12,Poland,Moderna,19345
2021-04-12,Poland,Novavax,0
2021-04-12,Poland,Oxford/AstraZeneca,36909
2021-04-12,Poland,Pfizer/BioNTech,111905
2021-04-13,Poland,Moderna,19345
2021-04-13,Poland,Novavax,0
2021-04-13,Poland,Oxford/AstraZeneca,36909
2021-04-13,Poland,Pfizer/BioNTech,111905
2021-04-14,Poland,Moderna,19345
2021-04-14,Poland,Novavax,0
2021-04-14,Poland,Oxford/AstraZeneca,36909
2021-04-14,Poland,Pfizer/BioNTech,111905
2021-04-15,Poland,Moderna,19345
2021-04-15,Poland,Novavax,0
2021-04-15,Poland,Oxford/AstraZeneca,36909
2021-04-15,Poland,Pfizer/BioNTech,111905
2021-04-16,Poland,Moderna,34047
2021-04-16,Poland,Novavax,0
2021-04-16,Poland,Oxford/AstraZeneca,23591
2021-04-16,Poland,Pfizer/BioNTech,138568
2021-04-17,Poland,Moderna,34047
2021-04-17,Poland,Novavax,0
2021-04-17,Poland,Oxford/AstraZeneca,23591
2021-04-17,Poland,Pfizer/BioNTech,138568
2021-04-18,Poland,Moderna,34047
2021-04-18,Poland,Novavax,0
2021-04-18,Poland,Oxford/AstraZeneca,23591
2021-04-18,Poland,Pfizer/BioNTech,138568
2021-04-19,Poland,Moderna,34047
2021-04-19,Poland,Novavax,0
2021-04-19,Poland,Oxford/AstraZeneca,23591
2021-04-19,Poland,Pfizer/BioNTech,138568
2021-04-20,Poland,Moderna,34047
2021-04-20,Poland,Novavax,0
2021-04-20,Poland,Oxford/AstraZeneca,23591
2021-04-20,Poland,Pfizer/BioNTech,138568
2021-04-21,Poland,Moderna,34047
2021-04-21,Poland,Novavax,0
2021-04-21,Poland,Oxford/AstraZeneca,23591
2021-04-21,Poland,Pfizer/BioNTech,138568
2021-04-22,Poland,Moderna,34047
2021-04-22,Poland,Novavax,0
2021-04-22,Poland,Oxford/AstraZeneca,23591
2021-04-22,Poland,Pfizer/BioNTech,138568
2021-04-23,Poland,Moderna,25232
2021-04-23,Poland,Novavax,0
2021-04-23,Poland,Oxford/AstraZeneca,18526
2021-04-23,Poland,Pfizer/BioNTech,187680
2021-04-24,Poland,Moderna,25232
2021-04-24,Poland,Novavax,0
2021-04-24,Poland,Oxford/AstraZeneca,18526
2021-04-24,Poland,Pfizer/BioNTech,187680
2021-04-25,Poland,Moderna,25232
2021-04-25,Poland,Novavax,0
2021-04-25,Poland,Oxford/AstraZeneca,18526
2021-04-25,Poland,Pfizer/BioNTech,187680
2021-04-26,Poland,Moderna,25232
2021-04-26,Poland,Novavax,0
2021-04-26,Poland,Oxford/AstraZeneca,18526
2021-04-26,Poland,Pfizer/BioNTech,187680
2021-04-27,Poland,Moderna,25232
2021-04-27,Poland,Novavax,0
2021-04-27,Poland,Oxford/AstraZeneca,18526
2021-04-27,Poland,Pfizer/BioNTech,187680
2021-04-28,Poland,Moderna,25232
2021-04-28,Poland,Novavax,0
2021-04-28,Poland,Oxford/AstraZeneca,18526
2021-04-28,Poland,Pfizer/BioNTech,187680
2021-04-29,Poland,Moderna,25232
2021-04-29,Poland,Novavax,0
2021-04-29,Poland,Oxford/AstraZeneca,18526
2021-04-29,Poland,Pfizer/BioNTech,187680
2021-04-30,Poland,Moderna,32593
2021-04-30,Poland,Novavax,0
2021-04-30,Poland,Oxford/AstraZeneca,46769
2021-04-30,Poland,Pfizer/BioNTech,175383
2021-05-01,Poland,Moderna,32593
2021-05-01,Poland,Novavax,0
2021-05-01,Poland,Oxford/AstraZeneca,46769
2021-05-01,Poland,Pfizer/BioNTech,175383
2021-05-02,Poland,Moderna,32593
2021-05-02,Poland,Novavax,0
2021-05-02,Poland,Oxford/AstraZeneca,46769
2021-05-02,Poland,Pfizer/BioNTech,175383
2021-05-03,Poland,Moderna,32593
2021-05-03,Poland,Novavax,0
2021-05-03,Poland,Oxford/AstraZeneca,46769
2021-05-03,Poland,Pfizer/BioNTech,175383
2021-05-04,Poland,Moderna,32593
2021-05-04,Poland,Novavax,0
2021-05-04,Poland,Oxford/AstraZeneca,46769
2021-05-04,Poland,Pfizer/BioNTech,175383
2021-05-05,Poland,Moderna,32593
2021-05-05,Poland,Novavax,0
2021-05-05,Poland,Oxford/AstraZeneca,46769
2021-05-05,Poland,Pfizer/BioNTech,175383
2021-05-06,Poland,Moderna,32593
2021-05-06,Poland,Novavax,0
2021-05-06,Poland,Oxford/AstraZeneca,46769
2021-05-06,Poland,Pfizer/BioNTech,175383
2021-05-07,Poland,Moderna,32105
2021-05-07,Poland,Novavax,0
2021-05-07,Poland,Oxford/AstraZeneca,49264
2021-05-07,Poland,Pfizer/BioNTech,207786
2021-05-08,Poland,Moderna,32105
2021-05-08,Poland,Novavax,0
2021-05-08,Poland,Oxford/AstraZeneca,49264
2021-05-08,Poland,Pfizer/BioNTech,207786
2021-05-09,Poland,Moderna,32105
2021-05-09,Poland,Novavax,0
2021-05-09,Poland,Oxford/AstraZeneca,49264
2021-05-09,Poland,Pfizer/BioNTech,207786
2021-05-10,Poland,Moderna,32105
2021-05-10,Poland,Novavax,0
2021-05-10,Poland,Oxford/AstraZeneca,49264
2021-05-10,Poland,Pfizer/BioNTech,207786
2021-05-11,Poland,Moderna,32105
2021-05-11,Poland,Novavax,0
2021-05-11,Poland,Oxford/AstraZeneca,49264
2021-05-11,Poland,Pfizer/BioNTech,207786
2021-05-12,Poland,Moderna,32105
2021-05-12,Poland,Novavax,0
2021-05-12,Poland,Oxford/AstraZeneca,49264
2021-05-12,Poland,Pfizer/BioNTech,207786
2021-05-13,Poland,Moderna,32105
2021-05-13,Poland,Novavax,0
2021-05-13,Poland,Oxford/AstraZeneca,49264
2021-05-13,Poland,Pfizer/BioNTech,207786
2021-05-14,Poland,Moderna,40986
2021-05-14,Poland,Novavax,0
2021-05-14,Poland,Oxford/AstraZeneca,40789
2021-05-14,Poland,Pfizer/BioNTech,186112
2021-05-15,Poland,Moderna,40986
2021-05-15,Poland,Novavax,0
2021-05-15,Poland,Oxford/AstraZeneca,40789
2021-05-15,Poland,Pfizer/BioNTech,186112
2021-05-16,Poland,Moderna,40986
2021-05-16,Poland,Novavax,0
2021-05-16,Poland,Oxford/AstraZeneca,40789
2021-05-16,Poland,Pfizer/BioNTech,186112
2021-05-17,Poland,Moderna,40986
2021-05-17,Poland,Novavax,0
2021-05-17,Poland,Oxford/AstraZeneca,40789
2021-05-17,Poland,Pfizer/BioNTech,186112
2021-05-18,Poland,Moderna,40986
2021-05-18,Poland,Novavax,0
2021-05-18,Poland,Oxford/AstraZeneca,40789
2021-05-18,Poland,Pfizer/BioNTech,186112
2021-05-19,Poland,Moderna,40986
2021-05-19,Poland,Novavax,0
2021-05-19,Poland,Oxford/AstraZeneca,40789
2021-05-19,Poland,Pfizer/BioNTech,186112
2021-05-20,Poland,Moderna,40986
2021-05-20,Poland,Novavax,0
2021-05-20,Poland,Oxford/AstraZeneca,40789
2021-05-20,Poland,Pfizer/BioNTech,186112
2021-05-21,Poland,Moderna,39647
2021-05-21,Poland,Novavax,0
2021-05-21,Poland,Oxford/AstraZeneca,31048
2021-05-21,Poland,Pfizer/BioNTech,177247
2021-05-22,Poland,Moderna,39647
2021-05-22,Poland,Novavax,0
2021-05-22,Poland,Oxford/AstraZeneca,31048
2021-05-22,Poland,Pfizer/BioNTech,177247
2021-05-23,Poland,Moderna,39647
2021-05-23,Poland,Novavax,0
2021-05-23,Poland,Oxford/AstraZeneca,31048
2021-05-23,Poland,Pfizer/BioNTech,177247
2021-05-24,Poland,Moderna,39647
2021-05-24,Poland,Novavax,0
2021-05-24,Poland,Oxford/AstraZeneca,31048
2021-05-24,Poland,Pfizer/BioNTech,177247
2021-05-25,Poland,Moderna,39647
2021-05-25,Poland,Novavax,0
2021-05-25,Poland,Oxford/AstraZeneca,31048
2021-05-25,Poland,Pfizer/BioNTech,177247
2021-05-26,Poland,Moderna,39647
2021-05-26,Poland,Novavax,0
2021-05-26,Poland,Oxford/AstraZeneca,31048
2021-05-26,Poland,Pfizer/BioNTech,177247
2021-05-27,Poland,Moderna,39647
2021-05-27,Poland,Novavax,0
2021-05-27,Poland,Oxford/AstraZeneca,31048
2021-05-27,Poland,Pfizer/BioNTech,177247
2021-05-28,Poland,Moderna,27227
2021-05-28,Poland,Novavax,0
2021-05-28,Poland,Oxford/AstraZeneca,15908
2021-05-28,Poland,Pfizer/BioNTech,252603
2021-05-29,Poland,Moderna,27227
2021-05-29,Poland,Novavax,0
2021-05-29,Poland,Oxford/AstraZeneca,15908
2021-05-29,Poland,Pfizer/BioNTech,252603
2021-05-30,Poland,Moderna,27227
2021-05-30,Poland,Novavax,0
2021-05-30,Poland,Oxford/AstraZeneca,15908
2021-05-30,Poland,Pfizer/BioNTech,252603
2021-05-31,Poland,Moderna,27227
2021-05-31,Poland,Novavax,0
2021-05-31,Poland,Oxford/AstraZeneca,15908
2021-05-31,Poland,Pfizer/BioNTech,252603
2021-06-01,Poland,Moderna,27227
2021-06-01,Poland,Novavax,0
2021-06-01,Poland,Oxford/AstraZeneca,15908
2021-06-01,Poland,Pfizer/BioNTech,252603
2021-06-02,Poland,Moderna,27227
2021-06-02,Poland,Novavax,0
2021-06-02,Poland,Oxford/AstraZeneca,15908
2021-06-02,Poland,Pfizer/BioNTech,252603
2021-06-03,Poland,Moderna,27227
2021-06-03,Poland,Novavax,0
2021-06-03,Poland,Oxford/AstraZeneca,15908
2021-06-03,Poland,Pfizer/BioNTech,252603
2021-06-04,Poland,Moderna,32380
2021-06-04,Poland,Novavax,0
2021-06-04,Poland,Oxford/AstraZeneca,52957
2021-06-04,Poland,Pfizer/BioNTech,227304
2021-06-05,Poland,Moderna,32380
2021-06-05,Poland,Novavax,0
2021-06-05,Poland,Oxford/AstraZeneca,52957
