date,location,vaccine,total_vaccinations
2021-06-17,France,Moderna,75873
2021-06-18,France,Moderna,49506
2021-06-19,France,Moderna,13812
2021-06-20,France,Moderna,60487
2021-06-21,France,Moderna,78093
2021-06-22,France,Moderna,71516
2021-06-23,France,Moderna,78830
2021-06-24,France,Moderna,94020
2021-06-25,France,Moderna,75805
2021-06-26,France,Moderna,31905
2021-06-27,France,Moderna,67066
2021-06-28,France,Moderna,80034
2021-06-29,France,Moderna,74646
2021-06-30,France,Moderna,80599
2021-07-01,France,Moderna,86426
2021-07-02,France,Moderna,69423
2021-07-03,France,Moderna,25282
2021-07-04,France,Moderna,38542
2021-07-05,France,Moderna,50999
2021-07-06,France,Moderna,48223
2021-07-07,France,Moderna,60209
2021-07-08,France,Moderna,81642
2021-07-09,France,Moderna,47203
2021-07-10,France,Moderna,6172
2021-07-11,France,Moderna,50354
2021-07-12,France,Moderna,90419
2021-07-13,France,Moderna,10183
2021-07-14,France,Moderna,94414
2021-07-15,France,Moderna,120262
2021-07-16,France,Moderna,55617
2021-07-17,France,Moderna,10916
2021-07-18,France,Moderna,61700
2021-07-19,France,Moderna,96679
2021-07-20,France,Moderna,79977
2021-07-21,France,Moderna,97490
2021-07-22,France,Moderna,117440
2021-07-23,France,Moderna,57873
2021-07-24,France,Moderna,9369
2021-07-25,France,Moderna,58749
2021-07-26,France,Moderna,97135
2021-07-27,France,Moderna,81883
2021-07-28,France,Moderna,101467
2021-07-29,France,Moderna,112505
2021-07-30,France,Moderna,51090
2021-07-31,France,Moderna,7695
2021-08-01,France,Moderna,52148
2021-08-02,France,Moderna,84389
2021-08-03,France,Moderna,67596
2021-08-04,France,Moderna,86418
2021-08-05,France,Moderna,100738
2021-08-06,France,Moderna,42869
2021-08-07,France,Moderna,7514
2021-08-08,France,Moderna,50423
2021-08-09,France,Moderna,78634
2021-08-10,France,Moderna,60569
2021-08-11,France,Moderna,77760
2021-08-12,France,Moderna,80176
2021-08-13,France,Moderna,40750
2021-08-14,France,Moderna,7677
2021-08-15,France,Moderna,52328
2021-08-16,France,Moderna,81878
2021-08-17,France,Moderna,68802
2021-08-18,France,Moderna,84233
2021-08-19,France,Moderna,96489
2021-08-20,France,Moderna,42559
2021-08-21,France,Moderna,7252
2021-08-22,France,Moderna,54530
2021-08-23,France,Moderna,88225
2021-08-24,France,Moderna,69641
2021-08-25,France,Moderna,88594
2021-08-26,France,Moderna,103162
2021-08-27,France,Moderna,46674
2021-08-28,France,Moderna,7715
2021-08-29,France,Moderna,56544
2021-08-30,France,Moderna,86486
2021-08-31,France,Moderna,62779
2021-09-01,France,Moderna,76119
2021-09-02,France,Moderna,100980
2021-09-03,France,Moderna,46043
2021-09-04,France,Moderna,6116
2021-09-05,France,Moderna,44510
2021-09-06,France,Moderna,65257
2021-09-07,France,Moderna,51910
2021-09-08,France,Moderna,65906
2021-09-09,France,Moderna,84807
2021-09-10,France,Moderna,38525
2021-09-11,France,Moderna,4886
2021-09-12,France,Moderna,35578
2021-09-13,France,Moderna,56403
2021-09-14,France,Moderna,48314
2021-09-15,France,Moderna,55625
2021-09-16,France,Moderna,76887
2021-09-17,France,Moderna,34627
2021-09-18,France,Moderna,4152
2021-09-19,France,Moderna,30069
2021-09-20,France,Moderna,47698
2021-09-21,France,Moderna,38456
2021-09-22,France,Moderna,47524
2021-09-23,France,Moderna,68916
2021-09-24,France,Moderna,30030
2021-09-25,France,Moderna,4119
2021-09-26,France,Moderna,27006
2021-09-27,France,Moderna,42599
2021-09-28,France,Moderna,34373
2021-09-29,France,Moderna,45228
2021-09-30,France,Moderna,62658
2021-10-01,France,Moderna,27665
2021-10-02,France,Moderna,3243
2021-10-03,France,Moderna,25248
2021-10-04,France,Moderna,42772
2021-10-05,France,Moderna,33787
2021-10-06,France,Moderna,43816
2021-10-07,France,Moderna,62953
2021-10-08,France,Moderna,24897
2021-10-09,France,Moderna,2915
2021-10-10,France,Moderna,23623
2021-10-11,France,Moderna,38384
2021-10-12,France,Moderna,32082
2021-10-13,France,Moderna,41263
2021-10-14,France,Moderna,59093
2021-10-15,France,Moderna,15688
2021-10-16,France,Moderna,1989
2021-10-17,France,Moderna,12568
2021-10-18,France,Moderna,16825
2021-10-19,France,Moderna,13982
2021-10-20,France,Moderna,16859
2021-10-21,France,Moderna,24205
2021-10-22,France,Moderna,10426
2021-10-23,France,Moderna,1477
2021-10-24,France,Moderna,9010
2021-10-25,France,Moderna,12551
2021-10-26,France,Moderna,11463
2021-10-27,France,Moderna,14024
2021-10-28,France,Moderna,18938
2021-10-29,France,Moderna,8183
2021-10-30,France,Moderna,1040
2021-10-31,France,Moderna,1157
2021-11-01,France,Moderna,11237
2021-11-02,France,Moderna,10957
2021-11-03,France,Moderna,12829
2021-11-04,France,Moderna,18610
2021-11-05,France,Moderna,8688
2021-11-06,France,Moderna,1589
2021-11-07,France,Moderna,9136
2021-11-08,France,Moderna,12064
2021-11-09,France,Moderna,13382
2021-11-10,France,Moderna,1957
2021-11-11,France,Moderna,20031
2021-11-12,France,Moderna,8791
2021-11-13,France,Moderna,1195
2021-11-14,France,Moderna,9733
2021-11-15,France,Moderna,16390
2021-11-16,France,Moderna,12905
2021-11-17,France,Moderna,17310
2021-11-18,France,Moderna,23453
2021-11-19,France,Moderna,10088
2021-11-20,France,Moderna,1296
2021-11-21,France,Moderna,8341
2021-11-22,France,Moderna,14110
2021-11-23,France,Moderna,12668
2021-11-24,France,Moderna,18172
2021-11-25,France,Moderna,32983
2021-11-26,France,Moderna,17939
2021-11-27,France,Moderna,3107
2021-11-28,France,Moderna,20920
2021-11-29,France,Moderna,34858
2021-11-30,France,Moderna,34165
2021-12-01,France,Moderna,46484
2021-12-02,France,Moderna,66382
2021-12-03,France,Moderna,45295
2021-12-04,France,Moderna,16979
2021-12-05,France,Moderna,90179
2021-12-06,France,Moderna,141457
2021-12-07,France,Moderna,153249
2021-12-08,France,Moderna,194966
2021-12-09,France,Moderna,216669
2021-12-10,France,Moderna,153016
2021-12-11,France,Moderna,67574
2021-12-12,France,Moderna,253678
2021-12-13,France,Moderna,346192
2021-12-14,France,Moderna,328993
2021-12-15,France,Moderna,358846
2021-12-16,France,Moderna,378754
2021-12-17,France,Moderna,245864
2021-12-18,France,Moderna,104414
2021-12-19,France,Moderna,319029
2021-12-20,France,Moderna,360467
2021-12-21,France,Moderna,309335
2021-12-22,France,Moderna,236279
2021-12-23,France,Moderna,54255
2021-12-24,France,Moderna,2885
2021-12-25,France,Moderna,30767
2021-12-26,France,Moderna,257100
2021-12-27,France,Moderna,318977
2021-12-28,France,Moderna,288633
2021-12-29,France,Moderna,247058
2021-12-30,France,Moderna,66519
2021-12-31,France,Moderna,3789
