date,location,vaccine,total_vaccinations
2021-01-14,Czechia,Sinovac,0
2021-01-15,Czechia,Pfizer/BioNTech,3075
2021-01-15,Czechia,Oxford/AstraZeneca,0
2021-01-15,Czechia,Covaxin,0
2021-01-15,Czechia,Sinovac,0
2021-01-16,Czechia,Pfizer/BioNTech,3152
2021-01-16,Czechia,Oxford/AstraZeneca,0
2021-01-16,Czechia,Covaxin,0
2021-01-16,Czechia,Sinovac,0
2021-01-17,Czechia,Pfizer/BioNTech,14114
2021-01-17,Czechia,Oxford/AstraZeneca,0
2021-01-17,Czechia,Covaxin,0
2021-01-17,Czechia,Sinovac,0
2021-01-18,Czechia,Pfizer/BioNTech,14539
2021-01-18,Czechia,Oxford/AstraZeneca,0
2021-01-18,Czechia,Covaxin,0
2021-01-18,Czechia,Sinovac,0
2021-01-19,Czechia,Pfizer/BioNTech,14753
2021-01-19,Czechia,Oxford/AstraZeneca,0
2021-01-19,Czechia,Covaxin,0
2021-01-19,Czechia,Sinovac,0
2021-01-20,Czechia,Pfizer/BioNTech,16418
2021-01-20,Czechia,Oxford/AstraZeneca,0
2021-01-20,Czechia,Covaxin,0
2021-01-20,Czechia,Sinovac,0
2021-01-21,Czechia,Pfizer/BioNTech,15700
2021-01-21,Czechia,Oxford/AstraZeneca,0
2021-01-21,Czechia,Covaxin,0
2021-01-21,Czechia,Sinovac,0
2021-01-22,Czechia,Pfizer/BioNTech,4153
2021-01-22,Czechia,Oxford/AstraZeneca,0
2021-01-22,Czechia,Covaxin,0
2021-01-22,Czechia,Sinovac,0
2021-01-23,Czechia,Pfizer/BioNTech,3000
2021-01-23,Czechia,Oxford/AstraZeneca,0
2021-01-23,Czechia,Covaxin,0
2021-01-23,Czechia,Sinovac,0
2021-01-24,Czechia,Pfizer/BioNTech,12410
2021-01-24,Czechia,Oxford/AstraZeneca,0
2021-01-24,Czechia,Covaxin,0
2021-01-24,Czechia,Sinovac,0
2021-01-25,Czechia,Pfizer/BioNTech,14224
2021-01-25,Czechia,Oxford/AstraZeneca,0
2021-01-25,Czechia,Covaxin,0
2021-01-25,Czechia,Sinovac,0
2021-01-26,Czechia,Pfizer/BioNTech,13240
2021-01-26,Czechia,Oxford/AstraZeneca,0
2021-01-26,Czechia,Covaxin,0
2021-01-26,Czechia,Sinovac,0
2021-01-27,Czechia,Pfizer/BioNTech,13100
2021-01-27,Czechia,Oxford/AstraZeneca,0
2021-01-27,Czechia,Covaxin,0
2021-01-27,Czechia,Sinovac,0
2021-01-28,Czechia,Pfizer/BioNTech,13949
2021-01-28,Czechia,Oxford/AstraZeneca,0
2021-01-28,Czechia,Covaxin,0
2021-01-28,Czechia,Sinovac,0
2021-01-29,Czechia,Pfizer/BioNTech,1823
2021-01-29,Czechia,Oxford/AstraZeneca,0
2021-01-29,Czechia,Covaxin,0
2021-01-29,Czechia,Sinovac,0
2021-01-30,Czechia,Pfizer/BioNTech,1896
2021-01-30,Czechia,Oxford/AstraZeneca,0
2021-01-30,Czechia,Covaxin,0
2021-01-30,Czechia,Sinovac,0
2021-01-31,Czechia,Pfizer/BioNTech,11681
2021-01-31,Czechia,Oxford/AstraZeneca,0
2021-01-31,Czechia,Covaxin,0
2021-01-31,Czechia,Sinovac,0
2021-02-01,Czechia,Pfizer/BioNTech,14050
2021-02-01,Czechia,Oxford/AstraZeneca,0
2021-02-01,Czechia,Covaxin,0
2021-02-01,Czechia,Sinovac,0
2021-02-02,Czechia,Pfizer/BioNTech,14683
2021-02-02,Czechia,Oxford/AstraZeneca,0
2021-02-02,Czechia,Covaxin,0
2021-02-02,Czechia,Sinovac,0
2021-02-03,Czechia,Pfizer/BioNTech,16733
2021-02-03,Czechia,Oxford/AstraZeneca,0
2021-02-03,Czechia,Covaxin,0
2021-02-03,Czechia,Sinovac,0
2021-02-04,Czechia,Pfizer/BioNTech,14937
2021-02-04,Czechia,Oxford/AstraZeneca,0
2021-02-04,Czechia,Covaxin,0
2021-02-04,Czechia,Sinovac,0
2021-02-05,Czechia,Pfizer/BioNTech,2947
2021-02-05,Czechia,Oxford/AstraZeneca,0
2021-02-05,Czechia,Covaxin,0
2021-02-05,Czechia,Sinovac,0
2021-02-06,Czechia,Pfizer/BioNTech,3080
2021-02-06,Czechia,Oxford/AstraZeneca,1
2021-02-06,Czechia,Covaxin,0
2021-02-06,Czechia,Sinovac,0
2021-02-07,Czechia,Pfizer/BioNTech,14574
2021-02-07,Czechia,Oxford/AstraZeneca,8
2021-02-07,Czechia,Covaxin,0
2021-02-07,Czechia,Sinovac,0
2021-02-08,Czechia,Pfizer/BioNTech,15336
2021-02-08,Czechia,Oxford/AstraZeneca,2
2021-02-08,Czechia,Covaxin,0
2021-02-08,Czechia,Sinovac,0
2021-02-09,Czechia,Pfizer/BioNTech,16984
2021-02-09,Czechia,Oxford/AstraZeneca,5
2021-02-09,Czechia,Covaxin,0
2021-02-09,Czechia,Sinovac,0
2021-02-10,Czechia,Pfizer/BioNTech,18908
2021-02-10,Czechia,Oxford/AstraZeneca,236
2021-02-10,Czechia,Covaxin,0
2021-02-10,Czechia,Sinovac,0
2021-02-11,Czechia,Pfizer/BioNTech,18829
2021-02-11,Czechia,Oxford/AstraZeneca,413
2021-02-11,Czechia,Covaxin,0
2021-02-11,Czechia,Sinovac,0
2021-02-12,Czechia,Pfizer/BioNTech,3652
2021-02-12,Czechia,Oxford/AstraZeneca,446
2021-02-12,Czechia,Covaxin,0
2021-02-12,Czechia,Sinovac,0
2021-02-13,Czechia,Pfizer/BioNTech,1933
2021-02-13,Czechia,Oxford/AstraZeneca,204
2021-02-13,Czechia,Covaxin,0
2021-02-13,Czechia,Sinovac,0
2021-02-14,Czechia,Pfizer/BioNTech,13585
2021-02-14,Czechia,Oxford/AstraZeneca,751
2021-02-14,Czechia,Covaxin,0
2021-02-14,Czechia,Sinovac,0
2021-02-15,Czechia,Pfizer/BioNTech,14111
2021-02-15,Czechia,Oxford/AstraZeneca,1180
2021-02-15,Czechia,Covaxin,0
2021-02-15,Czechia,Sinovac,0
2021-02-16,Czechia,Pfizer/BioNTech,13186
2021-02-16,Czechia,Oxford/AstraZeneca,2053
2021-02-16,Czechia,Covaxin,0
2021-02-16,Czechia,Sinovac,0
2021-02-17,Czechia,Pfizer/BioNTech,16026
2021-02-17,Czechia,Oxford/AstraZeneca,2018
2021-02-17,Czechia,Covaxin,0
2021-02-17,Czechia,Sinovac,0
2021-02-18,Czechia,Pfizer/BioNTech,16073
2021-02-18,Czechia,Oxford/AstraZeneca,1743
2021-02-18,Czechia,Covaxin,0
2021-02-18,Czechia,Sinovac,0
2021-02-19,Czechia,Pfizer/BioNTech,2495
2021-02-19,Czechia,Oxford/AstraZeneca,686
2021-02-19,Czechia,Covaxin,0
2021-02-19,Czechia,Sinovac,0
2021-02-20,Czechia,Pfizer/BioNTech,1794
2021-02-20,Czechia,Oxford/AstraZeneca,268
2021-02-20,Czechia,Covaxin,0
2021-02-20,Czechia,Sinovac,0
2021-02-21,Czechia,Pfizer/BioNTech,13533
2021-02-21,Czechia,Oxford/AstraZeneca,1617
2021-02-21,Czechia,Covaxin,0
2021-02-21,Czechia,Sinovac,0
2021-02-22,Czechia,Pfizer/BioNTech,16395
2021-02-22,Czechia,Oxford/AstraZeneca,2743
2021-02-22,Czechia,Covaxin,0
2021-02-22,Czechia,Sinovac,0
2021-02-23,Czechia,Pfizer/BioNTech,15628
2021-02-23,Czechia,Oxford/AstraZeneca,2935
2021-02-23,Czechia,Covaxin,0
2021-02-23,Czechia,Sinovac,0
2021-02-24,Czechia,Pfizer/BioNTech,17960
2021-02-24,Czechia,Oxford/AstraZeneca,4364
2021-02-24,Czechia,Covaxin,0
2021-02-24,Czechia,Sinovac,0
2021-02-25,Czechia,Pfizer/BioNTech,17299
2021-02-25,Czechia,Oxford/AstraZeneca,3358
2021-02-25,Czechia,Covaxin,0
2021-02-25,Czechia,Sinovac,0
2021-02-26,Czechia,Pfizer/BioNTech,2768
2021-02-26,Czechia,Oxford/AstraZeneca,624
2021-02-26,Czechia,Covaxin,0
2021-02-26,Czechia,Sinovac,0
2021-02-27,Czechia,Pfizer/BioNTech,2228
2021-02-27,Czechia,Oxford/AstraZeneca,481
2021-02-27,Czechia,Covaxin,0
2021-02-27,Czechia,Sinovac,0
2021-02-28,Czechia,Pfizer/BioNTech,17345
2021-02-28,Czechia,Oxford/AstraZeneca,4068
2021-02-28,Czechia,Covaxin,0
2021-02-28,Czechia,Sinovac,0
2021-03-01,Czechia,Pfizer/BioNTech,19477
2021-03-01,Czechia,Oxford/AstraZeneca,9397
2021-03-01,Czechia,Covaxin,0
2021-03-01,Czechia,Sinovac,0
2021-03-02,Czechia,Pfizer/BioNTech,21866
2021-03-02,Czechia,Oxford/AstraZeneca,9836
2021-03-02,Czechia,Covaxin,0
2021-03-02,Czechia,Sinovac,0
2021-03-03,Czechia,Pfizer/BioNTech,23754
2021-03-03,Czechia,Oxford/AstraZeneca,9388
2021-03-03,Czechia,Covaxin,0
2021-03-03,Czechia,Sinovac,0
2021-03-04,Czechia,Pfizer/BioNTech,22183
2021-03-04,Czechia,Oxford/AstraZeneca,8415
2021-03-04,Czechia,Covaxin,0
2021-03-04,Czechia,Sinovac,0
2021-03-05,Czechia,Pfizer/BioNTech,7081
2021-03-05,Czechia,Oxford/AstraZeneca,4519
2021-03-05,Czechia,Covaxin,0
2021-03-05,Czechia,Sinovac,0
2021-03-06,Czechia,Pfizer/BioNTech,6808
2021-03-06,Czechia,Oxford/AstraZeneca,4170
2021-03-06,Czechia,Covaxin,0
2021-03-06,Czechia,Sinovac,0
2021-03-07,Czechia,Pfizer/BioNTech,23534
2021-03-07,Czechia,Oxford/AstraZeneca,7928
2021-03-07,Czechia,Covaxin,0
2021-03-07,Czechia,Sinovac,0
2021-03-08,Czechia,Pfizer/BioNTech,26108
2021-03-08,Czechia,Oxford/AstraZeneca,11252
2021-03-08,Czechia,Covaxin,0
2021-03-08,Czechia,Sinovac,0
2021-03-09,Czechia,Pfizer/BioNTech,32231
2021-03-09,Czechia,Oxford/AstraZeneca,10932
2021-03-09,Czechia,Covaxin,0
2021-03-09,Czechia,Sinovac,0
2021-03-10,Czechia,Pfizer/BioNTech,37028
2021-03-10,Czechia,Oxford/AstraZeneca,11835
2021-03-10,Czechia,Covaxin,0
2021-03-10,Czechia,Sinovac,0
2021-03-11,Czechia,Pfizer/BioNTech,29467
2021-03-11,Czechia,Oxford/AstraZeneca,12258
2021-03-11,Czechia,Covaxin,0
2021-03-11,Czechia,Sinovac,0
2021-03-12,Czechia,Pfizer/BioNTech,14068
2021-03-12,Czechia,Oxford/AstraZeneca,3013
2021-03-12,Czechia,Covaxin,0
2021-03-12,Czechia,Sinovac,0
2021-03-13,Czechia,Pfizer/BioNTech,11192
2021-03-13,Czechia,Oxford/AstraZeneca,929
2021-03-13,Czechia,Covaxin,0
2021-03-13,Czechia,Sinovac,0
2021-03-14,Czechia,Pfizer/BioNTech,22256
2021-03-14,Czechia,Oxford/AstraZeneca,8043
2021-03-14,Czechia,Covaxin,0
2021-03-14,Czechia,Sinovac,0
2021-03-15,Czechia,Pfizer/BioNTech,31397
2021-03-15,Czechia,Oxford/AstraZeneca,8740
2021-03-15,Czechia,Covaxin,0
2021-03-15,Czechia,Sinovac,0
2021-03-16,Czechia,Pfizer/BioNTech,31192
2021-03-16,Czechia,Oxford/AstraZeneca,9001
2021-03-16,Czechia,Covaxin,0
2021-03-16,Czechia,Sinovac,0
2021-03-17,Czechia,Pfizer/BioNTech,33819
2021-03-17,Czechia,Oxford/AstraZeneca,9360
2021-03-17,Czechia,Covaxin,0
2021-03-17,Czechia,Sinovac,0
2021-03-18,Czechia,Pfizer/BioNTech,33143
2021-03-18,Czechia,Oxford/AstraZeneca,8823
2021-03-18,Czechia,Covaxin,0
2021-03-18,Czechia,Sinovac,0
2021-03-19,Czechia,Pfizer/BioNTech,13549
2021-03-19,Czechia,Oxford/AstraZeneca,2475
2021-03-19,Czechia,Covaxin,0
2021-03-19,Czechia,Sinovac,0
2021-03-20,Czechia,Pfizer/BioNTech,8175
2021-03-20,Czechia,Oxford/AstraZeneca,497
2021-03-20,Czechia,Covaxin,0
2021-03-20,Czechia,Sinovac,0
2021-03-21,Czechia,Pfizer/BioNTech,25800
2021-03-21,Czechia,Oxford/AstraZeneca,6893
2021-03-21,Czechia,Covaxin,0
2021-03-21,Czechia,Sinovac,0
2021-03-22,Czechia,Pfizer/BioNTech,28471
2021-03-22,Czechia,Oxford/AstraZeneca,7654
2021-03-22,Czechia,Covaxin,0
2021-03-22,Czechia,Sinovac,0
2021-03-23,Czechia,Pfizer/BioNTech,30628
2021-03-23,Czechia,Oxford/AstraZeneca,7795
2021-03-23,Czechia,Covaxin,0
2021-03-23,Czechia,Sinovac,0
2021-03-24,Czechia,Pfizer/BioNTech,32576
2021-03-24,Czechia,Oxford/AstraZeneca,7511
2021-03-24,Czechia,Covaxin,0
2021-03-24,Czechia,Sinovac,0
2021-03-25,Czechia,Pfizer/BioNTech,33957
2021-03-25,Czechia,Oxford/AstraZeneca,5758
2021-03-25,Czechia,Covaxin,0
2021-03-25,Czechia,Sinovac,0
2021-03-26,Czechia,Pfizer/BioNTech,11132
2021-03-26,Czechia,Oxford/AstraZeneca,914
2021-03-26,Czechia,Covaxin,0
2021-03-26,Czechia,Sinovac,0
2021-03-27,Czechia,Pfizer/BioNTech,8012
2021-03-27,Czechia,Oxford/AstraZeneca,133
2021-03-27,Czechia,Covaxin,0
2021-03-27,Czechia,Sinovac,1
2021-03-28,Czechia,Pfizer/BioNTech,30058
2021-03-28,Czechia,Oxford/AstraZeneca,3782
2021-03-28,Czechia,Covaxin,0
2021-03-28,Czechia,Sinovac,0
2021-03-29,Czechia,Pfizer/BioNTech,32599
2021-03-29,Czechia,Oxford/AstraZeneca,5377
2021-03-29,Czechia,Covaxin,0
2021-03-29,Czechia,Sinovac,0
2021-03-30,Czechia,Pfizer/BioNTech,34122
2021-03-30,Czechia,Oxford/AstraZeneca,4992
2021-03-30,Czechia,Covaxin,0
2021-03-30,Czechia,Sinovac,0
2021-03-31,Czechia,Pfizer/BioNTech,42324
2021-03-31,Czechia,Oxford/AstraZeneca,4608
2021-03-31,Czechia,Covaxin,0
2021-03-31,Czechia,Sinovac,0
2021-04-01,Czechia,Pfizer/BioNTech,16556
2021-04-01,Czechia,Oxford/AstraZeneca,609
2021-04-01,Czechia,Covaxin,0
2021-04-01,Czechia,Sinovac,0
2021-04-02,Czechia,Pfizer/BioNTech,12639
2021-04-02,Czechia,Oxford/AstraZeneca,228
2021-04-02,Czechia,Covaxin,0
2021-04-02,Czechia,Sinovac,0
2021-04-03,Czechia,Pfizer/BioNTech,10113
2021-04-03,Czechia,Oxford/AstraZeneca,21
2021-04-03,Czechia,Covaxin,0
2021-04-03,Czechia,Sinovac,0
2021-04-04,Czechia,Pfizer/BioNTech,8110
2021-04-04,Czechia,Oxford/AstraZeneca,90
2021-04-04,Czechia,Covaxin,0
2021-04-04,Czechia,Sinovac,0
2021-04-05,Czechia,Pfizer/BioNTech,33911
2021-04-05,Czechia,Oxford/AstraZeneca,3015
2021-04-05,Czechia,Covaxin,0
2021-04-05,Czechia,Sinovac,0
2021-04-06,Czechia,Pfizer/BioNTech,29087
2021-04-06,Czechia,Oxford/AstraZeneca,8135
2021-04-06,Czechia,Covaxin,0
2021-04-06,Czechia,Sinovac,1
2021-04-07,Czechia,Pfizer/BioNTech,51985
2021-04-07,Czechia,Oxford/AstraZeneca,11478
2021-04-07,Czechia,Covaxin,0
2021-04-07,Czechia,Sinovac,1
2021-04-08,Czechia,Pfizer/BioNTech,50650
2021-04-08,Czechia,Oxford/AstraZeneca,11414
2021-04-08,Czechia,Covaxin,0
2021-04-08,Czechia,Sinovac,1
2021-04-09,Czechia,Pfizer/BioNTech,25722
2021-04-09,Czechia,Oxford/AstraZeneca,3508
2021-04-09,Czechia,Covaxin,0
2021-04-09,Czechia,Sinovac,0
2021-04-10,Czechia,Pfizer/BioNTech,18154
2021-04-10,Czechia,Oxford/AstraZeneca,520
2021-04-10,Czechia,Covaxin,0
2021-04-10,Czechia,Sinovac,0
2021-04-11,Czechia,Pfizer/BioNTech,45775
2021-04-11,Czechia,Oxford/AstraZeneca,8955
2021-04-11,Czechia,Covaxin,0
2021-04-11,Czechia,Sinovac,0
2021-04-12,Czechia,Pfizer/BioNTech,42139
2021-04-12,Czechia,Oxford/AstraZeneca,9532
2021-04-12,Czechia,Covaxin,0
2021-04-12,Czechia,Sinovac,0
2021-04-13,Czechia,Pfizer/BioNTech,45613
2021-04-13,Czechia,Oxford/AstraZeneca,10095
2021-04-13,Czechia,Covaxin,0
2021-04-13,Czechia,Sinovac,0
2021-04-14,Czechia,Pfizer/BioNTech,54827
2021-04-14,Czechia,Oxford/AstraZeneca,9126
2021-04-14,Czechia,Covaxin,0
2021-04-14,Czechia,Sinovac,0
2021-04-15,Czechia,Pfizer/BioNTech,53464
2021-04-15,Czechia,Oxford/AstraZeneca,6766
2021-04-15,Czechia,Covaxin,0
2021-04-15,Czechia,Sinovac,0
2021-04-16,Czechia,Pfizer/BioNTech,22711
2021-04-16,Czechia,Oxford/AstraZeneca,634
2021-04-16,Czechia,Covaxin,0
2021-04-16,Czechia,Sinovac,0
2021-04-17,Czechia,Pfizer/BioNTech,16917
2021-04-17,Czechia,Oxford/AstraZeneca,163
2021-04-17,Czechia,Covaxin,0
2021-04-17,Czechia,Sinovac,0
2021-04-18,Czechia,Pfizer/BioNTech,46801
2021-04-18,Czechia,Oxford/AstraZeneca,5623
2021-04-18,Czechia,Covaxin,0
2021-04-18,Czechia,Sinovac,0
2021-04-19,Czechia,Pfizer/BioNTech,44743
2021-04-19,Czechia,Oxford/AstraZeneca,6781
2021-04-19,Czechia,Covaxin,0
2021-04-19,Czechia,Sinovac,0
2021-04-20,Czechia,Pfizer/BioNTech,49140
2021-04-20,Czechia,Oxford/AstraZeneca,7474
2021-04-20,Czechia,Covaxin,0
2021-04-20,Czechia,Sinovac,0
2021-04-21,Czechia,Pfizer/BioNTech,57729
2021-04-21,Czechia,Oxford/AstraZeneca,8144
2021-04-21,Czechia,Covaxin,0
2021-04-21,Czechia,Sinovac,0
2021-04-22,Czechia,Pfizer/BioNTech,51443
2021-04-22,Czechia,Oxford/AstraZeneca,6220
2021-04-22,Czechia,Covaxin,0
2021-04-22,Czechia,Sinovac,0
2021-04-23,Czechia,Pfizer/BioNTech,21552
2021-04-23,Czechia,Oxford/AstraZeneca,709
2021-04-23,Czechia,Covaxin,0
2021-04-23,Czechia,Sinovac,2
2021-04-24,Czechia,Pfizer/BioNTech,16999
2021-04-24,Czechia,Oxford/AstraZeneca,200
2021-04-24,Czechia,Covaxin,0
2021-04-24,Czechia,Sinovac,0
2021-04-25,Czechia,Pfizer/BioNTech,46064
2021-04-25,Czechia,Oxford/AstraZeneca,5640
2021-04-25,Czechia,Covaxin,0
2021-04-25,Czechia,Sinovac,0
2021-04-26,Czechia,Pfizer/BioNTech,46281
2021-04-26,Czechia,Oxford/AstraZeneca,6707
2021-04-26,Czechia,Covaxin,0
2021-04-26,Czechia,Sinovac,1
2021-04-27,Czechia,Pfizer/BioNTech,54708
2021-04-27,Czechia,Oxford/AstraZeneca,6715
2021-04-27,Czechia,Covaxin,0
2021-04-27,Czechia,Sinovac,0
2021-04-28,Czechia,Pfizer/BioNTech,63829
2021-04-28,Czechia,Oxford/AstraZeneca,6573
2021-04-28,Czechia,Covaxin,0
2021-04-28,Czechia,Sinovac,0
2021-04-29,Czechia,Pfizer/BioNTech,61577
2021-04-29,Czechia,Oxford/AstraZeneca,3941
2021-04-29,Czechia,Covaxin,0
2021-04-29,Czechia,Sinovac,0
2021-04-30,Czechia,Pfizer/BioNTech,21154
2021-04-30,Czechia,Oxford/AstraZeneca,273
2021-04-30,Czechia,Covaxin,0
2021-04-30,Czechia,Sinovac,0
2021-05-01,Czechia,Pfizer/BioNTech,20523
2021-05-01,Czechia,Oxford/AstraZeneca,130
2021-05-01,Czechia,Covaxin,0
2021-05-01,Czechia,Sinovac,0
2021-05-02,Czechia,Pfizer/BioNTech,63783
2021-05-02,Czechia,Oxford/AstraZeneca,3239
2021-05-02,Czechia,Covaxin,0
2021-05-02,Czechia,Sinovac,0
2021-05-03,Czechia,Pfizer/BioNTech,60285
2021-05-03,Czechia,Oxford/AstraZeneca,4340
2021-05-03,Czechia,Covaxin,0
2021-05-03,Czechia,Sinovac,0
2021-05-04,Czechia,Pfizer/BioNTech,66714
2021-05-04,Czechia,Oxford/AstraZeneca,6280
2021-05-04,Czechia,Covaxin,0
2021-05-04,Czechia,Sinovac,0
2021-05-05,Czechia,Pfizer/BioNTech,74366
2021-05-05,Czechia,Oxford/AstraZeneca,7420
2021-05-05,Czechia,Covaxin,0
2021-05-05,Czechia,Sinovac,0
2021-05-06,Czechia,Pfizer/BioNTech,72837
2021-05-06,Czechia,Oxford/AstraZeneca,5834
2021-05-06,Czechia,Covaxin,0
2021-05-06,Czechia,Sinovac,0
2021-05-07,Czechia,Pfizer/BioNTech,29570
2021-05-07,Czechia,Oxford/AstraZeneca,322
2021-05-07,Czechia,Covaxin,0
2021-05-07,Czechia,Sinovac,0
2021-05-08,Czechia,Pfizer/BioNTech,23921
2021-05-08,Czechia,Oxford/AstraZeneca,444
2021-05-08,Czechia,Covaxin,0
2021-05-08,Czechia,Sinovac,0
2021-05-09,Czechia,Pfizer/BioNTech,64960
2021-05-09,Czechia,Oxford/AstraZeneca,6012
2021-05-09,Czechia,Covaxin,0
2021-05-09,Czechia,Sinovac,0
2021-05-10,Czechia,Pfizer/BioNTech,67348
2021-05-10,Czechia,Oxford/AstraZeneca,7624
2021-05-10,Czechia,Covaxin,0
2021-05-10,Czechia,Sinovac,0
2021-05-11,Czechia,Pfizer/BioNTech,69987
2021-05-11,Czechia,Oxford/AstraZeneca,7458
2021-05-11,Czechia,Covaxin,0
2021-05-11,Czechia,Sinovac,0
2021-05-12,Czechia,Pfizer/BioNTech,75740
2021-05-12,Czechia,Oxford/AstraZeneca,7025
2021-05-12,Czechia,Covaxin,0
2021-05-12,Czechia,Sinovac,1
2021-05-13,Czechia,Pfizer/BioNTech,73671
2021-05-13,Czechia,Oxford/AstraZeneca,5909
2021-05-13,Czechia,Covaxin,0
2021-05-13,Czechia,Sinovac,1
2021-05-14,Czechia,Pfizer/BioNTech,31352
2021-05-14,Czechia,Oxford/AstraZeneca,1987
2021-05-14,Czechia,Covaxin,0
2021-05-14,Czechia,Sinovac,0
2021-05-15,Czechia,Pfizer/BioNTech,25553
2021-05-15,Czechia,Oxford/AstraZeneca,808
2021-05-15,Czechia,Covaxin,0
2021-05-15,Czechia,Sinovac,0
2021-05-16,Czechia,Pfizer/BioNTech,67856
2021-05-16,Czechia,Oxford/AstraZeneca,4670
2021-05-16,Czechia,Covaxin,0
2021-05-16,Czechia,Sinovac,0
2021-05-17,Czechia,Pfizer/BioNTech,69145
2021-05-17,Czechia,Oxford/AstraZeneca,6068
2021-05-17,Czechia,Covaxin,0
2021-05-17,Czechia,Sinovac,1
2021-05-18,Czechia,Pfizer/BioNTech,73229
2021-05-18,Czechia,Oxford/AstraZeneca,6567
2021-05-18,Czechia,Covaxin,0
2021-05-18,Czechia,Sinovac,1
2021-05-19,Czechia,Pfizer/BioNTech,81868
2021-05-19,Czechia,Oxford/AstraZeneca,6794
2021-05-19,Czechia,Covaxin,0
2021-05-19,Czechia,Sinovac,0
2021-05-20,Czechia,Pfizer/BioNTech,79976
2021-05-20,Czechia,Oxford/AstraZeneca,5816
2021-05-20,Czechia,Covaxin,0
2021-05-20,Czechia,Sinovac,0
2021-05-21,Czechia,Pfizer/BioNTech,39567
2021-05-21,Czechia,Oxford/AstraZeneca,1898
2021-05-21,Czechia,Covaxin,0
2021-05-21,Czechia,Sinovac,0
2021-05-22,Czechia,Pfizer/BioNTech,29045
2021-05-22,Czechia,Oxford/AstraZeneca,1474
2021-05-22,Czechia,Covaxin,0
2021-05-22,Czechia,Sinovac,0
2021-05-23,Czechia,Pfizer/BioNTech,63207
2021-05-23,Czechia,Oxford/AstraZeneca,6391
2021-05-23,Czechia,Covaxin,0
2021-05-23,Czechia,Sinovac,0
2021-05-24,Czechia,Pfizer/BioNTech,64156
2021-05-24,Czechia,Oxford/AstraZeneca,11213
2021-05-24,Czechia,Covaxin,0
2021-05-24,Czechia,Sinovac,0
2021-05-25,Czechia,Pfizer/BioNTech,80510
2021-05-25,Czechia,Oxford/AstraZeneca,10998
2021-05-25,Czechia,Covaxin,0
2021-05-25,Czechia,Sinovac,0
2021-05-26,Czechia,Pfizer/BioNTech,84836
2021-05-26,Czechia,Oxford/AstraZeneca,9611
2021-05-26,Czechia,Covaxin,0
2021-05-26,Czechia,Sinovac,0
2021-05-27,Czechia,Pfizer/BioNTech,84835
2021-05-27,Czechia,Oxford/AstraZeneca,9350
2021-05-27,Czechia,Covaxin,0
2021-05-27,Czechia,Sinovac,0
2021-05-28,Czechia,Pfizer/BioNTech,41026
2021-05-28,Czechia,Oxford/AstraZeneca,2487
