date,location,vaccine,total_vaccinations
2021-01-25,Spain,Moderna,557
2021-01-25,Spain,Oxford/AstraZeneca,998
2021-01-25,Spain,Pfizer/BioNTech,53162
2021-01-26,Spain,Moderna,557
2021-01-26,Spain,Oxford/AstraZeneca,998
2021-01-26,Spain,Pfizer/BioNTech,53162
2021-01-27,Spain,Moderna,557
2021-01-27,Spain,Oxford/AstraZeneca,998
2021-01-27,Spain,Pfizer/BioNTech,53162
2021-01-28,Spain,Moderna,557
2021-01-28,Spain,Oxford/AstraZeneca,998
2021-01-28,Spain,Pfizer/BioNTech,53162
2021-01-29,Spain,Moderna,2896
2021-01-29,Spain,Oxford/AstraZeneca,998
2021-01-29,Spain,Pfizer/BioNTech,71392
2021-01-30,Spain,Moderna,2896
2021-01-30,Spain,Oxford/AstraZeneca,998
2021-01-30,Spain,Pfizer/BioNTech,71392
2021-01-31,Spain,Moderna,2896
2021-01-31,Spain,Oxford/AstraZeneca,998
2021-01-31,Spain,Pfizer/BioNTech,71392
2021-02-01,Spain,Moderna,2896
2021-02-01,Spain,Oxford/AstraZeneca,998
2021-02-01,Spain,Pfizer/BioNTech,71392
2021-02-02,Spain,Moderna,2896
2021-02-02,Spain,Oxford/AstraZeneca,998
2021-02-02,Spain,Pfizer/BioNTech,71392
2021-02-03,Spain,Moderna,2896
2021-02-03,Spain,Oxford/AstraZeneca,998
2021-02-03,Spain,Pfizer/BioNTech,71392
2021-02-04,Spain,Moderna,2896
2021-02-04,Spain,Oxford/AstraZeneca,998
2021-02-04,Spain,Pfizer/BioNTech,71392
2021-02-05,Spain,Moderna,7027
2021-02-05,Spain,Oxford/AstraZeneca,998
2021-02-05,Spain,Pfizer/BioNTech,56472
2021-02-06,Spain,Moderna,7027
2021-02-06,Spain,Oxford/AstraZeneca,998
2021-02-06,Spain,Pfizer/BioNTech,56472
2021-02-07,Spain,Moderna,7027
2021-02-07,Spain,Oxford/AstraZeneca,998
2021-02-07,Spain,Pfizer/BioNTech,56472
2021-02-08,Spain,Moderna,7027
2021-02-08,Spain,Oxford/AstraZeneca,998
2021-02-08,Spain,Pfizer/BioNTech,56472
2021-02-09,Spain,Moderna,7027
2021-02-09,Spain,Oxford/AstraZeneca,998
2021-02-09,Spain,Pfizer/BioNTech,56472
2021-02-10,Spain,Moderna,7027
2021-02-10,Spain,Oxford/AstraZeneca,998
2021-02-10,Spain,Pfizer/BioNTech,56472
2021-02-11,Spain,Moderna,7027
2021-02-11,Spain,Oxford/AstraZeneca,998
2021-02-11,Spain,Pfizer/BioNTech,56472
2021-02-12,Spain,Moderna,5699
2021-02-12,Spain,Oxford/AstraZeneca,14126
2021-02-12,Spain,Pfizer/BioNTech,55046
2021-02-13,Spain,Moderna,5699
2021-02-13,Spain,Oxford/AstraZeneca,14126
2021-02-13,Spain,Pfizer/BioNTech,55046
2021-02-14,Spain,Moderna,5699
2021-02-14,Spain,Oxford/AstraZeneca,14126
2021-02-14,Spain,Pfizer/BioNTech,55046
2021-02-15,Spain,Moderna,5699
2021-02-15,Spain,Oxford/AstraZeneca,14126
2021-02-15,Spain,Pfizer/BioNTech,55046
2021-02-16,Spain,Moderna,5699
2021-02-16,Spain,Oxford/AstraZeneca,14126
2021-02-16,Spain,Pfizer/BioNTech,55046
2021-02-17,Spain,Moderna,5699
2021-02-17,Spain,Oxford/AstraZeneca,14126
2021-02-17,Spain,Pfizer/BioNTech,55046
2021-02-18,Spain,Moderna,5699
2021-02-18,Spain,Oxford/AstraZeneca,14126
2021-02-18,Spain,Pfizer/BioNTech,55046
2021-02-19,Spain,Moderna,1997
2021-02-19,Spain,Oxford/AstraZeneca,35307
2021-02-19,Spain,Pfizer/BioNTech,72366
2021-02-20,Spain,Moderna,1997
2021-02-20,Spain,Oxford/AstraZeneca,35307
2021-02-20,Spain,Pfizer/BioNTech,72366
2021-02-21,Spain,Moderna,1997
2021-02-21,Spain,Oxford/AstraZeneca,35307
2021-02-21,Spain,Pfizer/BioNTech,72366
2021-02-22,Spain,Moderna,1997
2021-02-22,Spain,Oxford/AstraZeneca,35307
2021-02-22,Spain,Pfizer/BioNTech,72366
2021-02-23,Spain,Moderna,1997
2021-02-23,Spain,Oxford/AstraZeneca,35307
2021-02-23,Spain,Pfizer/BioNTech,72366
2021-02-24,Spain,Moderna,1997
2021-02-24,Spain,Oxford/AstraZeneca,35307
2021-02-24,Spain,Pfizer/BioNTech,72366
2021-02-25,Spain,Moderna,1997
2021-02-25,Spain,Oxford/AstraZeneca,35307
2021-02-25,Spain,Pfizer/BioNTech,72366
2021-02-26,Spain,Moderna,6764
2021-02-26,Spain,Oxford/AstraZeneca,42372
2021-02-26,Spain,Pfizer/BioNTech,80473
2021-02-27,Spain,Moderna,6764
2021-02-27,Spain,Oxford/AstraZeneca,42372
2021-02-27,Spain,Pfizer/BioNTech,80473
2021-02-28,Spain,Moderna,6764
2021-02-28,Spain,Oxford/AstraZeneca,42372
2021-02-28,Spain,Pfizer/BioNTech,80473
2021-03-01,Spain,Moderna,6764
2021-03-01,Spain,Oxford/AstraZeneca,42372
2021-03-01,Spain,Pfizer/BioNTech,80473
2021-03-02,Spain,Moderna,6764
2021-03-02,Spain,Oxford/AstraZeneca,42372
2021-03-02,Spain,Pfizer/BioNTech,80473
2021-03-03,Spain,Moderna,6764
2021-03-03,Spain,Oxford/AstraZeneca,42372
2021-03-03,Spain,Pfizer/BioNTech,80473
2021-03-04,Spain,Moderna,6764
2021-03-04,Spain,Oxford/AstraZeneca,42372
2021-03-04,Spain,Pfizer/BioNTech,80473
2021-03-05,Spain,Moderna,8282
2021-03-05,Spain,Oxford/AstraZeneca,43542
2021-03-05,Spain,Pfizer/BioNTech,81058
2021-03-06,Spain,Moderna,8282
2021-03-06,Spain,Oxford/AstraZeneca,43542
2021-03-06,Spain,Pfizer/BioNTech,81058
2021-03-07,Spain,Moderna,8282
2021-03-07,Spain,Oxford/AstraZeneca,43542
2021-03-07,Spain,Pfizer/BioNTech,81058
2021-03-08,Spain,Moderna,8282
2021-03-08,Spain,Oxford/AstraZeneca,43542
2021-03-08,Spain,Pfizer/BioNTech,81058
2021-03-09,Spain,Moderna,8282
2021-03-09,Spain,Oxford/AstraZeneca,43542
2021-03-09,Spain,Pfizer/BioNTech,81058
2021-03-10,Spain,Moderna,8282
2021-03-10,Spain,Oxford/AstraZeneca,43542
2021-03-10,Spain,Pfizer/BioNTech,81058
2021-03-11,Spain,Moderna,8282
2021-03-11,Spain,Oxford/AstraZeneca,43542
2021-03-11,Spain,Pfizer/BioNTech,81058
2021-03-12,Spain,Moderna,12503
2021-03-12,Spain,Oxford/AstraZeneca,5369
2021-03-12,Spain,Pfizer/BioNTech,81319
2021-03-13,Spain,Moderna,12503
2021-03-13,Spain,Oxford/AstraZeneca,5369
2021-03-13,Spain,Pfizer/BioNTech,81319
2021-03-14,Spain,Moderna,12503
2021-03-14,Spain,Oxford/AstraZeneca,5369
2021-03-14,Spain,Pfizer/BioNTech,81319
2021-03-15,Spain,Moderna,12503
2021-03-15,Spain,Oxford/AstraZeneca,5369
2021-03-15,Spain,Pfizer/BioNTech,81319
2021-03-16,Spain,Moderna,12503
2021-03-16,Spain,Oxford/AstraZeneca,5369
2021-03-16,Spain,Pfizer/BioNTech,81319
2021-03-17,Spain,Moderna,12503
2021-03-17,Spain,Oxford/AstraZeneca,5369
2021-03-17,Spain,Pfizer/BioNTech,81319
2021-03-18,Spain,Moderna,12503
2021-03-18,Spain,Oxford/AstraZeneca,5369
2021-03-18,Spain,Pfizer/BioNTech,81319
2021-03-19,Spain,Moderna,14499
2021-03-19,Spain,Oxford/AstraZeneca,61216
2021-03-19,Spain,Pfizer/BioNTech,99697
2021-03-20,Spain,Moderna,14499
2021-03-20,Spain,Oxford/AstraZeneca,61216
2021-03-20,Spain,Pfizer/BioNTech,99697
2021-03-21,Spain,Moderna,14499
2021-03-21,Spain,Oxford/AstraZeneca,61216
2021-03-21,Spain,Pfizer/BioNTech,99697
2021-03-22,Spain,Moderna,14499
2021-03-22,Spain,Oxford/AstraZeneca,61216
2021-03-22,Spain,Pfizer/BioNTech,99697
2021-03-23,Spain,Moderna,14499
2021-03-23,Spain,Oxford/AstraZeneca,61216
2021-03-23,Spain,Pfizer/BioNTech,99697
2021-03-24,Spain,Moderna,14499
2021-03-24,Spain,Oxford/AstraZeneca,61216
2021-03-24,Spain,Pfizer/BioNTech,99697
2021-03-25,Spain,Moderna,14499
2021-03-25,Spain,Oxford/AstraZeneca,61216
2021-03-25,Spain,Pfizer/BioNTech,99697
2021-03-26,Spain,Moderna,14685
2021-03-26,Spain,Oxford/AstraZeneca,73868
2021-03-26,Spain,Pfizer/BioNTech,96165
2021-03-27,Spain,Moderna,14685
2021-03-27,Spain,Oxford/AstraZeneca,73868
2021-03-27,Spain,Pfizer/BioNTech,96165
2021-03-28,Spain,Moderna,14685
2021-03-28,Spain,Oxford/AstraZeneca,73868
2021-03-28,Spain,Pfizer/BioNTech,96165
2021-03-29,Spain,Moderna,14685
2021-03-29,Spain,Oxford/AstraZeneca,73868
2021-03-29,Spain,Pfizer/BioNTech,96165
2021-03-30,Spain,Moderna,14685
2021-03-30,Spain,Oxford/AstraZeneca,73868
2021-03-30,Spain,Pfizer/BioNTech,96165
2021-03-31,Spain,Moderna,14685
2021-03-31,Spain,Oxford/AstraZeneca,73868
2021-03-31,Spain,Pfizer/BioNTech,96165
2021-04-01,Spain,Moderna,14685
2021-04-01,Spain,Oxford/AstraZeneca,73868
2021-04-01,Spain,Pfizer/BioNTech,96165
2021-04-02,Spain,Moderna,9957
2021-04-02,Spain,Oxford/AstraZeneca,100097
2021-04-02,Spain,Pfizer/BioNTech,176327
2021-04-03,Spain,Moderna,9957
2021-04-03,Spain,Oxford/AstraZeneca,100097
2021-04-03,Spain,Pfizer/BioNTech,176327
2021-04-04,Spain,Moderna,9957
2021-04-04,Spain,Oxford/AstraZeneca,100097
2021-04-04,Spain,Pfizer/BioNTech,176327
2021-04-05,Spain,Moderna,9957
2021-04-05,Spain,Oxford/AstraZeneca,100097
2021-04-05,Spain,Pfizer/BioNTech,176327
2021-04-06,Spain,Moderna,9957
2021-04-06,Spain,Oxford/AstraZeneca,100097
2021-04-06,Spain,Pfizer/BioNTech,176327
2021-04-07,Spain,Moderna,9957
2021-04-07,Spain,Oxford/AstraZeneca,100097
2021-04-07,Spain,Pfizer/BioNTech,176327
2021-04-08,Spain,Moderna,9957
2021-04-08,Spain,Oxford/AstraZeneca,100097
2021-04-08,Spain,Pfizer/BioNTech,176327
2021-04-09,Spain,Moderna,24899
2021-04-09,Spain,Oxford/AstraZeneca,76574
2021-04-09,Spain,Pfizer/BioNTech,184078
2021-04-10,Spain,Moderna,24899
2021-04-10,Spain,Oxford/AstraZeneca,76574
2021-04-10,Spain,Pfizer/BioNTech,184078
2021-04-11,Spain,Moderna,24899
2021-04-11,Spain,Oxford/AstraZeneca,76574
2021-04-11,Spain,Pfizer/BioNTech,184078
2021-04-12,Spain,Moderna,24899
2021-04-12,Spain,Oxford/AstraZeneca,76574
2021-04-12,Spain,Pfizer/BioNTech,184078
2021-04-13,Spain,Moderna,24899
2021-04-13,Spain,Oxford/AstraZeneca,76574
2021-04-13,Spain,Pfizer/BioNTech,184078
2021-04-14,Spain,Moderna,24899
2021-04-14,Spain,Oxford/AstraZeneca,76574
2021-04-14,Spain,Pfizer/BioNTech,184078
2021-04-15,Spain,Moderna,24899
2021-04-15,Spain,Oxford/AstraZeneca,76574
2021-04-15,Spain,Pfizer/BioNTech,184078
2021-04-16,Spain,Moderna,24512
2021-04-16,Spain,Oxford/AstraZeneca,56885
2021-04-16,Spain,Pfizer/BioNTech,183235
2021-04-17,Spain,Moderna,24512
2021-04-17,Spain,Oxford/AstraZeneca,56885
2021-04-17,Spain,Pfizer/BioNTech,183235
2021-04-18,Spain,Moderna,24512
2021-04-18,Spain,Oxford/AstraZeneca,56885
2021-04-18,Spain,Pfizer/BioNTech,183235
2021-04-19,Spain,Moderna,24512
2021-04-19,Spain,Oxford/AstraZeneca,56885
2021-04-19,Spain,Pfizer/BioNTech,183235
2021-04-20,Spain,Moderna,24512
2021-04-20,Spain,Oxford/AstraZeneca,56885
2021-04-20,Spain,Pfizer/BioNTech,183235
2021-04-21,Spain,Moderna,24512
2021-04-21,Spain,Oxford/AstraZeneca,56885
2021-04-21,Spain,Pfizer/BioNTech,183235
2021-04-22,Spain,Moderna,24512
2021-04-22,Spain,Oxford/AstraZeneca,56885
2021-04-22,Spain,Pfizer/BioNTech,183235
2021-04-23,Spain,Moderna,23305
2021-04-23,Spain,Oxford/AstraZeneca,56177
2021-04-23,Spain,Pfizer/BioNTech,253343
2021-04-24,Spain,Moderna,23305
2021-04-24,Spain,Oxford/AstraZeneca,56177
2021-04-24,Spain,Pfizer/BioNTech,253343
2021-04-25,Spain,Moderna,23305
2021-04-25,Spain,Oxford/AstraZeneca,56177
2021-04-25,Spain,Pfizer/BioNTech,253343
2021-04-26,Spain,Moderna,23305
2021-04-26,Spain,Oxford/AstraZeneca,56177
2021-04-26,Spain,Pfizer/BioNTech,253343
2021-04-27,Spain,Moderna,23305
2021-04-27,Spain,Oxford/AstraZeneca,56177
2021-04-27,Spain,Pfizer/BioNTech,253343
2021-04-28,Spain,Moderna,23305
2021-04-28,Spain,Oxford/AstraZeneca,56177
2021-04-28,Spain,Pfizer/BioNTech,253343
2021-04-29,Spain,Moderna,23305
2021-04-29,Spain,Oxford/AstraZeneca,56177
2021-04-29,Spain,Pfizer/BioNTech,253343
2021-04-30,Spain,Moderna,30463
2021-04-30,Spain,Oxford/AstraZeneca,91035
2021-04-30,Spain,Pfizer/BioNTech,253054
2021-05-01,Spain,Moderna,30463
2021-05-01,Spain,Oxford/AstraZeneca,91035
2021-05-01,Spain,Pfizer/BioNTech,253054
2021-05-02,Spain,Moderna,30463
2021-05-02,Spain,Oxford/AstraZeneca,91035
2021-05-02,Spain,Pfizer/BioNTech,253054
2021-05-03,Spain,Moderna,30463
2021-05-03,Spain,Oxford/AstraZeneca,91035
2021-05-03,Spain,Pfizer/BioNTech,253054
2021-05-04,Spain,Moderna,30463
2021-05-04,Spain,Oxford/AstraZeneca,91035
2021-05-04,Spain,Pfizer/BioNTech,253054
2021-05-05,Spain,Moderna,30463
2021-05-05,Spain,Oxford/AstraZeneca,91035
2021-05-05,Spain,Pfizer/BioNTech,253054
2021-05-06,Spain,Moderna,30463
2021-05-06,Spain,Oxford/AstraZeneca,91035
2021-05-06,Spain,Pfizer/BioNTech,253054
2021-05-07,Spain,Moderna,63378
2021-05-07,Spain,Oxford/AstraZeneca,33994
2021-05-07,Spain,Pfizer/BioNTech,253645
2021-05-08,Spain,Moderna,63378
2021-05-08,Spain,Oxford/AstraZeneca,33994
2021-05-08,Spain,Pfizer/BioNTech,253645
2021-05-09,Spain,Moderna,63378
2021-05-09,Spain,Oxford/AstraZeneca,33994
2021-05-09,Spain,Pfizer/BioNTech,253645
2021-05-10,Spain,Moderna,63378
2021-05-10,Spain,Oxford/AstraZeneca,33994
2021-05-10,Spain,Pfizer/BioNTech,253645
2021-05-11,Spain,Moderna,63378
2021-05-11,Spain,Oxford/AstraZeneca,33994
2021-05-11,Spain,Pfizer/BioNTech,253645
2021-05-12,Spain,Moderna,63378
2021-05-12,Spain,Oxford/AstraZeneca,33994
2021-05-12,Spain,Pfizer/BioNTech,253645
2021-05-13,Spain,Moderna,63378
2021-05-13,Spain,Oxford/AstraZeneca,33994
2021-05-13,Spain,Pfizer/BioNTech,253645
2021-05-14,Spain,Moderna,52659
2021-05-14,Spain,Oxford/AstraZeneca,15863
2021-05-14,Spain,Pfizer/BioNTech,252237
2021-05-15,Spain,Moderna,52659
2021-05-15,Spain,Oxford/AstraZeneca,15863
2021-05-15,Spain,Pfizer/BioNTech,252237
2021-05-16,Spain,Moderna,52659
2021-05-16,Spain,Oxford/AstraZeneca,15863
2021-05-16,Spain,Pfizer/BioNTech,252237
2021-05-17,Spain,Moderna,52659
2021-05-17,Spain,Oxford/AstraZeneca,15863
2021-05-17,Spain,Pfizer/BioNTech,252237
2021-05-18,Spain,Moderna,52659
2021-05-18,Spain,Oxford/AstraZeneca,15863
2021-05-18,Spain,Pfizer/BioNTech,252237
2021-05-19,Spain,Moderna,52659
2021-05-19,Spain,Oxford/AstraZeneca,15863
2021-05-19,Spain,Pfizer/BioNTech,252237
2021-05-20,Spain,Moderna,52659
2021-05-20,Spain,Oxford/AstraZeneca,15863
2021-05-20,Spain,Pfizer/BioNTech,252237
2021-05-21,Spain,Moderna,48402
2021-05-21,Spain,Oxford/AstraZeneca,25338
2021-05-21,Spain,Pfizer/BioNTech,237048
2021-05-22,Spain,Moderna,48402
2021-05-22,Spain,Oxford/AstraZeneca,25338
2021-05-22,Spain,Pfizer/BioNTech,237048
2021-05-23,Spain,Moderna,48402
2021-05-23,Spain,Oxford/AstraZeneca,25338
2021-05-23,Spain,Pfizer/BioNTech,237048
2021-05-24,Spain,Moderna,48402
2021-05-24,Spain,Oxford/AstraZeneca,25338
2021-05-24,Spain,Pfizer/BioNTech,237048
2021-05-25,Spain,Moderna,48402
2021-05-25,Spain,Oxford/AstraZeneca,25338
2021-05-25,Spain,Pfizer/BioNTech,237048
2021-05-26,Spain,Moderna,48402
2021-05-26,Spain,Oxford/AstraZeneca,25338
2021-05-26,Spain,Pfizer/BioNTech,237048
2021-05-27,Spain,Moderna,48402
2021-05-27,Spain,Oxford/AstraZeneca,25338
2021-05-27,Spain,Pfizer/BioNTech,237048
2021-05-28,Spain,Moderna,38441
2021-05-28,Spain,Oxford/AstraZeneca,53696
2021-05-28,Spain,Pfizer/BioNTech,309422
2021-05-29,Spain,Moderna,38441
2021-05-29,Spain,Oxford/AstraZeneca,53696
2021-05-29,Spain,Pfizer/BioNTech,309422
2021-05-30,Spain,Moderna,38441
2021-05-30,Spain,Oxford/AstraZeneca,53696
2021-05-30,Spain,Pfizer/BioNTech,309422
2021-05-31,Spain,Moderna,38441
2021-05-31,Spain,Oxford/AstraZeneca,53696
2021-05-31,Spain,Pfizer/BioNTech,309422
2021-06-01,Spain,Moderna,38441
2021-06-01,Spain,Oxford/AstraZeneca,53696
2021-06-01,Spain,Pfizer/BioNTech,309422
2021-06-02,Spain,Moderna,38441
2021-06-02,Spain,Oxford/AstraZeneca,53696
2021-06-02,Spain,Pfizer/BioNTech,309422
2021-06-03,Spain,Moderna,38441
2021-06-03,Spain,Oxford/AstraZeneca,53696
2021-06-03,Spain,Pfizer/BioNTech,309422
2021-06-04,Spain,Moderna,55778
2021-06-04,Spain,Oxford/AstraZeneca,45126
2021-06-04,Spain,Pfizer/BioNTech,350634
2021-06-05,Spain,Moderna,55778
2021-06-05,Spain,Oxford/AstraZeneca,45126
2021-06-05,Spain,Pfizer/BioNTech,350634
2021-06-06,Spain,Moderna,55778
2021-06-06,Spain,Oxford/AstraZeneca,45126
2021-06-06,Spain,Pfizer/BioNTech,350634
2021-06-07,Spain,Moderna,55778
2021-06-07,Spain,Oxford/AstraZeneca,45126
2021-06-07,Spain,Pfizer/BioNTech,350634
2021-06-08,Spain,Moderna,55778
2021-06-08,Spain,Oxford/AstraZeneca,45126
2021-06-08,Spain,Pfizer/BioNTech,350634
2021-06-09,Spain,Moderna,55778
2021-06-09,Spain,Oxford/AstraZeneca,45126
2021-06-09,Spain,Pfizer/BioNTech,350634
2021-06-10,Spain,Moderna,55778
2021-06-10,Spain,Oxford/AstraZeneca,45126
2021-06-10,Spain,Pfizer/BioNTech,350634
2021-06-11,Spain,Moderna,50651
2021-06-11,Spain,Oxford/AstraZeneca,52635
2021-06-11,Spain,Pfizer/BioNTech,337319
2021-06-12,Spain,Moderna,50651
2021-06-12,Spain,Oxford/AstraZeneca,52635
2021-06-12,Spain,Pfizer/BioNTech,337319
2021-06-13,Spain,Moderna,50651
2021-06-13,Spain,Oxford/AstraZeneca,52635
2021-06-13,Spain,Pfizer/BioNTech,337319
2021-06-14,Spain,Moderna,50651
2021-06-14,Spain,Oxford/AstraZeneca,52635
2021-06-14,Spain,Pfizer/BioNTech,337319
2021-06-15,Spain,Moderna,50651
2021-06-15,Spain,Oxford/AstraZeneca,52635
2021-06-15,Spain,Pfizer/BioNTech,337319
2021-06-16,Spain,Moderna,50651
2021-06-16,Spain,Oxford/AstraZeneca,52635
2021-06-16,Spain,Pfizer/BioNTech,337319
2021-06-17,Spain,Moderna,50651
2021-06-17,Spain,Oxford/AstraZeneca,52635
2021-06-17,Spain,Pfizer/BioNTech,337319
2021-06-18,Spain,Moderna,46874
2021-06-18,Spain,Oxford/AstraZeneca,106659
2021-06-18,Spain,Pfizer/BioNTech,357801
2021-06-19,Spain,Moderna,46874
2021-06-19,Spain,Oxford/AstraZeneca,106659
2021-06-19,Spain,Pfizer/BioNTech,357801
2021-06-20,Spain,Moderna,46874
2021-06-20,Spain,Oxford/AstraZeneca,106659
2021-06-20,Spain,Pfizer/BioNTech,357801
2021-06-21,Spain,Moderna,46874
2021-06-21,Spain,Oxford/AstraZeneca,106659
2021-06-21,Spain,Pfizer/BioNTech,357801
2021-06-22,Spain,Moderna,46874
2021-06-22,Spain,Oxford/AstraZeneca,106659
2021-06-22,Spain,Pfizer/BioNTech,357801
2021-06-23,Spain,Moderna,46874
2021-06-23,Spain,Oxford/AstraZeneca,106659
2021-06-23,Spain,Pfizer/BioNTech,357801
2021-06-24,Spain,Moderna,46874
2021-06-24,Spain,Oxford/AstraZeneca,106659
2021-06-24,Spain,Pfizer/BioNTech,357801
2021-06-25,Spain,Moderna,40151
2021-06-25,Spain,Oxford/AstraZeneca,114436
2021-06-25,Spain,Pfizer/BioNTech,396689
2021-06-26,Spain,Moderna,40151
2021-06-26,Spain,Oxford/AstraZeneca,114436
2021-06-26,Spain,Pfizer/BioNTech,396689
2021-06-27,Spain,Moderna,40151
2021-06-27,Spain,Oxford/AstraZeneca,114436
2021-06-27,Spain,Pfizer/BioNTech,396689
2021-06-28,Spain,Moderna,40151
2021-06-28,Spain,Oxford/AstraZeneca,114436
2021-06-28,Spain,Pfizer/BioNTech,396689
2021-06-29,Spain,Moderna,40151
2021-06-29,Spain,Oxford/AstraZeneca,114436
2021-06-29,Spain,Pfizer/BioNTech,396689
2021-06-30,Spain,Moderna,40151
2021-06-30,Spain,Oxford/AstraZeneca,114436
2021-06-30,Spain,Pfizer/BioNTech,396689
2021-07-01,Spain,Moderna,40151
2021-07-01,Spain,Oxford/AstraZeneca,114436
2021-07-01,Spain,Pfizer/BioNTech,396689
2021-07-02,Spain,Moderna,54700
2021-07-02,Spain,Oxford/AstraZeneca,119765
2021-07-02,Spain,Pfizer/BioNTech,341808
2021-07-03,Spain,Moderna,54700
2021-07-03,Spain,Oxford/AstraZeneca,119765
2021-07-03,Spain,Pfizer/BioNTech,341808
2021-07-04,Spain,Moderna,54700
2021-07-04,Spain,Oxford/AstraZeneca,119765
2021-07-04,Spain,Pfizer/BioNTech,341808
2021-07-05,Spain,Moderna,54700
2021-07-05,Spain,Oxford/AstraZeneca,119765
2021-07-05,Spain,Pfizer/BioNTech,341808
2021-07-06,Spain,Moderna,54700
2021-07-06,Spain,Oxford/AstraZeneca,119765
2021-07-06,Spain,Pfizer/BioNTech,341808
2021-07-07,Spain,Moderna,54700
2021-07-07,Spain,Oxford/AstraZeneca,119765
2021-07-07,Spain,Pfizer/BioNTech,341808
2021-07-08,Spain,Moderna,54700
2021-07-08,Spain,Oxford/AstraZeneca,119765
2021-07-08,Spain,Pfizer/BioNTech,341808
2021-07-09,Spain,Moderna,78807
2021-07-09,Spain,Oxford/AstraZeneca,77475
2021-07-09,Spain,Pfizer/BioNTech,293343
2021-07-10,Spain,Moderna,78807
2021-07-10,Spain,Oxford/AstraZeneca,77475
2021-07-10,Spain,Pfizer/BioNTech,293343
2021-07-11,Spain,Moderna,78807
2021-07-11,Spain,Oxford/AstraZeneca,77475
2021-07-11,Spain,Pfizer/BioNTech,293343
2021-07-12,Spain,Moderna,78807
2021-07-12,Spain,Oxford/AstraZeneca,77475
2021-07-12,Spain,Pfizer/BioNTech,293343
2021-07-13,Spain,Moderna,78807
2021-07-13,Spain,Oxford/AstraZeneca,77475
2021-07-13,Spain,Pfizer/BioNTech,293343
2021-07-14,Spain,Moderna,78807
2021-07-14,Spain,Oxford/AstraZeneca,77475
