CountryName,RegionName,Date,RN,PredictedDailyNewCases,PredictedDailyNewRatios
Belgium,,2021-01-04,0.99089706,0,1.001827
Belgium,,2021-01-05,0.99089706,1530,1.000993
Belgium,,2021-01-06,0.99089706,2564,0.99989915
Belgium,,2021-01-07,0.99089706,1936,0.99916315
Belgium,,2021-01-08,0.99089706,1670,0.9982464
Belgium,,2021-01-09,0.99089706,61,0.9976009
Belgium,,2021-01-10,0.99089706,148,0.9966297
Belgium,,2021-01-11,0.99089706,0,0.9959175
Belgium,,2021-01-12,0.99089706,1193,0.99486214
Belgium,,2021-01-13,0.99089706,2235,0.99398166
Belgium,,2021-01-14,0.99089706,1613,0.9929076
Belgium,,2021-01-15,0.99089706,1358,0.992414
Belgium,,2021-01-16,0.99089706,0,0.9917297
Belgium,,2021-01-17,0.99089706,0,0.99118286
Belgium,,2021-01-18,0.99089706,0,0.99089706
Bulgaria,,2020-12-28,0.9891618,0,0.9933921
Bulgaria,,2020-12-29,0.9891618,1639,0.99238986
Bulgaria,,2020-12-30,0.9891618,1459,0.9918942
Bulgaria,,2020-12-31,0.9891618,623,0.99159485
Bulgaria,,2021-01-01,0.9891618,113,0.99163055
Bulgaria,,2021-01-02,0.9891618,326,0.99159414
Bulgaria,,2021-01-03,0.9891618,194,0.9914689
Bulgaria,,2021-01-04,0.9891618,0,0.99092364
Bulgaria,,2021-01-05,0.9891618,1515,0.9907056
Bulgaria,,2021-01-06,0.9891618,1337,0.9903979
Bulgaria,,2021-01-07,0.9891618,504,0.99019194
Bulgaria,,2021-01-08,0.9891618,0,0.98989785
Bulgaria,,2021-01-09,0.9891618,212,0.9897093
Bulgaria,,2021-01-10,0.9891618,82,0.9895179
Bulgaria,,2021-01-11,0.9891618,0,0.9894418
Bulgaria,,2021-01-12,0.9891618,1406,0.9893239
Bulgaria,,2021-01-13,0.9891618,1231,0.9893016
Bulgaria,,2021-01-14,0.9891618,401,0.989174
Bulgaria,,2021-01-15,0.9891618,0,0.9891231
Bulgaria,,2021-01-16,0.9891618,112,0.9890776
Bulgaria,,2021-01-17,0.9891618,0,0.98912877
Bulgaria,,2021-01-18,0.9891618,0,0.9891618
Canada,,2020-12-28,0.9896159,0,0.9976355
Canada,,2020-12-29,0.9896159,6036,0.9974489
Canada,,2020-12-30,0.9896159,6200,0.99735147
Canada,,2020-12-31,0.9896159,5840,0.9964276
Canada,,2021-01-01,0.9896159,5389,0.9956099
Canada,,2021-01-02,0.9896159,4820,0.99463534
Canada,,2021-01-03,0.9896159,4966,0.9941537
Canada,,2021-01-04,0.9896159,0,0.9934517
Canada,,2021-01-05,0.9896159,5487,0.99315965
Canada,,2021-01-06,0.9896159,5647,0.99272746
Canada,,2021-01-07,0.9896159,5288,0.9924613
Canada,,2021-01-08,0.9896159,4834,0.9920806
Canada,,2021-01-09,0.9896159,4268,0.9918403
Canada,,2021-01-10,0.9896159,4413,0.9914867
Canada,,2021-01-11,0.9896159,0,0.99127537
Canada,,2021-01-12,0.9896159,4927,0.99091095
Canada,,2021-01-13,0.9896159,5089,0.99061763
Canada,,2021-01-14,0.9896159,4730,0.9902612
Canada,,2021-01-15,0.9896159,4282,0.9900842
Canada,,2021-01-16,0.9896159,3721,0.9898634
Canada,,2021-01-17,0.9896159,3873,0.98971665
Canada,,2021-01-18,0.9896159,0,0.9896159
Switzerland,,2020-12-28,0.99058855,0,1.0097868
Switzerland,,2020-12-29,0.99058855,3894,1.0094723
Switzerland,,2020-12-30,0.99058855,4673,1.0092598
Switzerland,,2020-12-31,0.99058855,4510,1.0070647
Switzerland,,2021-01-01,0.99058855,0,1.0050567
Switzerland,,2021-01-02,0.99058855,0,1.0026745
Switzerland,,2021-01-03,0.99058855,0,1.0015537
Switzerland,,2021-01-04,0.99058855,0,0.99987847
Switzerland,,2021-01-05,0.99058855,3448,0.9992193
Switzerland,,2021-01-06,0.99058855,4230,0.9982504
Switzerland,,2021-01-07,0.99058855,4075,0.9975901
Switzerland,,2021-01-08,0.99058855,0,0.996729
Switzerland,,2021-01-09,0.99058855,0,0.9961438
Switzerland,,2021-01-10,0.99058855,0,0.99529165
Switzerland,,2021-01-11,0.99058855,0,0.9947358
Switzerland,,2021-01-12,0.99058855,2986,0.9938464
Switzerland,,2021-01-13,0.99058855,3778,0.99311465
Switzerland,,2021-01-14,0.99058855,3632,0.99219006
Switzerland,,2021-01-15,0.99058855,0,0.9917465
Switzerland,,2021-01-16,0.99058855,0,0.99119246
Switzerland,,2021-01-17,0.99058855,0,0.99083304
Switzerland,,2021-01-18,0.99058855,0,0.99058855
Cyprus,,2020-12-28,0.989694,0,1.0000632
Cyprus,,2020-12-29,0.989694,264,0.99942774
Cyprus,,2020-12-30,0.989694,377,0.998507
Cyprus,,2020-12-31,0.989694,452,0.9973251
Cyprus,,2021-01-01,0.989694,406,0.9963495
Cyprus,,2021-01-02,0.989694,27,0.995487
Cyprus,,2021-01-03,0.989694,0,0.9948943
Cyprus,,2021-01-04,0.989694,0,0.9943331
Cyprus,,2021-01-05,0.989694,238,0.9938844
Cyprus,,2021-01-06,0.989694,351,0.9933552
Cyprus,,2021-01-07,0.989694,426,0.99292225
Cyprus,,2021-01-08,0.989694,380,0.9924645
Cyprus,,2021-01-09,0.989694,1,0.9921054
Cyprus,,2021-01-10,0.989694,0,0.9917133
Cyprus,,2021-01-11,0.989694,0,0.9913239
Cyprus,,2021-01-12,0.989694,210,0.99093145
Cyprus,,2021-01-13,0.989694,324,0.9906052
Cyprus,,2021-01-14,0.989694,399,0.9903785
Cyprus,,2021-01-15,0.989694,353,0.9901894
Cyprus,,2021-01-16,0.989694,0,0.9899581
Cyprus,,2021-01-17,0.989694,0,0.98980355
Cyprus,,2021-01-18,0.989694,0,0.989694
Czech Republic,,2020-12-28,0.9915462,0,1.0221679
Czech Republic,,2020-12-29,0.9915462,6993,1.0219022
Czech Republic,,2020-12-30,0.9915462,10002,1.0215983
Czech Republic,,2020-12-31,0.9915462,13112,1.0173725
Czech Republic,,2021-01-01,0.9915462,3216,1.0137413
Czech Republic,,2021-01-02,0.9915462,1443,1.0099719
Czech Republic,,2021-01-03,0.9915462,1742,1.0082986
Czech Republic,,2021-01-04,0.9915462,0,1.0057223
Czech Republic,,2021-01-05,0.9915462,5658,1.0048971
Czech Republic,,2021-01-06,0.9915462,8672,1.0035819
Czech Republic,,2021-01-07,0.9915462,11808,1.0028036
Czech Republic,,2021-01-08,0.9915462,1923,1.0015373
Czech Republic,,2021-01-09,0.9915462,178,1.0007403
Czech Republic,,2021-01-10,0.9915462,491,0.9994393
Czech Republic,,2021-01-11,0.9915462,0,0.9986756
Czech Republic,,2021-01-12,0.9915462,4395,0.9970913
Czech Republic,,2021-01-13,0.9915462,7431,0.9957891
Czech Republic,,2021-01-14,0.9915462,10583,0.9941832
Czech Republic,,2021-01-15,0.9915462,736,0.9933474
Czech Republic,,2021-01-16,0.9915462,0,0.9925882
Czech Republic,,2021-01-17,0.9915462,0,0.9919483
Czech Republic,,2021-01-18,0.9915462,0,0.9915462
Germany,,2020-12-28,0.98992884,0,1.0018603
Germany,,2020-12-29,0.98992884,18040,1.0014626
Germany,,2020-12-30,0.98992884,23180,1.0008061
Germany,,2020-12-31,0.98992884,30500,0.99960256
Germany,,2021-01-01,0.98992884,0,0.99848336
Germany,,2021-01-02,0.98992884,38026,0.9972373
Germany,,2021-01-03,0.98992884,11735,0.99653083
Germany,,2021-01-04,0.98992884,0,0.9956632
Germany,,2021-01-05,0.98992884,15925,0.9952192
Germany,,2021-01-06,0.98992884,21039,0.994685
Germany,,2021-01-07,0.98992884,28345,0.9942245
Germany,,2021-01-08,0.98992884,0,0.9937248
Germany,,2021-01-09,0.98992884,35802,0.993262
Germany,,2021-01-10,0.98992884,9495,0.9927328
Germany,,2021-01-11,0.98992884,0,0.99227536
Germany,,2021-01-12,0.98992884,13627,0.9917881
Germany,,2021-01-13,0.98992884,18744,0.99137086
Germany,,2021-01-14,0.98992884,26046,0.99086463
Germany,,2021-01-15,0.98992884,0,0.99057937
Germany,,2021-01-16,0.98992884,33495,0.99029326
Germany,,2021-01-17,0.98992884,7218,0.99007565
Germany,,2021-01-18,0.98992884,0,0.98992884
Denmark,,2020-12-28,0.9903433,0,1.0081346
Denmark,,2020-12-29,0.9903433,2396,1.007137
Denmark,,2020-12-30,0.9903433,3134,1.006231
Denmark,,2020-12-31,0.9903433,2684,1.0043564
Denmark,,2021-01-01,0.9903433,2786,1.0027138
Denmark,,2021-01-02,0.9903433,1601,1.0010165
Denmark,,2021-01-03,0.9903433,1938,1.0000155
Denmark,,2021-01-04,0.9903433,0,0.9987426
Denmark,,2021-01-05,0.9903433,2126,0.9980006
Denmark,,2021-01-06,0.9903433,2856,0.9970908
Denmark,,2021-01-07,0.9903433,2402,0.9963906
Denmark,,2021-01-08,0.9903433,2499,0.99560034
Denmark,,2021-01-09,0.9903433,1312,0.9949333
Denmark,,2021-01-10,0.9903433,1645,0.994163
Denmark,,2021-01-11,0.9903433,0,0.99357617
Denmark,,2021-01-12,0.9903433,1823,0.9928655
Denmark,,2021-01-13,0.9903433,2553,0.9922611
Denmark,,2021-01-14,0.9903433,2099,0.99163157
Denmark,,2021-01-15,0.9903433,2199,0.99125963
Denmark,,2021-01-16,0.9903433,1015,0.9908284
Denmark,,2021-01-17,0.9903433,1352,0.99054825
Denmark,,2021-01-18,0.9903433,0,0.9903433
Ecuador,,2020-12-28,0.9891799,0,0.99209213
Ecuador,,2020-12-29,0.9891799,0,0.9920451
Ecuador,,2020-12-30,0.9891799,667,0.9918694
Ecuador,,2020-12-31,0.9891799,875,0.9913457
Ecuador,,2021-01-01,0.9891799,762,0.99085456
Ecuador,,2021-01-02,0.9891799,394,0.99046636
Ecuador,,2021-01-03,0.9891799,27,0.99037254
Ecuador,,2021-01-04,0.9891799,0,0.990233
Ecuador,,2021-01-05,0.9891799,0,0.99016684
Ecuador,,2021-01-06,0.9891799,617,0.9900903
Ecuador,,2021-01-07,0.9891799,827,0.9902199
Ecuador,,2021-01-08,0.9891799,714,0.99019796
Ecuador,,2021-01-09,0.9891799,347,0.990148
Ecuador,,2021-01-10,0.9891799,0,0.99001974
Ecuador,,2021-01-11,0.9891799,0,0.98994005
Ecuador,,2021-01-12,0.9891799,0,0.9897791
Ecuador,,2021-01-13,0.9891799,570,0.9896365
Ecuador,,2021-01-14,0.9891799,781,0.98948956
Ecuador,,2021-01-15,0.9891799,668,0.98943305
Ecuador,,2021-01-16,0.9891799,302,0.98930556
Ecuador,,2021-01-17,0.9891799,0,0.9892192
Ecuador,,2021-01-18,0.9891799,0,0.9891799
Spain,,2020-12-28,0.99064624,3800,1.0094774
Spain,,2020-12-29,0.99064624,9938,1.009528
Spain,,2020-12-30,0.99064624,11686,1.0095354
Spain,,2020-12-31,0.99064624,11891,1.0072922
Spain,,2021-01-01,0.99064624,0,1.0051446
Spain,,2021-01-02,0.99064624,0,1.0026243
Spain,,2021-01-03,0.99064624,0,1.0016546
Spain,,2021-01-04,0.99064624,2782,0.99998397
Spain,,2021-01-05,0.99064624,8929,0.99944925
Spain,,2021-01-06,0.99064624,10675,0.9985802
Spain,,2021-01-07,0.99064624,10892,0.99806243
Spain,,2021-01-08,0.99064624,0,0.9971547
Spain,,2021-01-09,0.99064624,0,0.99656504
Spain,,2021-01-10,0.99064624,0,0.9956997
Spain,,2021-01-11,0.99064624,1718,0.995155
Spain,,2021-01-12,0.99064624,7869,0.99419975
Spain,,2021-01-13,0.99064624,9627,0.99341244
Spain,,2021-01-14,0.99064624,9849,0.992389
Spain,,2021-01-15,0.99064624,0,0.9919051
Spain,,2021-01-16,0.99064624,0,0.99129105
Spain,,2021-01-17,0.99064624,0,0.9908991
Spain,,2021-01-18,0.99064624,662,0.99064624
Estonia,,2020-12-28,0.9897888,0,1.0014244
Estonia,,2020-12-29,0.9897888,525,1.0011253
Estonia,,2020-12-30,0.9897888,640,1.0000178
Estonia,,2020-12-31,0.9897888,645,0.99856734
Estonia,,2021-01-01,0.9897888,529,0.9973765
Estonia,,2021-01-02,0.9897888,407,0.99639904
Estonia,,2021-01-03,0.9897888,342,0.99571687
Estonia,,2021-01-04,0.9897888,0,0.99487907
Estonia,,2021-01-05,0.9897888,496,0.99429274
Estonia,,2021-01-06,0.9897888,610,0.9937374
Estonia,,2021-01-07,0.9897888,614,0.99331
Estonia,,2021-01-08,0.9897888,497,0.9928648
Estonia,,2021-01-09,0.9897888,374,0.99237955
Estonia,,2021-01-10,0.9897888,308,0.9919378
Estonia,,2021-01-11,0.9897888,0,0.991622
Estonia,,2021-01-12,0.9897888,460,0.99122405
Estonia,,2021-01-13,0.9897888,574,0.9909106
Estonia,,2021-01-14,0.9897888,577,0.99053836
Estonia,,2021-01-15,0.9897888,460,0.99034137
Estonia,,2021-01-16,0.9897888,337,0.99008197
Estonia,,2021-01-17,0.9897888,271,0.989919
Estonia,,2021-01-18,0.9897888,0,0.9897888
Finland,,2020-12-28,0.9886523,0,0.9865973
Finland,,2020-12-29,0.9886523,196,0.9850322
Finland,,2020-12-30,0.9886523,165,0.98508906
Finland,,2020-12-31,0.9886523,66,0.98520267
Finland,,2021-01-01,0.9886523,0,0.986464
Finland,,2021-01-02,0.9886523,0,0.98741204
Finland,,2021-01-03,0.9886523,0,0.98807245
Finland,,2021-01-04,0.9886523,0,0.98720896
Finland,,2021-01-05,0.9886523,189,0.9874834
Finland,,2021-01-06,0.9886523,158,0.9873499
Finland,,2021-01-07,0.9886523,59,0.9875865
Finland,,2021-01-08,0.9886523,0,0.98741263
Finland,,2021-01-09,0.9886523,0,0.98758566
Finland,,2021-01-10,0.9886523,0,0.98747545
Finland,,2021-01-11,0.9886523,0,0.9878086
Finland,,2021-01-12,0.9886523,182,0.98785406
Finland,,2021-01-13,0.9886523,152,0.9881592
Finland,,2021-01-14,0.9886523,53,0.98800755
Finland,,2021-01-15,0.9886523,0,0.9880632
Finland,,2021-01-16,0.9886523,0,0.9880752
Finland,,2021-01-17,0.9886523,0,0.9884424
Finland,,2021-01-18,0.9886523,0,0.9886523
France,,2020-12-28,0.9905624,0,1.00904
France,,2020-12-29,0.9905624,10185,1.0089883
France,,2020-12-30,0.9905624,13393,1.0090139
France,,2020-12-31,0.9905624,19959,1.0066184
France,,2021-01-01,0.9905624,18433,1.0045352
France,,2021-01-02,0.9905624,1231,1.0022442
France,,2021-01-03,0.9905624,6386,1.0011878
France,,2021-01-04,0.9905624,0,0.9995659
France,,2021-01-05,0.9905624,8263,0.99901605
France,,2021-01-06,0.9905624,11463,0.99807507
France,,2021-01-07,0.9905624,18046,0.9974807
France,,2021-01-08,0.9905624,16523,0.99662566
France,,2021-01-09,0.9905624,0,0.9961
France,,2021-01-10,0.9905624,4490,0.99525905
France,,2021-01-11,0.9905624,0,0.9947488
France,,2021-01-12,0.9905624,6342,0.99379116
France,,2021-01-13,0.9905624,9566,0.9930876
France,,2021-01-14,0.9905624,16166,0.99221826
France,,2021-01-15,0.9905624,14685,0.99179065
France,,2021-01-16,0.9905624,0,0.9911771
France,,2021-01-17,0.9905624,2667,0.9907986
France,,2021-01-18,0.9905624,0,0.9905624
Croatia,,2020-12-28,0.99010956,0,1.0054147
Croatia,,2020-12-29,0.99010956,1328,1.0045502
Croatia,,2020-12-30,0.99010956,2495,1.0034608
Croatia,,2020-12-31,0.99010956,1956,1.0017463
Croatia,,2021-01-01,0.99010956,1368,1.000294
Croatia,,2021-01-02,0.99010956,71,0.9989032
Croatia,,2021-01-03,0.99010956,340,0.9980329
Croatia,,2021-01-04,0.99010956,0,0.9970581
Croatia,,2021-01-05,0.99010956,1050,0.9964112
Croatia,,2021-01-06,0.99010956,2222,0.9956913
Croatia,,2021-01-07,0.99010956,1689,0.99509937
Croatia,,2021-01-08,0.99010956,1107,0.99445176
Croatia,,2021-01-09,0.99010956,0,0.9939043
Croatia,,2021-01-10,0.99010956,85,0.9932756
Croatia,,2021-01-11,0.99010956,0,0.9927654
Croatia,,2021-01-12,0.99010956,799,0.992187
Croatia,,2021-01-13,0.99010956,1978,0.9917015
Croatia,,2021-01-14,0.99010956,1453,0.9912268
Croatia,,2021-01-15,0.99010956,879,0.99089265
Croatia,,2021-01-16,0.99010956,0,0.9905402
Croatia,,2021-01-17,0.99010956,0,0.99028134
Croatia,,2021-01-18,0.99010956,0,0.99010956
Hungary,,2020-12-28,0.98939383,0,0.9963952
Hungary,,2020-12-29,0.98939383,912,0.9957327
Hungary,,2020-12-30,0.98939383,1574,0.994989
Hungary,,2020-12-31,0.98939383,2968,0.99414057
Hungary,,2021-01-01,0.98939383,2256,0.99350595
Hungary,,2021-01-02,0.98939383,841,0.99292135
Hungary,,2021-01-03,0.98939383,360,0.99249494
Hungary,,2021-01-04,0.98939383,0,0.9920927
Hungary,,2021-01-05,0.98939383,652,0.99180174
Hungary,,2021-01-06,0.98939383,1319,0.9915162
Hungary,,2021-01-07,0.98939383,2719,0.9912777
Hungary,,2021-01-08,0.98939383,2012,0.9910161
Hungary,,2021-01-09,0.98939383,603,0.99079216
Hungary,,2021-01-10,0.98939383,127,0.99054486
Hungary,,2021-01-11,0.98939383,0,0.99035203
Hungary,,2021-01-12,0.98939383,423,0.99009794
Hungary,,2021-01-13,0.98939383,1096,0.9899275
Hungary,,2021-01-14,0.98939383,2502,0.9898135
Hungary,,2021-01-15,0.98939383,1801,0.9896806
Hungary,,2021-01-16,0.98939383,398,0.98954403
Hungary,,2021-01-17,0.98939383,0,0.98946357
Hungary,,2021-01-18,0.98939383,0,0.98939383
Ireland,,2020-12-28,0.99095494,641,1.011705
Ireland,,2020-12-29,0.99095494,961,1.0126206
Ireland,,2020-12-30,0.99095494,936,1.0136465
Ireland,,2020-12-31,0.99095494,907,1.0107627
Ireland,,2021-01-01,0.99095494,999,1.0080462
Ireland,,2021-01-02,0.99095494,1245,1.0045568
Ireland,,2021-01-03,0.99095494,676,1.0033534
Ireland,,2021-01-04,0.99095494,574,1.0011551
Ireland,,2021-01-05,0.99095494,893,1.000826
Ireland,,2021-01-06,0.99095494,863,0.9999259
Ireland,,2021-01-07,0.99095494,832,0.99949634
Ireland,,2021-01-08,0.99095494,919,0.9984957
Ireland,,2021-01-09,0.99095494,1164,0.99810797
Ireland,,2021-01-10,0.99095494,591,0.9972
Ireland,,2021-01-11,0.99095494,488,0.99681777
Ireland,,2021-01-12,0.99095494,801,0.99550605
Ireland,,2021-01-13,0.99095494,767,0.9946477
Ireland,,2021-01-14,0.99095494,729,0.9929944
Ireland,,2021-01-15,0.99095494,814,0.99239004
Ireland,,2021-01-16,0.99095494,1059,0.99186957
Ireland,,2021-01-17,0.99095494,485,0.9912596
Ireland,,2021-01-18,0.99095494,382,0.99095494
Italy,,2020-12-28,0.9899298,0,1.0002394
Italy,,2020-12-29,0.9899298,11438,1.0006816
Italy,,2020-12-30,0.9899298,12099,1.0010794
Italy,,2020-12-31,0.9899298,16166,0.99966943
Italy,,2021-01-01,0.9899298,17110,0.9984095
Italy,,2021-01-02,0.9899298,8409,0.99688107
Italy,,2021-01-03,0.9899298,6953,0.9962588
Italy,,2021-01-04,0.9899298,0,0.9951901
Italy,,2021-01-05,0.9899298,9433,0.9949189
Italy,,2021-01-06,0.9899298,10112,0.9943727
Italy,,2021-01-07,0.9899298,14217,0.9940904
Italy,,2021-01-08,0.9899298,15185,0.99360365
Italy,,2021-01-09,0.9899298,6524,0.99334556
Italy,,2021-01-10,0.9899298,5095,0.99286443
Italy,,2021-01-11,0.9899298,0,0.9925854
Italy,,2021-01-12,0.9899298,7579,0.991993
Italy,,2021-01-13,0.9899298,8290,0.9915701
Italy,,2021-01-14,0.9899298,12418,0.9909575
Italy,,2021-01-15,0.9899298,13430,0.9907136
Italy,,2021-01-16,0.9899298,4805,0.99033
Italy,,2021-01-17,0.9899298,3419,0.9900732
Italy,,2021-01-18,0.9899298,0,0.9899298
Lithuania,,2020-12-28,0.99067646,0,1.01084
Lithuania,,2020-12-29,0.99067646,1994,1.0106195
Lithuania,,2020-12-30,0.99067646,3546,1.0104896
Lithuania,,2020-12-31,0.99067646,3299,1.0078913
Lithuania,,2021-01-01,0.99067646,2598,1.0056546
Lithuania,,2021-01-02,0.99067646,1367,1.0031546
Lithuania,,2021-01-03,0.99067646,1417,1.0020052
Lithuania,,2021-01-04,0.99067646,0,1.0002748
Lithuania,,2021-01-05,0.99067646,1565,0.99964887
Lithuania,,2021-01-06,0.99067646,3117,0.99864906
Lithuania,,2021-01-07,0.99067646,2876,0.9980415
Lithuania,,2021-01-08,0.99067646,2177,0.99712837
Lithuania,,2021-01-09,0.99067646,953,0.9965819
Lithuania,,2021-01-10,0.99067646,1007,0.9956995
Lithuania,,2021-01-11,0.99067646,0,0.9951658
Lithuania,,2021-01-12,0.99067646,1151,0.9941774
Lithuania,,2021-01-13,0.99067646,2710,0.99339
Lithuania,,2021-01-14,0.99067646,2474,0.9924466
Lithuania,,2021-01-15,0.99067646,1785,0.9919767
Lithuania,,2021-01-16,0.99067646,570,0.99133986
Lithuania,,2021-01-17,0.99067646,634,0.9909324
Lithuania,,2021-01-18,0.99067646,0,0.99067646
Luxembourg,,2020-12-28,0.9905487,0,1.0118376
Luxembourg,,2020-12-29,0.9905487,142,1.0101795
Luxembourg,,2020-12-30,0.9905487,316,1.0086757
Luxembourg,,2020-12-31,0.9905487,0,1.0066266
Luxembourg,,2021-01-01,0.9905487,0,1.0048337
Luxembourg,,2021-01-02,0.9905487,0,1.0027162
Luxembourg,,2021-01-03,0.9905487,0,1.001499
Luxembourg,,2021-01-04,0.9905487,0,1.000071
Luxembourg,,2021-01-05,0.9905487,121,0.99929875
Luxembourg,,2021-01-06,0.9905487,295,0.9983894
Luxembourg,,2021-01-07,0.9905487,0,0.9975703
Luxembourg,,2021-01-08,0.9905487,0,0.99668354
Luxembourg,,2021-01-09,0.9905487,0,0.9957878
Luxembourg,,2021-01-10,0.9905487,0,0.99484146
Luxembourg,,2021-01-11,0.9905487,0,0.99408203
Luxembourg,,2021-01-12,0.9905487,99,0.9933664
Luxembourg,,2021-01-13,0.9905487,274,0.99280673
Luxembourg,,2021-01-14,0.9905487,0,0.99197847
Luxembourg,,2021-01-15,0.9905487,0,0.9915424
Luxembourg,,2021-01-16,0.9905487,0,0.9910953
Luxembourg,,2021-01-17,0.9905487,0,0.99078524
Luxembourg,,2021-01-18,0.9905487,0,0.9905487
Latvia,,2020-12-28,0.99000466,0,1.0020659
Latvia,,2020-12-29,0.99000466,952,1.0019841
Latvia,,2020-12-30,0.99000466,1093,1.0020287
Latvia,,2020-12-31,0.99000466,1214,1.0003636
Latvia,,2021-01-01,0.99000466,603,0.99901
Latvia,,2021-01-02,0.99000466,329,0.99747026
Latvia,,2021-01-03,0.99000466,441,0.9968151
Latvia,,2021-01-04,0.99000466,0,0.9957284
Latvia,,2021-01-05,0.99000466,876,0.995429
Latvia,,2021-01-06,0.99000466,1016,0.9948341
Latvia,,2021-01-07,0.99000466,1137,0.9945399
Latvia,,2021-01-08,0.99000466,525,0.9939807
Latvia,,2021-01-09,0.99000466,251,0.9936513
Latvia,,2021-01-10,0.99000466,362,0.9931115
Latvia,,2021-01-11,0.99000466,0,0.99282527
Latvia,,2021-01-12,0.99000466,794,0.99218684
Latvia,,2021-01-13,0.99000466,934,0.9917056
Latvia,,2021-01-14,0.99000466,1054,0.99111617
Latvia,,2021-01-15,0.99000466,443,0.9908154
Latvia,,2021-01-16,0.99000466,169,0.9904203
Latvia,,2021-01-17,0.99000466,281,0.9901626
Latvia,,2021-01-18,0.99000466,0,0.99000466
Netherlands,,2020-12-28,0.99092716,0,1.0142709
Netherlands,,2020-12-29,0.99092716,9416,1.0138075
Netherlands,,2020-12-30,0.99092716,10521,1.0135335
Netherlands,,2020-12-31,0.99092716,10360,1.0107545
Netherlands,,2021-01-01,0.99092716,8611,1.0082315
Netherlands,,2021-01-02,0.99092716,7720,1.0053868
Netherlands,,2021-01-03,0.99092716,6002,1.0040519
Netherlands,,2021-01-04,0.99092716,0,1.0021217
Netherlands,,2021-01-05,0.99092716,7968,1.0013552
Netherlands,,2021-01-06,0.99092716,9056,1.0002007
Netherlands,,2021-01-07,0.99092716,8900,0.9994251
Netherlands,,2021-01-08,0.99092716,7144,0.9983572
Netherlands,,2021-01-09,0.99092716,6266,0.9976468
Netherlands,,2021-01-10,0.99092716,4549,0.9966186
Netherlands,,2021-01-11,0.99092716,0,0.99600893
Netherlands,,2021-01-12,0.99092716,6489,0.9949039
Netherlands,,2021-01-13,0.99092716,7589,0.9939722
Netherlands,,2021-01-14,0.99092716,7441,0.9929027
Netherlands,,2021-01-15,0.99092716,5717,0.9923694
Netherlands,,2021-01-16,0.99092716,4866,0.9916749
Netherlands,,2021-01-17,0.99092716,3184,0.9912202
Netherlands,,2021-01-18,0.99092716,0,0.99092716
Norway,,2020-12-28,0.9896331,26,0.9967173
Norway,,2020-12-29,0.9896331,538,0.9968585
