CountryName,RegionName,Date,RN,PredictedDailyNewCases,PredictedDailyNewRatios
Switzerland,,2020-12-28,1.0266731,10443,1.0425328
Switzerland,,2020-12-29,1.0266731,4403,1.0417391
Switzerland,,2020-12-30,1.0266731,5158,1.0409514
Switzerland,,2020-12-31,1.0266731,4954,1.038363
Switzerland,,2021-01-01,1.0266731,38,1.0362803
Switzerland,,2021-01-02,1.0266731,0,1.034574
Switzerland,,2021-01-03,1.0266731,0,1.0328302
Switzerland,,2021-01-04,1.0266731,10371,1.0317172
Switzerland,,2021-01-05,1.0266731,4314,1.0309845
Switzerland,,2021-01-06,1.0266731,5050,1.0301832
Switzerland,,2021-01-07,1.0266731,4832,1.0295701
Switzerland,,2021-01-08,1.0266731,0,1.02897
Switzerland,,2021-01-09,1.0266731,0,1.0284445
Switzerland,,2021-01-10,1.0266731,0,1.0279247
Switzerland,,2021-01-11,1.0266731,10203,1.027603
Switzerland,,2021-01-12,1.0266731,4137,1.027194
Switzerland,,2021-01-13,1.0266731,4864,1.0267458
Switzerland,,2021-01-14,1.0266731,4648,1.0267802
Switzerland,,2021-01-15,1.0266731,0,1.0267057
Switzerland,,2021-01-16,1.0266731,0,1.0265388
Switzerland,,2021-01-17,1.0266731,0,1.0265841
Switzerland,,2021-01-18,1.0266731,10018,1.0266731
Cyprus,,2020-12-28,1.0265508,720,1.02863
Cyprus,,2020-12-29,1.0265508,322,1.0274509
Cyprus,,2020-12-30,1.0265508,435,1.0267035
Cyprus,,2020-12-31,1.0265508,512,1.026467
Cyprus,,2021-01-01,1.0265508,468,1.0267737
Cyprus,,2021-01-02,1.0265508,92,1.0273147
Cyprus,,2021-01-03,1.0265508,63,1.0273056
Cyprus,,2021-01-04,1.0265508,761,1.0266899
Cyprus,,2021-01-05,1.0265508,363,1.0266639
Cyprus,,2021-01-06,1.0265508,477,1.0265384
Cyprus,,2021-01-07,1.0265508,554,1.0264987
Cyprus,,2021-01-08,1.0265508,511,1.0264605
Cyprus,,2021-01-09,1.0265508,135,1.0264435
Cyprus,,2021-01-10,1.0265508,107,1.0263896
Cyprus,,2021-01-11,1.0265508,806,1.0264344
Cyprus,,2021-01-12,1.0265508,409,1.0265384
Cyprus,,2021-01-13,1.0265508,523,1.0265262
Cyprus,,2021-01-14,1.0265508,601,1.0265423
Cyprus,,2021-01-15,1.0265508,559,1.0266263
Cyprus,,2021-01-16,1.0265508,183,1.0264859
Cyprus,,2021-01-17,1.0265508,156,1.0264653
Cyprus,,2021-01-18,1.0265508,856,1.0265508
Czech Republic,,2020-12-28,1.0266901,9743,1.0623231
Czech Republic,,2020-12-29,1.0266901,8762,1.0610303
Czech Republic,,2020-12-30,1.0266901,11683,1.0591491
Czech Republic,,2020-12-31,1.0266901,14622,1.0527986
Czech Republic,,2021-01-01,1.0266901,4561,1.0474097
Czech Republic,,2021-01-02,1.0266901,2705,1.0437651
Czech Republic,,2021-01-03,1.0266901,2826,1.0399945
Czech Republic,,2021-01-04,1.0266901,9443,1.0376093
Czech Republic,,2021-01-05,1.0266901,8385,1.0360904
Czech Republic,,2021-01-06,1.0266901,11220,1.0343764
Czech Republic,,2021-01-07,1.0266901,14089,1.0329525
Czech Republic,,2021-01-08,1.0266901,3970,1.0316861
Czech Republic,,2021-01-09,1.0266901,2059,1.0304757
Czech Republic,,2021-01-10,1.0266901,2130,1.0292914
Czech Republic,,2021-01-11,1.0266901,8711,1.0283593
Czech Republic,,2021-01-12,1.0266901,7623,1.0275192
Czech Republic,,2021-01-13,1.0266901,10423,1.0265399
Czech Republic,,2021-01-14,1.0266901,13308,1.0265851
Czech Republic,,2021-01-15,1.0266901,3202,1.0265869
Czech Republic,,2021-01-16,1.0266901,1290,1.0263027
Czech Republic,,2021-01-17,1.0266901,1381,1.0264572
Czech Republic,,2021-01-18,1.0266901,7985,1.0266901
Germany,,2020-12-28,1.0265803,52389,1.0324777
Germany,,2020-12-29,1.0265803,22853,1.0315485
Germany,,2020-12-30,1.0265803,27963,1.0306937
Germany,,2020-12-31,1.0265803,35310,1.029831
Germany,,2021-01-01,1.0265803,3105,1.0293374
Germany,,2021-01-02,1.0265803,43034,1.0289234
Germany,,2021-01-03,1.0265803,16782,1.0285939
Germany,,2021-01-04,1.0265803,55425,1.0282599
Germany,,2021-01-05,1.0265803,25873,1.0279558
Germany,,2021-01-06,1.0265803,30977,1.0277162
Germany,,2021-01-07,1.0265803,38311,1.0274495
Germany,,2021-01-08,1.0265803,6103,1.0272368
Germany,,2021-01-09,1.0265803,46024,1.0270058
Germany,,2021-01-10,1.0265803,19759,1.0267617
Germany,,2021-01-11,1.0265803,58431,1.026715
Germany,,2021-01-12,1.0265803,28909,1.0266742
Germany,,2021-01-13,1.0265803,34031,1.0265754
Germany,,2021-01-14,1.0265803,41407,1.0265878
Germany,,2021-01-15,1.0265803,9246,1.0266181
Germany,,2021-01-16,1.0265803,49204,1.026601
Germany,,2021-01-17,1.0265803,22977,1.0265876
Germany,,2021-01-18,1.0265803,61689,1.0265803
Denmark,,2020-12-28,1.0265877,7668,1.0390778
Denmark,,2020-12-29,1.0265877,3007,1.0370878
Denmark,,2020-12-30,1.0265877,3721,1.0351509
Denmark,,2020-12-31,1.0265877,3266,1.0335279
Denmark,,2021-01-01,1.0265877,3366,1.032245
Denmark,,2021-01-02,1.0265877,2184,1.0312685
Denmark,,2021-01-03,1.0265877,2514,1.030387
Denmark,,2021-01-04,1.0265877,7984,1.029649
Denmark,,2021-01-05,1.0265877,3311,1.0290227
Denmark,,2021-01-06,1.0265877,4014,1.0284832
Denmark,,2021-01-07,1.0265877,3549,1.0279871
Denmark,,2021-01-08,1.0265877,3642,1.0276217
Denmark,,2021-01-09,1.0265877,2454,1.0272712
Denmark,,2021-01-10,1.0265877,2779,1.0270181
Denmark,,2021-01-11,1.0265877,8247,1.0268549
Denmark,,2021-01-12,1.0265877,3574,1.0267533
Denmark,,2021-01-13,1.0265877,4277,1.0266913
Denmark,,2021-01-14,1.0265877,3814,1.0266656
Denmark,,2021-01-15,1.0265877,3908,1.0266448
Denmark,,2021-01-16,1.0265877,2722,1.0266235
Denmark,,2021-01-17,1.0265877,3049,1.0266056
Denmark,,2021-01-18,1.0265877,8519,1.0265877
Ecuador,,2020-12-28,1.0265473,672,1.0199829
Ecuador,,2020-12-29,1.0265473,72,1.0199437
Ecuador,,2020-12-30,1.0265473,761,1.0206356
Ecuador,,2020-12-31,1.0265473,974,1.0216272
Ecuador,,2021-01-01,1.0265473,866,1.0227206
Ecuador,,2021-01-02,1.0265473,504,1.0239985
Ecuador,,2021-01-03,1.0265473,140,1.0246388
Ecuador,,2021-01-04,1.0265473,737,1.024819
Ecuador,,2021-01-05,1.0265473,140,1.0253731
Ecuador,,2021-01-06,1.0265473,831,1.0255663
Ecuador,,2021-01-07,1.0265473,1047,1.0258361
Ecuador,,2021-01-08,1.0265473,940,1.025948
Ecuador,,2021-01-09,1.0265473,580,1.0260973
Ecuador,,2021-01-10,1.0265473,218,1.0261568
Ecuador,,2021-01-11,1.0265473,817,1.0262835
Ecuador,,2021-01-12,1.0265473,222,1.0264312
Ecuador,,2021-01-13,1.0265473,914,1.0264144
Ecuador,,2021-01-14,1.0265473,1132,1.026481
Ecuador,,2021-01-15,1.0265473,1027,1.0265648
Ecuador,,2021-01-16,1.0265473,668,1.0264726
Ecuador,,2021-01-17,1.0265473,308,1.0264801
Ecuador,,2021-01-18,1.0265473,909,1.0265473
Spain,,2020-12-28,1.0267125,34221,1.045013
Spain,,2020-12-29,1.0267125,11774,1.0446676
Spain,,2020-12-30,1.0267125,13477,1.0439512
Spain,,2020-12-31,1.0267125,13545,1.040766
Spain,,2021-01-01,1.0267125,727,1.0383676
Spain,,2021-01-02,1.0267125,591,1.0363783
Spain,,2021-01-03,1.0267125,442,1.0342543
Spain,,2021-01-04,1.0267125,34569,1.0329309
Spain,,2021-01-05,1.0267125,12069,1.0321808
Spain,,2021-01-06,1.0267125,13707,1.031277
Spain,,2021-01-07,1.0267125,13713,1.0304291
Spain,,2021-01-08,1.0267125,841,1.0296884
Spain,,2021-01-09,1.0267125,655,1.0290112
Spain,,2021-01-10,1.0267125,453,1.0282881
Spain,,2021-01-11,1.0267125,34546,1.027835
Spain,,2021-01-12,1.0267125,12010,1.0273504
Spain,,2021-01-13,1.0267125,13606,1.0267799
Spain,,2021-01-14,1.0267125,13616,1.0268345
Spain,,2021-01-15,1.0267125,739,1.0267534
Spain,,2021-01-16,1.0267125,537,1.0265454
Spain,,2021-01-17,1.0267125,340,1.0266006
Spain,,2021-01-18,1.0267125,34441,1.0267125
Estonia,,2020-12-28,1.0265368,1140,1.0274957
Estonia,,2020-12-29,1.0265368,635,1.0273954
Estonia,,2020-12-30,1.0265368,753,1.0267994
Estonia,,2020-12-31,1.0265368,766,1.0269423
Estonia,,2021-01-01,1.0265368,657,1.0271165
Estonia,,2021-01-02,1.0265368,540,1.027179
Estonia,,2021-01-03,1.0265368,478,1.0269063
Estonia,,2021-01-04,1.0265368,1254,1.0267136
Estonia,,2021-01-05,1.0265368,751,1.0266544
Estonia,,2021-01-06,1.0265368,870,1.0263958
Estonia,,2021-01-07,1.0265368,885,1.0263038
Estonia,,2021-01-08,1.0265368,779,1.0263511
Estonia,,2021-01-09,1.0265368,665,1.026313
Estonia,,2021-01-10,1.0265368,606,1.0263692
Estonia,,2021-01-11,1.0265368,1385,1.0264398
Estonia,,2021-01-12,1.0265368,885,1.0264685
Estonia,,2021-01-13,1.0265368,1007,1.0264983
Estonia,,2021-01-14,1.0265368,1025,1.0265292
Estonia,,2021-01-15,1.0265368,923,1.02656
Estonia,,2021-01-16,1.0265368,812,1.0265238
Estonia,,2021-01-17,1.0265368,756,1.026513
Estonia,,2021-01-18,1.0265368,1538,1.0265368
Finland,,2020-12-28,1.0264153,216,1.0097373
Finland,,2020-12-29,1.0264153,207,1.0073141
Finland,,2020-12-30,1.0264153,176,1.009138
Finland,,2020-12-31,1.0264153,80,1.0121566
Finland,,2021-01-01,1.0264153,8,1.0155752
Finland,,2021-01-02,1.0264153,11,1.0195396
Finland,,2021-01-03,1.0264153,12,1.0209935
Finland,,2021-01-04,1.0264153,228,1.0204679
Finland,,2021-01-05,1.0264153,220,1.0215857
Finland,,2021-01-06,1.0264153,189,1.022161
Finland,,2021-01-07,1.0264153,94,1.0228736
Finland,,2021-01-08,1.0264153,23,1.0233235
Finland,,2021-01-09,1.0264153,27,1.023915
Finland,,2021-01-10,1.0264153,28,1.0244478
Finland,,2021-01-11,1.0264153,245,1.0253097
Finland,,2021-01-12,1.0264153,238,1.0261328
Finland,,2021-01-13,1.0264153,208,1.0260069
Finland,,2021-01-14,1.0264153,113,1.0263323
Finland,,2021-01-15,1.0264153,43,1.0262026
Finland,,2021-01-16,1.0264153,47,1.025742
Finland,,2021-01-17,1.0264153,49,1.0261331
Finland,,2021-01-18,1.0264153,266,1.0264153
France,,2020-12-28,1.0266776,21718,1.0430015
France,,2020-12-29,1.0266776,13053,1.0421981
France,,2020-12-30,1.0266776,16169,1.0413414
France,,2020-12-31,1.0266776,22641,1.0387104
France,,2021-01-01,1.0266776,20996,1.0362473
France,,2021-01-02,1.0266776,3764,1.034661
France,,2021-01-03,1.0266776,8785,1.0330387
France,,2021-01-04,1.0266776,22182,1.031925
France,,2021-01-05,1.0266776,13442,1.0311824
France,,2021-01-06,1.0266776,16470,1.03034
France,,2021-01-07,1.0266776,22873,1.0296733
France,,2021-01-08,1.0266776,21167,1.0290926
France,,2021-01-09,1.0266776,3883,1.0286034
France,,2021-01-10,1.0266776,8846,1.0280547
France,,2021-01-11,1.0266776,22194,1.027588
France,,2021-01-12,1.0266776,13415,1.0272175
France,,2021-01-13,1.0266776,16398,1.0267951
France,,2021-01-14,1.0266776,22793,1.0267147
France,,2021-01-15,1.0266776,21087,1.0267173
France,,2021-01-16,1.0266776,3790,1.0265911
France,,2021-01-17,1.0266776,8755,1.0266104
France,,2021-01-18,1.0266776,22110,1.0266776
Croatia,,2020-12-28,1.0265743,0,1.0353876
Croatia,,2020-12-29,1.0265743,1588,1.0337296
Croatia,,2020-12-30,1.0265743,2740,1.0319715
Croatia,,2020-12-31,1.0265743,2197,1.0307984
Croatia,,2021-01-01,1.0265743,1606,1.030124
Croatia,,2021-01-02,1.0265743,307,1.0296094
Croatia,,2021-01-03,1.0265743,569,1.029166
Croatia,,2021-01-04,1.0265743,0,1.0286136
Croatia,,2021-01-05,1.0265743,1533,1.0282161
Croatia,,2021-01-06,1.0265743,2683,1.0278916
Croatia,,2021-01-07,1.0265743,2137,1.0275822
Croatia,,2021-01-08,1.0265743,1544,1.027286
Croatia,,2021-01-09,1.0265743,244,1.0270387
Croatia,,2021-01-10,1.0265743,504,1.0268254
Croatia,,2021-01-11,1.0265743,0,1.0266787
Croatia,,2021-01-12,1.0265743,1467,1.0266496
Croatia,,2021-01-13,1.0265743,2618,1.0266435
Croatia,,2021-01-14,1.0265743,2072,1.0266161
Croatia,,2021-01-15,1.0265743,1480,1.0266254
Croatia,,2021-01-16,1.0265743,180,1.0265808
Croatia,,2021-01-17,1.0265743,440,1.0265638
Croatia,,2021-01-18,1.0265743,0,1.0265743
Hungary,,2020-12-28,1.0265355,1206,1.0232576
Hungary,,2020-12-29,1.0265355,1185,1.0222757
Hungary,,2020-12-30,1.0265355,1850,1.0224477
Hungary,,2020-12-31,1.0265355,3252,1.0230299
Hungary,,2021-01-01,1.0265355,2550,1.0240042
Hungary,,2021-01-02,1.0265355,1145,1.0250474
Hungary,,2021-01-03,1.0265355,664,1.0253648
Hungary,,2021-01-04,1.0265355,1247,1.0251307
Hungary,,2021-01-05,1.0265355,1229,1.025424
Hungary,,2021-01-06,1.0265355,1897,1.0256202
Hungary,,2021-01-07,1.0265355,3301,1.0258126
Hungary,,2021-01-08,1.0265355,2600,1.0259111
Hungary,,2021-01-09,1.0265355,1197,1.0260099
Hungary,,2021-01-10,1.0265355,717,1.0260807
Hungary,,2021-01-11,1.0265355,1302,1.0262511
Hungary,,2021-01-12,1.0265355,1287,1.0264807
Hungary,,2021-01-13,1.0265355,1955,1.0264287
Hungary,,2021-01-14,1.0265355,3360,1.0265017
Hungary,,2021-01-15,1.0265355,2660,1.0265946
Hungary,,2021-01-16,1.0265355,1256,1.026464
Hungary,,2021-01-17,1.0265355,776,1.0264456
Hungary,,2021-01-18,1.0265355,1362,1.0265355
Ireland,,2020-12-28,1.0267954,2747,1.0503936
Ireland,,2020-12-29,1.0267954,1294,1.0516211
Ireland,,2020-12-30,1.0267954,1275,1.0516117
Ireland,,2020-12-31,1.0267954,1242,1.0476593
Ireland,,2021-01-01,1.0267954,1327,1.0438501
Ireland,,2021-01-02,1.0267954,1572,1.0406184
Ireland,,2021-01-03,1.0267954,991,1.0377814
Ireland,,2021-01-04,1.0267954,2996,1.035991
Ireland,,2021-01-05,1.0267954,1539,1.035038
Ireland,,2021-01-06,1.0267954,1511,1.0337204
Ireland,,2021-01-07,1.0267954,1471,1.0326351
Ireland,,2021-01-08,1.0267954,1548,1.0314958
Ireland,,2021-01-09,1.0267954,1787,1.0306398
Ireland,,2021-01-10,1.0267954,1199,1.0296687
Ireland,,2021-01-11,1.0267954,3196,1.0287426
Ireland,,2021-01-12,1.0267954,1731,1.0277629
Ireland,,2021-01-13,1.0267954,1695,1.0268948
Ireland,,2021-01-14,1.0267954,1657,1.0268801
Ireland,,2021-01-15,1.0267954,1735,1.026708
Ireland,,2021-01-16,1.0267954,1974,1.0264683
Ireland,,2021-01-17,1.0267954,1390,1.0265782
Ireland,,2021-01-18,1.0267954,3392,1.0267954
Italy,,2020-12-28,1.0266268,17967,1.0317498
Italy,,2020-12-29,1.0266268,14148,1.0320762
Italy,,2020-12-30,1.0266268,14747,1.0321149
Italy,,2020-12-31,1.0266268,18807,1.0312698
Italy,,2021-01-01,1.0266268,19707,1.0302573
Italy,,2021-01-02,1.0266268,11011,1.0296203
Italy,,2021-01-03,1.0266268,9493,1.0290451
Italy,,2021-01-04,1.0266268,18506,1.0286424
Italy,,2021-01-05,1.0266268,14666,1.0284218
Italy,,2021-01-06,1.0266268,15244,1.0281897
Italy,,2021-01-07,1.0266268,19285,1.0279927
Italy,,2021-01-08,1.0266268,20167,1.0278007
Italy,,2021-01-09,1.0266268,11451,1.0275927
Italy,,2021-01-10,1.0266268,9905,1.0273174
Italy,,2021-01-11,1.0266268,18899,1.0271238
Italy,,2021-01-12,1.0266268,15038,1.0269172
Italy,,2021-01-13,1.0266268,15596,1.0267233
Italy,,2021-01-14,1.0266268,19632,1.0266606
Italy,,2021-01-15,1.0266268,20513,1.0266445
Italy,,2021-01-16,1.0266268,11792,1.026593
Italy,,2021-01-17,1.0266268,10248,1.0265965
Italy,,2021-01-18,1.0266268,19246,1.0266268
Lithuania,,2020-12-28,1.0266829,1522,1.0447832
Lithuania,,2020-12-29,1.0266829,2543,1.0439878
Lithuania,,2020-12-30,1.0266829,4075,1.0429803
Lithuania,,2020-12-31,1.0266829,3810,1.0399506
Lithuania,,2021-01-01,1.0266829,3086,1.0372344
Lithuania,,2021-01-02,1.0266829,1850,1.0354302
Lithuania,,2021-01-03,1.0266829,1872,1.0335836
Lithuania,,2021-01-04,1.0266829,1548,1.0324056
Lithuania,,2021-01-05,1.0266829,2555,1.031636
Lithuania,,2021-01-06,1.0266829,4071,1.0307481
Lithuania,,2021-01-07,1.0266829,3793,1.030044
Lithuania,,2021-01-08,1.0266829,3057,1.0293844
Lithuania,,2021-01-09,1.0266829,1810,1.0288126
Lithuania,,2021-01-10,1.0266829,1822,1.0282105
Lithuania,,2021-01-11,1.0266829,1488,1.0276926
Lithuania,,2021-01-12,1.0266829,2488,1.0272472
Lithuania,,2021-01-13,1.0266829,3996,1.026782
Lithuania,,2021-01-14,1.0266829,3717,1.0267411
Lithuania,,2021-01-15,1.0266829,2981,1.0267149
Lithuania,,2021-01-16,1.0266829,1732,1.0265727
Lithuania,,2021-01-17,1.0266829,1745,1.0266008
Lithuania,,2021-01-18,1.0266829,1413,1.0266829
Luxembourg,,2020-12-28,1.0265843,438,1.0435506
Luxembourg,,2020-12-29,1.0265843,154,1.0406722
Luxembourg,,2020-12-30,1.0265843,325,1.0375113
Luxembourg,,2020-12-31,1.0265843,0,1.0354959
Luxembourg,,2021-01-01,1.0265843,0,1.0338619
Luxembourg,,2021-01-02,1.0265843,0,1.0324821
Luxembourg,,2021-01-03,1.0265843,0,1.0314424
Luxembourg,,2021-01-04,1.0265843,423,1.0305933
Luxembourg,,2021-01-05,1.0265843,139,1.0297495
Luxembourg,,2021-01-06,1.0265843,309,1.0292417
Luxembourg,,2021-01-07,1.0265843,0,1.028713
Luxembourg,,2021-01-08,1.0265843,0,1.0279814
Luxembourg,,2021-01-09,1.0265843,0,1.0272952
Luxembourg,,2021-01-10,1.0265843,0,1.0270983
Luxembourg,,2021-01-11,1.0265843,406,1.0268881
Luxembourg,,2021-01-12,1.0265843,122,1.0265898
Luxembourg,,2021-01-13,1.0265843,292,1.0266513
Luxembourg,,2021-01-14,1.0265843,0,1.0266917
Luxembourg,,2021-01-15,1.0265843,0,1.0266418
Luxembourg,,2021-01-16,1.0265843,0,1.0266017
Luxembourg,,2021-01-17,1.0265843,0,1.0265944
Luxembourg,,2021-01-18,1.0265843,390,1.0265843
Latvia,,2020-12-28,1.0266306,1544,1.0330942
Latvia,,2020-12-29,1.0266306,1137,1.033006
Latvia,,2020-12-30,1.0266306,1278,1.032714
Latvia,,2020-12-31,1.0266306,1401,1.0316269
Latvia,,2021-01-01,1.0266306,792,1.030659
Latvia,,2021-01-02,1.0266306,523,1.0300485
Latvia,,2021-01-03,1.0266306,635,1.0294557
Latvia,,2021-01-04,1.0266306,1665,1.0290027
Latvia,,2021-01-05,1.0266306,1259,1.0287641
Latvia,,2021-01-06,1.0266306,1399,1.0284667
Latvia,,2021-01-07,1.0266306,1522,1.0281396
Latvia,,2021-01-08,1.0266306,913,1.027882
Latvia,,2021-01-09,1.0266306,643,1.0275923
Latvia,,2021-01-10,1.0266306,755,1.0273043
Latvia,,2021-01-11,1.0266306,1784,1.027072
Latvia,,2021-01-12,1.0266306,1379,1.0268842
Latvia,,2021-01-13,1.0266306,1519,1.0266981
Latvia,,2021-01-14,1.0266306,1643,1.0266899
Latvia,,2021-01-15,1.0266306,1036,1.0266572
Latvia,,2021-01-16,1.0266306,767,1.026607
Latvia,,2021-01-17,1.0266306,881,1.0266074
Latvia,,2021-01-18,1.0266306,1911,1.0266306
Netherlands,,2020-12-28,1.0266756,19917,1.0486605
Netherlands,,2020-12-29,1.0266756,11682,1.0474253
Netherlands,,2020-12-30,1.0266756,12710,1.0461488
Netherlands,,2020-12-31,1.0266756,12425,1.0425817
Netherlands,,2021-01-01,1.0266756,10552,1.0394362
Netherlands,,2021-01-02,1.0266756,9611,1.0371642
Netherlands,,2021-01-03,1.0266756,7746,1.034845
Netherlands,,2021-01-04,1.0266756,20195,1.0333586
Netherlands,,2021-01-05,1.0266756,11878,1.0323492
Netherlands,,2021-01-06,1.0266756,12817,1.0312681
Netherlands,,2021-01-07,1.0266756,12458,1.0303797
Netherlands,,2021-01-08,1.0266756,10518,1.0295626
Netherlands,,2021-01-09,1.0266756,9525,1.0289311
Netherlands,,2021-01-10,1.0266756,7606,1.0282872
Netherlands,,2021-01-11,1.0266756,20015,1.027794
Netherlands,,2021-01-12,1.0266756,11657,1.0272939
Netherlands,,2021-01-13,1.0266756,12552,1.0267409
Netherlands,,2021-01-14,1.0266756,12193,1.0267278
Netherlands,,2021-01-15,1.0266756,10250,1.0266804
Netherlands,,2021-01-16,1.0266756,9244,1.0265107
