CountryName,RegionName,Date,RN,PredictedDailyNewCases,PredictedDailyNewRatios
Ecuador,,2021-01-18,1.0476587,881,1.0476587
Spain,,2020-12-28,1.048612,26883,1.0364417
Spain,,2020-12-29,1.048612,11142,1.0361979
Spain,,2020-12-30,1.048612,12965,1.0375746
Spain,,2020-12-31,1.048612,13294,1.03837
Spain,,2021-01-01,1.048612,780,1.0405842
Spain,,2021-01-02,1.048612,862,1.0417312
Spain,,2021-01-03,1.048612,945,1.042847
Spain,,2021-01-04,1.048612,27887,1.0435584
Spain,,2021-01-05,1.048612,12238,1.0447124
Spain,,2021-01-06,1.048612,14118,1.0453038
Spain,,2021-01-07,1.048612,14502,1.0458409
Spain,,2021-01-08,1.048612,2035,1.0462177
Spain,,2021-01-09,1.048612,2176,1.0467495
Spain,,2021-01-10,1.048612,2309,1.0471108
Spain,,2021-01-11,1.048612,29339,1.0479797
Spain,,2021-01-12,1.048612,13745,1.0483465
Spain,,2021-01-13,1.048612,15609,1.0477434
Spain,,2021-01-14,1.048612,16020,1.0477337
Spain,,2021-01-15,1.048612,3572,1.0476185
Spain,,2021-01-16,1.048612,3768,1.0479431
Spain,,2021-01-17,1.048612,3957,1.0482577
Spain,,2021-01-18,1.048612,31049,1.048612
Estonia,,2020-12-28,1.0487244,1656,1.038199
Estonia,,2020-12-29,1.0487244,695,1.0372149
Estonia,,2020-12-30,1.0487244,817,1.0370467
Estonia,,2020-12-31,1.0487244,834,1.0373148
Estonia,,2021-01-01,1.0487244,744,1.0404737
Estonia,,2021-01-02,1.0487244,639,1.0417587
Estonia,,2021-01-03,1.0487244,588,1.0426053
Estonia,,2021-01-04,1.0487244,1886,1.0424602
Estonia,,2021-01-05,1.0487244,944,1.044089
Estonia,,2021-01-06,1.0487244,1079,1.0445616
Estonia,,2021-01-07,1.0487244,1119,1.0464604
Estonia,,2021-01-08,1.0487244,1044,1.0469602
Estonia,,2021-01-09,1.0487244,956,1.0476139
Estonia,,2021-01-10,1.0487244,922,1.0480405
Estonia,,2021-01-11,1.0487244,2236,1.048162
Estonia,,2021-01-12,1.0487244,1314,1.0488485
Estonia,,2021-01-13,1.0487244,1455,1.0476885
Estonia,,2021-01-14,1.0487244,1513,1.0478878
Estonia,,2021-01-15,1.0487244,1451,1.0474918
Estonia,,2021-01-16,1.0487244,1384,1.0478578
Estonia,,2021-01-17,1.0487244,1373,1.0483043
Estonia,,2021-01-18,1.0487244,2710,1.0487244
Finland,,2020-12-28,1.0468754,123,1.0046108
Finland,,2020-12-29,1.0468754,203,1.0006175
Finland,,2020-12-30,1.0468754,174,1.0054634
Finland,,2020-12-31,1.0468754,76,1.0077093
Finland,,2021-01-01,1.0468754,7,1.0166597
Finland,,2021-01-02,1.0468754,10,1.0205215
Finland,,2021-01-03,1.0468754,12,1.0249474
Finland,,2021-01-04,1.0468754,136,1.0264095
Finland,,2021-01-05,1.0468754,220,1.0310177
Finland,,2021-01-06,1.0468754,192,1.0328323
Finland,,2021-01-07,1.0468754,97,1.0363779
Finland,,2021-01-08,1.0468754,30,1.0382508
Finland,,2021-01-09,1.0468754,36,1.0407431
Finland,,2021-01-10,1.0468754,40,1.042666
Finland,,2021-01-11,1.0468754,166,1.043772
Finland,,2021-01-12,1.0468754,252,1.0454978
Finland,,2021-01-13,1.0468754,224,1.04345
Finland,,2021-01-14,1.0468754,131,1.0442827
Finland,,2021-01-15,1.0468754,65,1.0434166
Finland,,2021-01-16,1.0468754,73,1.0445126
Finland,,2021-01-17,1.0468754,80,1.045747
Finland,,2021-01-18,1.0468754,209,1.0468754
France,,2020-12-28,1.048536,9096,1.0328574
France,,2020-12-29,1.048536,12011,1.0321543
France,,2020-12-30,1.048536,15359,1.0340704
France,,2020-12-31,1.048536,22176,1.0351475
France,,2021-01-01,1.048536,21065,1.0384645
France,,2021-01-02,1.048536,4134,1.0399859
France,,2021-01-03,1.048536,9441,1.0412114
France,,2021-01-04,1.048536,10399,1.0417873
France,,2021-01-05,1.048536,13468,1.0432712
France,,2021-01-06,1.048536,16916,1.0440995
France,,2021-01-07,1.048536,23857,1.0451431
France,,2021-01-08,1.048536,22857,1.0460027
France,,2021-01-09,1.048536,6035,1.0467845
France,,2021-01-10,1.048536,11440,1.0474049
France,,2021-01-11,1.048536,12452,1.0475564
France,,2021-01-12,1.048536,15637,1.0482938
France,,2021-01-13,1.048536,19053,1.0475843
France,,2021-01-14,1.048536,26057,1.0477862
France,,2021-01-15,1.048536,25040,1.0472426
France,,2021-01-16,1.048536,8311,1.0477012
France,,2021-01-17,1.048536,13808,1.0481153
France,,2021-01-18,1.048536,14916,1.048536
Croatia,,2020-12-28,1.0477124,0,1.0177925
Croatia,,2020-12-29,1.0477124,1418,1.0146445
Croatia,,2020-12-30,1.0477124,2619,1.018049
Croatia,,2020-12-31,1.0477124,2103,1.019714
Croatia,,2021-01-01,1.0477124,1575,1.0261956
Croatia,,2021-01-02,1.0477124,306,1.0293171
Croatia,,2021-01-03,1.0477124,599,1.0324491
Croatia,,2021-01-04,1.0477124,0,1.0335798
Croatia,,2021-01-05,1.0477124,1438,1.0368977
Croatia,,2021-01-06,1.0477124,2651,1.03831
Croatia,,2021-01-07,1.0477124,2156,1.0407888
Croatia,,2021-01-08,1.0477124,1639,1.042105
Croatia,,2021-01-09,1.0477124,385,1.0438104
Croatia,,2021-01-10,1.0477124,690,1.0451863
Croatia,,2021-01-11,1.0477124,98,1.0458566
Croatia,,2021-01-12,1.0477124,1548,1.0471283
Croatia,,2021-01-13,1.0477124,2747,1.0453273
Croatia,,2021-01-14,1.0477124,2258,1.0459558
Croatia,,2021-01-15,1.0477124,1735,1.0451218
Croatia,,2021-01-16,1.0477124,489,1.045944
Croatia,,2021-01-17,1.0477124,804,1.0468427
Croatia,,2021-01-18,1.0477124,221,1.0477124
Hungary,,2020-12-28,1.0471709,0,1.0075241
Hungary,,2020-12-29,1.0471709,1016,1.0058955
Hungary,,2020-12-30,1.0471709,1730,1.0106103
Hungary,,2020-12-31,1.0471709,3153,1.0132775
Hungary,,2021-01-01,1.0471709,2509,1.0202067
Hungary,,2021-01-02,1.0471709,1127,1.0237178
Hungary,,2021-01-03,1.0471709,680,1.0275085
Hungary,,2021-01-04,1.0471709,79,1.0294667
Hungary,,2021-01-05,1.0471709,1134,1.0332779
Hungary,,2021-01-06,1.0471709,1868,1.0351514
Hungary,,2021-01-07,1.0471709,3322,1.037959
Hungary,,2021-01-08,1.0471709,2698,1.0396031
Hungary,,2021-01-09,1.0471709,1340,1.0415238
Hungary,,2021-01-10,1.0471709,913,1.0429902
Hungary,,2021-01-11,1.0471709,329,1.0440909
Hungary,,2021-01-12,1.0471709,1405,1.0454524
Hungary,,2021-01-13,1.0471709,2132,1.0443225
Hungary,,2021-01-14,1.0471709,3600,1.0449845
Hungary,,2021-01-15,1.0471709,2976,1.0445424
Hungary,,2021-01-16,1.0471709,1636,1.0454632
Hungary,,2021-01-17,1.0471709,1227,1.0463383
Hungary,,2021-01-18,1.0471709,661,1.0471709
Ireland,,2020-12-28,1.0499485,3380,1.0620081
Ireland,,2020-12-29,1.0499485,1434,1.0642692
Ireland,,2020-12-30,1.0499485,1433,1.065004
Ireland,,2020-12-31,1.0499485,1441,1.064108
Ireland,,2021-01-01,1.0499485,1561,1.0626149
Ireland,,2021-01-02,1.0499485,1842,1.0613744
Ireland,,2021-01-03,1.0499485,1296,1.060388
Ireland,,2021-01-04,1.0499485,3957,1.0590858
Ireland,,2021-01-05,1.0499485,2022,1.0578401
Ireland,,2021-01-06,1.0499485,2025,1.056152
Ireland,,2021-01-07,1.0499485,2036,1.0545446
Ireland,,2021-01-08,1.0499485,2158,1.0530007
Ireland,,2021-01-09,1.0499485,2454,1.0523665
Ireland,,2021-01-10,1.0499485,1919,1.0515652
Ireland,,2021-01-11,1.0499485,4597,1.0511142
Ireland,,2021-01-12,1.0499485,2677,1.0505532
Ireland,,2021-01-13,1.0499485,2704,1.05055
Ireland,,2021-01-14,1.0499485,2748,1.0509748
Ireland,,2021-01-15,1.0499485,2893,1.050769
Ireland,,2021-01-16,1.0499485,3209,1.0503731
Ireland,,2021-01-17,1.0499485,2691,1.0498452
Ireland,,2021-01-18,1.0499485,5400,1.0499485
Italy,,2020-12-28,1.0478855,0,1.0183005
Italy,,2020-12-29,1.0478855,12925,1.018911
Italy,,2020-12-30,1.0478855,13789,1.0222809
Italy,,2020-12-31,1.0478855,18108,1.0245175
Italy,,2021-01-01,1.0478855,19462,1.0289072
Italy,,2021-01-02,1.0478855,11035,1.0314264
Italy,,2021-01-03,1.0478855,9801,1.0341316
Italy,,2021-01-04,1.0478855,1028,1.0357478
Italy,,2021-01-05,1.0478855,14179,1.0382824
Italy,,2021-01-06,1.0478855,15191,1.0398011
Italy,,2021-01-07,1.0478855,19697,1.0417106
Italy,,2021-01-08,1.0478855,21174,1.042779
Italy,,2021-01-09,1.0478855,12889,1.0439965
Italy,,2021-01-10,1.0478855,11768,1.0448333
Italy,,2021-01-11,1.0478855,3099,1.0455105
Italy,,2021-01-12,1.0478855,16380,1.0463985
Italy,,2021-01-13,1.0478855,17397,1.045956
Italy,,2021-01-14,1.0478855,22011,1.046555
Italy,,2021-01-15,1.0478855,23515,1.0463089
Italy,,2021-01-16,1.0478855,15344,1.046902
Italy,,2021-01-17,1.0478855,14328,1.0473686
Italy,,2021-01-18,1.0478855,5775,1.0478855
Lithuania,,2020-12-28,1.048847,459,1.0408875
Lithuania,,2020-12-29,1.048847,2449,1.0389924
Lithuania,,2020-12-30,1.048847,4011,1.0398636
Lithuania,,2020-12-31,1.048847,3806,1.040286
Lithuania,,2021-01-01,1.048847,3172,1.042694
Lithuania,,2021-01-02,1.048847,1991,1.04393
Lithuania,,2021-01-03,1.048847,2063,1.0447876
Lithuania,,2021-01-04,1.048847,703,1.0449302
Lithuania,,2021-01-05,1.048847,2716,1.0460658
Lithuania,,2021-01-06,1.048847,4288,1.0464303
Lithuania,,2021-01-07,1.048847,4100,1.0471348
Lithuania,,2021-01-08,1.048847,3477,1.0475161
Lithuania,,2021-01-09,1.048847,2309,1.0479633
Lithuania,,2021-01-10,1.048847,2394,1.0484216
Lithuania,,2021-01-11,1.048847,1042,1.0485237
Lithuania,,2021-01-12,1.048847,3073,1.0491612
Lithuania,,2021-01-13,1.048847,4632,1.0482588
Lithuania,,2021-01-14,1.048847,4452,1.0483513
Lithuania,,2021-01-15,1.048847,3821,1.0477351
Lithuania,,2021-01-16,1.048847,2666,1.0480924
Lithuania,,2021-01-17,1.048847,2765,1.0484754
Lithuania,,2021-01-18,1.048847,1427,1.048847
Luxembourg,,2020-12-28,1.0473745,0,1.0139759
Luxembourg,,2020-12-29,1.0473745,142,1.0087924
Luxembourg,,2020-12-30,1.0473745,318,1.0136069
Luxembourg,,2020-12-31,1.0473745,0,1.0153407
Luxembourg,,2021-01-01,1.0473745,0,1.0229477
Luxembourg,,2021-01-02,1.0473745,0,1.0256792
Luxembourg,,2021-01-03,1.0473745,0,1.0299257
Luxembourg,,2021-01-04,1.0473745,0,1.0308375
Luxembourg,,2021-01-05,1.0473745,136,1.0349486
Luxembourg,,2021-01-06,1.0473745,313,1.0362911
Luxembourg,,2021-01-07,1.0473745,0,1.0389187
Luxembourg,,2021-01-08,1.0473745,0,1.0404806
Luxembourg,,2021-01-09,1.0473745,0,1.0420632
Luxembourg,,2021-01-10,1.0473745,0,1.0445143
Luxembourg,,2021-01-11,1.0473745,0,1.045122
Luxembourg,,2021-01-12,1.0473745,136,1.0469407
Luxembourg,,2021-01-13,1.0473745,311,1.0442296
Luxembourg,,2021-01-14,1.0473745,0,1.0450684
Luxembourg,,2021-01-15,1.0473745,0,1.0443518
Luxembourg,,2021-01-16,1.0473745,0,1.0452448
Luxembourg,,2021-01-17,1.0473745,0,1.0463668
Luxembourg,,2021-01-18,1.0473745,0,1.0473745
Latvia,,2020-12-28,1.04874,1891,1.0378572
Latvia,,2020-12-29,1.04874,1175,1.0376661
Latvia,,2020-12-30,1.04874,1328,1.0388238
Latvia,,2020-12-31,1.04874,1468,1.0398556
Latvia,,2021-01-01,1.04874,883,1.041893
Latvia,,2021-01-02,1.04874,632,1.0431995
Latvia,,2021-01-03,1.04874,760,1.0440489
Latvia,,2021-01-04,1.04874,2151,1.0445267
Latvia,,2021-01-05,1.04874,1451,1.0454742
Latvia,,2021-01-06,1.04874,1618,1.0460794
Latvia,,2021-01-07,1.04874,1772,1.0465963
Latvia,,2021-01-08,1.04874,1200,1.0470046
Latvia,,2021-01-09,1.04874,963,1.0472813
Latvia,,2021-01-10,1.04874,1106,1.0477332
Latvia,,2021-01-11,1.04874,2512,1.0480448
Latvia,,2021-01-12,1.04874,1830,1.0485246
Latvia,,2021-01-13,1.04874,2006,1.0481151
Latvia,,2021-01-14,1.04874,2174,1.0482527
Latvia,,2021-01-15,1.04874,1612,1.0478925
Latvia,,2021-01-16,1.04874,1393,1.048198
Latvia,,2021-01-17,1.04874,1554,1.0484492
Latvia,,2021-01-18,1.04874,2979,1.04874
Netherlands,,2020-12-28,1.0490426,17224,1.0459292
Netherlands,,2020-12-29,1.0490426,11369,1.0438005
Netherlands,,2020-12-30,1.0490426,12516,1.0441738
Netherlands,,2020-12-31,1.0490426,12510,1.0441818
Netherlands,,2021-01-01,1.0490426,11018,1.0457928
Netherlands,,2021-01-02,1.0490426,10314,1.0463078
Netherlands,,2021-01-03,1.0490426,8679,1.0466251
Netherlands,,2021-01-04,1.0490426,18572,1.0465643
Netherlands,,2021-01-05,1.0490426,12789,1.0471815
Netherlands,,2021-01-06,1.0490426,13983,1.0474707
Netherlands,,2021-01-07,1.0490426,14039,1.0479205
Netherlands,,2021-01-08,1.0490426,12605,1.048297
Netherlands,,2021-01-09,1.0490426,11966,1.0487316
Netherlands,,2021-01-10,1.0490426,10399,1.0491698
Netherlands,,2021-01-11,1.0490426,20327,1.0492178
Netherlands,,2021-01-12,1.0490426,14610,1.04959
Netherlands,,2021-01-13,1.0490426,15742,1.0485909
Netherlands,,2021-01-14,1.0490426,15834,1.048654
Netherlands,,2021-01-15,1.0490426,14379,1.0481211
Netherlands,,2021-01-16,1.0490426,13795,1.0483814
Netherlands,,2021-01-17,1.0490426,12292,1.0487119
Netherlands,,2021-01-18,1.0490426,22287,1.0490426
