,date,Argentina,Austria,Belgium,Bulgaria,Canada,Croatia,Cyprus,Czechia,Denmark,Ecuador,Estonia,Finland,France,Germany,Hungary,Ireland,Italy,Latvia,Liechtenstein,Lithuania,Luxembourg,Malta,Netherlands,Norway,Poland,Portugal,Slovakia,Slovenia,Spain,Sweden,Switzerland,United States
182,2020-07-01,307,64,358,6,693,0,0,23,44,355,0,0,1249,1151,0,133,1419,0,0,0,0,0,278,17,205,222,0,0,1491,414,142,16954
183,2020-07-02,326,63,355,6,691,0,0,23,43,348,0,0,1242,1146,0,132,1406,0,0,0,0,0,274,17,206,224,0,0,1475,421,141,17127
184,2020-07-03,339,62,353,6,690,0,0,22,42,349,0,0,1232,1142,0,129,1390,0,0,0,0,0,272,16,207,227,0,0,1462,427,141,17322
185,2020-07-04,354,60,347,6,685,0,0,23,42,358,0,0,1223,1140,0,129,1374,0,0,0,0,0,268,16,206,228,0,0,1452,434,141,17521
186,2020-07-05,375,59,344,6,683,0,0,22,43,357,0,0,1215,1137,0,127,1360,0,0,0,0,0,266,16,206,229,0,0,1437,443,139,17742
187,2020-07-06,398,59,342,6,682,1,0,23,41,362,0,0,1202,1131,0,126,1347,0,0,0,0,0,265,16,206,230,0,0,1427,449,138,18038
188,2020-07-07,423,56,336,7,680,1,0,24,36,356,0,0,1192,1122,0,122,1339,0,0,0,0,0,263,15,208,231,0,0,1411,456,136,18284
189,2020-07-08,446,56,333,7,676,2,0,23,36,365,0,0,1179,1117,0,120,1326,0,0,0,0,0,261,14,211,230,0,0,1399,460,136,18563
190,2020-07-09,473,56,330,8,673,2,0,23,36,367,0,0,1177,1108,0,119,1312,0,0,0,0,0,259,15,211,233,0,0,1387,463,134,18927
191,2020-07-10,498,54,328,8,668,3,0,25,35,379,0,0,1163,1099,0,117,1300,0,0,0,1,0,257,15,211,232,0,0,1378,470,133,19214
192,2020-07-11,520,54,327,8,663,3,0,28,34,380,0,0,1145,1091,0,116,1288,0,0,0,1,0,256,14,210,232,0,0,1359,479,132,19592
193,2020-07-12,540,54,325,8,662,4,0,31,32,389,0,0,1136,1083,0,115,1269,0,0,0,1,0,251,14,210,232,0,0,1348,482,124,19936
194,2020-07-13,558,53,319,9,661,4,0,31,32,388,0,0,1118,1075,0,112,1255,0,0,0,1,0,250,14,209,230,0,0,1338,485,122,20279
195,2020-07-14,577,53,317,9,657,4,0,32,31,406,0,0,1117,1063,0,111,1239,0,0,0,2,0,242,14,209,231,0,0,1322,480,119,20661
196,2020-07-15,600,53,313,9,652,4,0,33,31,409,0,0,1113,1051,0,110,1229,0,0,0,2,0,235,13,209,231,0,0,1309,480,118,21087
197,2020-07-16,620,53,309,10,648,4,0,34,29,417,0,0,1094,1043,0,110,1216,0,0,0,2,0,231,11,209,232,0,0,1299,477,119,21382
198,2020-07-17,640,54,304,12,643,4,0,34,26,425,0,0,1084,1032,0,109,1205,0,0,0,2,0,229,10,210,231,0,1,1281,475,116,21711
199,2020-07-18,663,54,302,13,645,4,0,30,20,430,0,0,1075,1021,0,107,1187,0,0,0,2,0,226,10,212,228,1,1,1265,478,115,22109
200,2020-07-19,685,54,296,15,635,5,0,29,20,434,0,0,1073,1012,0,105,1177,0,0,0,3,0,226,9,212,228,1,1,1260,476,114,22430
201,2020-07-20,713,54,290,17,630,5,0,28,18,438,0,0,1062,1003,0,103,1166,0,0,0,3,0,225,9,214,228,1,1,1252,472,112,22803
202,2020-07-21,746,53,283,19,629,5,0,29,18,427,0,0,1053,999,0,102,1151,0,0,0,3,0,223,8,211,231,1,1,1233,471,111,23228
203,2020-07-22,775,52,281,23,626,5,0,26,16,427,0,0,1044,987,0,100,1143,0,0,0,3,0,221,8,211,234,1,1,1218,468,109,23588
204,2020-07-23,804,50,276,25,623,5,0,27,13,423,0,0,1034,980,0,99,1127,0,0,0,3,0,220,7,210,236,1,1,1218,463,107,24086
205,2020-07-24,836,49,273,26,620,6,0,28,13,437,0,0,1025,972,0,99,1111,0,0,0,3,0,218,7,209,239,1,1,1212,463,105,24582
206,2020-07-25,865,45,273,28,621,6,0,26,13,442,0,0,1018,966,0,99,1104,0,0,0,4,0,215,6,206,235,1,1,1201,458,105,25005
207,2020-07-26,894,44,268,29,620,5,0,27,12,447,0,0,1005,954,0,96,1093,0,0,0,4,0,213,6,205,236,1,1,1201,456,99,25531
208,2020-07-27,926,44,266,31,619,5,0,26,11,458,0,0,995,949,0,95,1072,0,0,0,4,0,211,5,204,236,1,1,1198,456,97,26001
209,2020-07-28,954,43,261,32,608,6,0,26,12,467,0,0,987,938,0,95,1064,0,0,0,4,0,207,2,206,239,1,1,1187,454,91,26456
210,2020-07-29,981,43,257,32,608,6,0,27,12,474,0,0,975,928,0,94,1051,0,0,0,6,0,200,0,209,238,1,1,1188,453,92,26966
211,2020-07-30,1019,42,258,33,601,6,0,27,12,480,0,0,966,921,0,91,1034,0,0,0,6,0,197,0,212,235,1,1,1181,453,92,27349
212,2020-07-31,1046,42,253,34,596,6,0,23,12,470,0,0,958,911,0,88,1026,0,0,0,6,0,195,0,214,233,0,1,1179,451,90,27796
213,2020-08-01,1091,43,247,35,595,6,0,22,12,473,0,0,952,900,1,85,1010,0,0,0,7,0,193,0,215,233,0,1,1164,449,89,28192
214,2020-08-02,1128,42,248,37,596,6,0,21,12,478,0,0,949,896,0,84,996,0,0,0,7,0,192,0,217,231,0,1,1186,449,87,28612
215,2020-08-03,1172,43,242,39,600,6,0,22,11,488,0,0,949,888,0,82,984,0,0,0,7,0,192,0,219,231,1,1,1188,446,87,29040
216,2020-08-04,1223,40,244,41,598,6,0,22,10,498,0,0,945,883,1,80,978,0,0,0,7,0,191,0,221,231,1,1,1187,443,86,29467
217,2020-08-05,1284,39,241,42,598,6,0,23,10,506,0,0,945,878,1,79,967,0,0,0,7,0,192,0,224,230,1,1,1199,437,86,29853
218,2020-08-06,1331,39,242,42,594,6,0,26,10,506,0,0,939,875,1,76,948,0,0,0,6,0,194,0,226,227,1,1,1204,438,86,30353
219,2020-08-07,1381,39,244,43,587,5,0,27,10,509,0,0,936,873,1,74,937,0,0,0,7,0,194,0,227,226,1,1,1207,436,84,30752
220,2020-08-08,1420,39,246,44,583,5,0,28,9,515,0,0,929,866,1,72,929,0,0,0,7,0,191,0,229,226,2,1,1210,433,83,31134
221,2020-08-09,1470,40,247,45,573,5,0,30,9,519,0,0,926,861,1,72,918,0,0,0,7,0,190,1,233,225,2,1,1225,428,82,31539
222,2020-08-10,1514,40,246,46,567,5,0,31,8,518,0,0,918,855,1,72,910,0,0,0,6,0,192,1,237,225,1,1,1240,424,82,31909
223,2020-08-11,1555,39,248,46,569,4,0,33,9,522,0,0,919,855,1,70,898,0,0,0,7,0,193,1,240,223,2,1,1247,423,81,32265
224,2020-08-12,1598,38,252,47,561,4,0,33,8,526,0,0,916,855,1,69,884,0,0,1,7,1,190,1,244,224,1,1,1250,423,77,32685
225,2020-08-13,1645,36,256,48,558,4,0,34,7,531,0,0,915,845,1,69,874,0,0,1,6,1,191,1,248,219,1,1,1264,421,78,32976
226,2020-08-14,1692,34,255,48,559,4,0,35,7,532,0,0,910,839,1,67,861,0,0,1,6,1,188,1,252,220,2,1,1269,424,77,33290
227,2020-08-15,1745,33,255,49,557,4,0,36,7,525,0,0,908,828,1,66,853,0,0,1,6,1,189,1,257,220,1,1,1273,422,74,33583
228,2020-08-16,1787,32,256,51,551,4,0,37,7,533,0,0,915,822,1,67,840,0,0,1,5,1,192,2,261,219,1,0,1302,420,75,33749
229,2020-08-17,1841,32,260,53,549,4,1,38,7,531,0,1,914,819,1,67,831,0,0,1,5,1,192,2,265,219,1,0,1353,418,75,34065
230,2020-08-18,1898,30,259,54,545,4,1,39,7,533,0,1,913,818,1,64,819,0,0,1,5,2,191,2,271,218,1,0,1375,417,74,34290
231,2020-08-19,1954,31,262,55,537,3,1,39,8,544,0,1,917,816,1,64,810,0,0,1,4,1,191,2,275,215,2,0,1398,411,75,34526
232,2020-08-20,2018,31,265,56,535,3,1,41,7,552,0,1,928,816,1,61,807,0,0,1,4,1,191,3,278,217,2,0,1429,408,76,34792
233,2020-08-21,2074,29,269,56,535,3,1,43,6,566,0,1,922,809,1,62,793,0,0,1,4,2,196,3,282,217,2,0,1449,405,76,35164
234,2020-08-22,2121,29,271,58,534,3,1,44,6,583,0,1,925,809,1,62,787,0,0,1,3,2,200,3,285,216,2,0,1462,402,78,35548
235,2020-08-23,2194,28,274,59,531,3,0,44,8,580,0,1,940,807,2,61,777,0,0,1,3,2,197,3,292,215,2,0,1475,403,79,35964
236,2020-08-24,2250,29,278,60,524,4,1,45,9,585,0,1,945,814,2,58,770,0,0,1,3,2,209,4,294,211,2,0,1472,403,78,36238
237,2020-08-25,2305,29,278,60,518,5,1,47,9,597,0,1,960,814,2,55,758,0,0,1,3,2,211,3,296,209,2,1,1491,400,81,36556
238,2020-08-26,2358,30,277,58,517,6,1,49,9,598,0,1,975,817,2,53,753,0,0,1,3,3,214,4,301,207,2,1,1541,401,81,36777
239,2020-08-27,2389,30,278,59,513,8,1,50,9,601,0,1,987,816,2,51,748,0,0,1,3,2,216,3,305,206,2,1,1575,397,82,37181
240,2020-08-28,2449,32,282,60,507,9,1,51,11,599,0,1,1021,815,2,50,746,0,0,1,2,3,218,3,308,204,3,1,1591,394,84,37364
241,2020-08-29,2506,35,278,60,503,10,1,52,13,604,0,1,1066,813,2,48,734,0,0,2,2,2,219,3,309,200,3,1,1618,395,84,37443
242,2020-08-30,2522,36,274,59,495,10,0,54,12,611,0,1,1033,813,2,47,721,0,0,2,2,2,223,4,310,199,3,1,1721,397,85,37563
243,2020-08-31,2575,38,275,61,498,13,1,55,14,621,0,2,1043,820,2,46,716,0,0,2,2,2,216,3,315,201,3,1,1767,395,84,37688
244,2020-09-01,2614,41,276,60,498,15,0,56,14,626,0,2,1065,827,2,44,711,0,0,2,2,2,212,4,318,196,3,2,1836,391,80,37822
245,2020-09-02,2666,44,278,62,493,17,0,55,14,626,0,2,1101,827,2,42,712,0,0,2,2,2,213,3,317,193,3,2,1864,385,82,37971
246,2020-09-03,2729,46,278,63,498,19,0,58,14,626,0,2,1130,825,2,42,711,0,0,2,3,2,214,3,318,190,4,2,1930,382,83,37947
247,2020-09-04,2788,48,279,61,499,21,0,60,15,624,0,2,1153,832,2,41,703,0,0,2,3,2,214,3,323,187,4,2,1966,380,83,38054
248,2020-09-05,2837,49,281,62,499,23,0,61,14,628,0,2,1187,838,2,41,705,0,0,2,3,3,220,3,325,186,4,2,2009,374,82,38189
249,2020-09-06,2936,50,284,62,502,26,0,63,13,637,0,2,1217,842,2,42,708,0,0,2,3,3,221,3,328,186,5,2,2078,372,81,38315
250,2020-09-07,3012,51,284,62,497,27,1,68,14,638,0,1,1244,836,2,40,716,0,0,2,3,2,225,3,334,187,5,2,2137,364,75,38435
251,2020-09-08,3104,51,284,61,493,30,1,70,14,640,1,1,1219,841,3,41,724,0,0,2,3,2,224,3,336,186,5,2,2192,363,74,38543
252,2020-09-09,3185,54,284,62,489,31,1,72,14,640,1,1,1306,835,3,39,722,0,0,2,3,2,227,3,337,187,5,2,2270,357,77,38739
253,2020-09-10,3280,57,285,60,485,33,0,75,14,638,1,1,1360,838,4,39,723,0,0,2,-11,2,228,3,339,188,5,2,2333,350,79,38862
254,2020-09-11,3356,58,288,60,485,35,0,79,14,640,1,1,1405,835,5,37,731,0,0,2,-12,2,228,3,335,189,5,2,2376,347,83,38972
255,2020-09-12,3443,61,289,63,481,37,0,84,15,642,1,1,1445,834,8,37,734,0,0,2,-12,2,229,3,337,192,5,2,2430,347,87,39123
256,2020-09-13,3521,62,293,64,487,40,0,87,15,640,1,1,1482,839,10,34,739,0,0,2,-12,2,232,4,338,193,5,2,2524,347,90,39251
257,2020-09-14,3606,62,290,65,489,42,0,91,15,638,1,2,1534,844,11,33,746,0,0,2,-12,2,234,4,340,195,5,2,2587,344,91,39366
258,2020-09-15,3678,65,287,65,489,43,0,95,15,638,1,2,1638,848,15,32,742,0,0,2,-12,1,234,5,339,198,5,2,2659,339,93,39455
259,2020-09-16,3769,65,290,65,486,45,0,102,16,641,1,2,1639,845,19,33,744,0,0,2,-11,1,239,6,340,196,5,2,2711,334,95,39512
260,2020-09-17,3830,69,292,65,486,46,0,106,17,638,1,2,1686,846,23,31,741,0,0,2,2,1,247,6,342,196,6,2,2774,333,98,39651
261,2020-09-18,3906,72,294,65,489,47,0,112,20,644,1,2,1756,844,28,32,748,0,0,2,2,1,256,7,346,197,7,3,2835,327,99,39750
262,2020-09-19,3975,74,297,64,486,49,0,117,20,635,1,2,1810,847,32,33,752,0,0,2,3,1,260,7,345,194,7,3,2893,320,102,39785
263,2020-09-20,4044,74,296,64,478,52,0,123,23,551,1,2,1867,844,38,33,759,0,0,2,3,2,271,7,345,195,7,3,2981,322,104,39787
264,2020-09-21,4130,78,299,65,479,54,0,134,26,547,1,2,1935,846,44,32,765,0,0,2,3,2,279,7,347,195,7,3,3056,314,106,39704
265,2020-09-22,4214,80,300,64,465,56,0,144,28,546,1,2,1989,848,47,33,771,0,0,2,2,2,285,7,345,197,8,3,3118,312,109,39698
266,2020-09-23,4294,85,303,63,468,56,0,157,31,541,1,3,2066,858,53,35,777,0,0,2,2,2,295,7,346,199,9,3,3200,311,111,39691
267,2020-09-24,4377,89,307,65,465,57,0,171,33,542,1,3,2123,866,59,38,777,0,0,2,2,2,302,8,347,204,10,4,3289,307,114,39687
268,2020-09-25,4457,93,312,67,466,60,0,188,36,547,1,3,2196,872,66,38,775,0,0,2,2,2,304,8,349,206,9,5,3357,305,117,39742
269,2020-09-26,4556,100,316,69,473,61,0,199,39,562,1,3,2239,871,70,40,777,0,0,3,2,3,316,8,353,208,9,5,3426,303,119,39891
270,2020-09-27,4637,104,326,69,485,62,0,214,42,647,1,3,2313,872,77,43,782,0,0,3,3,3,327,8,355,212,11,5,3495,296,120,40015
271,2020-09-28,4713,106,330,70,486,63,0,227,45,651,1,3,2386,877,85,43,786,0,0,3,3,3,337,8,358,214,12,6,3567,301,122,40183
272,2020-09-29,4783,115,341,71,492,63,0,246,44,661,1,3,2467,889,91,45,788,0,0,3,3,4,354,7,359,216,14,6,3663,298,126,40274
273,2020-09-30,4866,121,357,71,496,64,0,276,53,661,1,3,2526,895,97,46,794,0,0,3,4,4,371,8,363,220,16,7,3736,295,133,40396
274,2020-10-01,4948,127,372,70,502,65,0,295,57,672,1,4,2630,904,105,48,804,0,0,3,6,4,391,8,369,225,17,7,3837,294,136,40507
275,2020-10-02,5009,133,379,73,510,66,0,311,61,675,2,4,2723,914,111,50,807,0,0,4,5,4,409,8,374,230,19,7,3908,295,132,40567
276,2020-10-03,5078,138,391,75,519,67,0,327,64,669,2,4,2837,924,123,52,808,0,0,4,5,4,430,7,381,228,22,7,3984,291,129,40645
277,2020-10-04,5134,146,401,75,526,68,0,344,69,673,2,4,2905,929,128,53,814,0,0,4,7,3,451,7,392,227,23,7,4099,291,141,40696
278,2020-10-05,5201,153,419,75,529,68,0,365,72,678,2,5,2999,937,132,54,824,0,0,4,7,3,474,8,395,226,24,7,4190,293,142,40757
279,2020-10-06,5293,155,434,76,538,68,0,383,81,690,2,6,3098,943,142,54,829,0,0,5,7,3,498,8,401,231,28,7,4267,292,146,40851
280,2020-10-07,5373,160,441,78,542,68,1,396,81,702,3,6,3237,954,149,54,834,1,0,6,6,3,520,8,408,234,32,8,4341,292,144,40942
281,2020-10-08,5451,165,455,81,551,69,1,421,86,700,3,6,3344,969,156,59,843,1,0,6,5,3,546,8,416,239,35,8,4399,291,144,40971
282,2020-10-09,5549,168,467,83,561,70,1,436,90,707,3,7,3444,983,164,61,849,1,0,7,5,2,579,8,432,246,38,9,4476,291,144,41012
283,2020-10-10,5624,171,478,85,568,72,1,457,93,705,2,7,3534,990,168,61,858,1,0,7,5,2,602,8,444,250,44,9,4551,288,146,40983
284,2020-10-11,5736,175,491,88,577,73,1,471,95,710,3,7,3605,995,174,63,866,1,0,7,4,2,629,8,457,250,48,9,4637,287,143,41067
285,2020-10-12,5828,180,499,91,592,74,1,486,99,710,3,7,3672,1001,182,64,867,1,0,8,4,2,661,8,471,257,51,9,4600,289,143,41149
286,2020-10-13,5922,185,507,94,610,75,1,509,103,708,3,7,3760,1004,187,68,876,2,0,8,4,2,690,7,487,262,55,10,4764,291,136,41187
287,2020-10-14,6008,190,522,92,628,76,1,531,105,713,3,8,3815,1012,195,72,886,2,0,8,4,2,723,7,504,268,62,13,4819,292,141,41190
288,2020-10-15,6105,199,546,93,644,78,1,558,108,708,4,9,3856,1027,206,76,900,3,0,8,5,2,756,7,517,272,69,14,4885,292,144,41287
289,2020-10-16,6184,206,575,95,654,79,1,583,107,699,4,10,3958,1040,214,80,923,3,0,8,5,2,787,7,534,276,74,18,4959,293,146,41389
290,2020-10-17,6254,214,604,96,669,81,1,609,110,700,4,11,4062,1059,219,82,942,4,0,8,5,3,832,8,551,280,81,20,5029,291,146,41431
291,2020-10-18,6325,220,625,96,686,83,1,651,113,705,3,12,4153,1074,230,86,958,4,0,8,5,3,875,8,569,287,86,22,5013,291,156,41493
292,2020-10-19,6418,227,643,98,702,86,1,699,115,705,3,16,4257,1090,238,91,982,4,0,8,5,3,920,9,589,289,90,23,5197,293,165,41575
293,2020-10-20,6520,233,685,101,719,88,1,747,114,710,3,19,4409,1114,246,96,1014,4,0,9,6,4,981,10,616,294,100,26,5157,296,175,41729
294,2020-10-21,6620,241,739,106,736,92,1,796,117,712,3,21,4548,1139,255,98,1051,5,0,9,6,4,1034,12,658,304,106,29,5248,297,185,41920
295,2020-10-22,6697,253,786,107,753,95,1,875,118,707,3,24,4730,1169,260,102,1095,5,0,9,6,4,1099,13,703,314,118,31,5333,303,199,42003
296,2020-10-23,6799,262,862,109,770,98,1,934,121,715,2,26,4944,1207,272,109,1142,6,0,10,8,5,1163,14,753,327,136,34,5397,304,205,42135
297,2020-10-24,6910,273,920,108,788,103,1,984,124,717,2,26,5097,1240,282,118,1184,6,0,11,10,5,1229,15,798,335,145,37,5461,306,209,42353
298,2020-10-25,6974,284,971,111,792,105,1,1035,126,717,2,27,5247,1269,294,125,1232,6,0,13,9,5,1300,15,850,349,152,40,5577,306,240,42501
299,2020-10-26,7045,292,1062,117,820,108,2,1115,129,720,2,27,5397,1303,302,132,1288,6,0,15,10,5,1376,16,912,364,163,46,5596,311,254,42651
300,2020-10-27,7110,300,1154,120,839,115,1,1203,134,714,2,27,5573,1345,310,143,1362,7,0,17,10,6,1445,16,980,388,177,51,5672,312,280,42853
301,2020-10-28,7207,310,1248,127,851,121,2,1296,137,715,2,27,5832,1397,317,156,1448,7,0,19,11,6,1521,16,1054,408,194,57,5748,310,308,43021
302,2020-10-29,7304,321,1349,134,860,131,2,1376,139,713,2,27,6031,1454,328,166,1537,7,0,22,13,7,1590,17,1129,430,213,65,5835,306,336,43292
303,2020-10-30,7392,333,1437,134,870,142,4,1477,144,707,2,28,6233,1516,343,176,1644,8,0,24,13,8,1668,18,1217,449,225,76,5904,306,351,43419
304,2020-10-31,7470,347,1539,140,887,149,4,1554,147,715,2,29,6533,1569,355,190,1767,8,0,26,15,9,1731,18,1308,468,241,83,5966,311,366,43612
305,2020-11-01,7592,363,1651,149,920,157,6,1663,152,713,2,30,6746,1618,368,201,1879,7,0,28,19,9,1800,19,1394,490,255,91,6135,314,432,44017
306,2020-11-02,7708,375,1746,160,919,168,6,1767,160,715,2,31,6998,1692,378,212,1998,8,0,32,21,9,1878,20,1497,510,270,99,6283,323,470,44305
307,2020-11-03,7832,390,1872,173,934,181,8,1899,165,722,2,32,7221,1757,393,223,2156,9,1,36,25,10,1956,22,1596,533,290,115,6416,331,520,44507
308,2020-11-04,7916,408,2019,185,950,192,8,2019,171,721,2,33,7521,1850,413,229,2311,9,1,41,31,11,2035,25,1707,559,300,130,6588,341,573,44864
309,2020-11-05,7996,433,2184,201,969,207,10,2146,179,727,2,35,7894,1943,432,235,2493,10,1,45,36,12,2110,29,1834,576,318,146,6724,354,639,45184
310,2020-11-06,8065,465,2347,214,988,224,10,2272,186,733,3,36,8251,2068,444,239,2677,12,1,50,39,13,2198,32,1950,609,342,165,6820,354,670,45643
311,2020-11-07,8146,492,2514,220,1002,249,12,2389,195,749,3,37,8234,2190,473,244,2880,14,2,55,36,13,2296,34,2064,632,372,185,6917,356,703,45958
312,2020-11-08,8202,526,2674,242,1026,264,11,2506,208,760,3,39,9076,2308,496,251,3080,16,2,62,53,13,2396,38,2176,655,394,202,7164,358,828,46159
313,2020-11-09,8269,556,2830,264,1039,281,13,2644,215,771,3,40,9478,2426,524,254,3320,17,2,68,59,13,2466,41,2334,687,416,220,7325,385,901,46569
314,2020-11-10,8297,587,3038,291,1059,302,13,2721,221,775,4,42,9869,2585,548,255,3568,20,2,77,66,12,2552,44,2523,723,443,242,7482,404,979,47125
315,2020-11-11,8340,635,3237,315,1080,329,13,2814,227,781,4,43,10229,2730,569,260,3833,22,2,85,70,12,2643,48,2712,755,475,265,7630,432,1070,47526
316,2020-11-12,8389,677,3395,343,1099,356,14,2889,237,777,4,44,10612,2904,598,266,4124,23,2,95,77,13,2733,53,2908,796,501,279,7816,460,1151,48027
317,2020-11-13,8425,721,3524,365,1119,377,14,2974,248,781,5,45,10817,3059,637,266,4427,24,2,104,81,14,2796,56,3120,826,522,293,7944,472,1204,48438
318,2020-11-14,8470,777,3620,391,1147,390,15,3064,255,773,6,47,11541,3195,664,270,4714,25,2,117,86,14,2847,59,3310,854,544,306,8081,485,1260,48965
319,2020-11-15,8500,825,3686,407,1152,411,16,3150,261,772,6,48,12221,3337,701,274,4974,28,2,123,94,15,2897,64,3509,879,574,316,8237,494,1364,49525
320,2020-11-16,8544,877,3728,434,1185,427,18,3207,275,762,6,49,13010,3486,743,274,5251,29,2,133,99,15,2965,70,3689,897,617,324,8374,559,1423,50403
321,2020-11-17,8553,938,3795,466,1207,446,19,3328,281,762,7,50,12551,3629,788,275,5526,31,2,136,102,16,3002,76,3903,963,641,331,8564,585,1500,50966
322,2020-11-18,8584,999,3773,498,1240,464,23,3423,293,750,8,51,12999,3785,836,276,5836,33,2,148,108,17,3033,81,4134,995,656,336,8688,610,1572,51815
323,2020-11-19,8605,1067,3756,528,1275,484,26,3494,303,749,9,51,13470,3942,877,277,6143,35,2,159,112,18,3066,86,4355,1035,666,344,8792,646,1639,52595
324,2020-11-20,8627,1126,3732,551,1319,496,28,3545,312,752,10,52,14378,4114,922,281,6469,38,2,175,117,18,3090,91,4591,1100,688,353,8926,668,1704,53537
325,2020-11-21,8664,1197,3750,570,1361,518,30,3604,319,758,13,53,14709,4269,960,283,6750,39,2,187,122,19,3103,97,4856,1160,695,363,9047,689,1769,54542
326,2020-11-22,8681,1251,3788,604,1409,539,31,3613,326,758,14,53,14221,4420,1010,282,7039,41,2,202,121,18,3125,101,5110,1213,701,372,9156,710,1787,55524
327,2020-11-23,8717,1308,3850,633,1439,558,33,3694,331,757,17,54,14008,4562,1044,285,7364,42,2,215,126,20,3146,105,5365,1266,712,383,9095,792,1848,56283
328,2020-11-24,8753,1371,3833,656,1486,576,34,3702,338,755,17,55,15152,4718,1080,284,7647,47,2,233,124,22,3182,110,5577,1280,717,395,9323,835,1889,57457
329,2020-11-25,8786,1435,3824,675,1530,598,35,3714,343,759,20,57,15235,4880,1112,282,7949,51,2,244,137,22,3213,115,5736,1335,741,407,9428,874,1917,58484
330,2020-11-26,8824,1510,3829,707,1562,619,35,3737,345,764,22,58,15174,5045,1150,284,8254,55,2,262,142,22,3240,120,5909,1380,755,419,9528,918,1945,59767
331,2020-11-27,8856,1578,3883,738,1594,642,36,3757,353,766,23,58,14876,5183,1182,285,8508,56,2,275,146,23,3282,126,6079,1420,761,430,9645,949,1997,60941
332,2020-11-28,8893,1621,3902,764,1630,661,36,3792,361,760,25,59,14987,5332,1215,285,8796,59,2,284,150,23,3323,125,6244,1464,768,442,9766,982,2049,61993
333,2020-11-29,8921,1674,3936,788,1669,677,37,3875,371,763,26,61,15088,5444,1264,290,9101,62,1,293,153,23,3353,121,6424,1553,782,453,9726,1015,2055,63246
334,2020-11-30,8937,1718,3962,820,1705,705,37,3835,378,762,28,63,15531,5581,1311,293,9351,65,1,308,157,24,3390,136,6548,1606,793,465,9967,1043,2089,64452
335,2020-12-01,8959,1770,3971,843,1737,730,38,3841,390,759,31,66,15671,5715,1355,295,9643,67,1,324,170,24,3427,141,6673,1658,802,473,9861,1070,2112,65659
336,2020-12-02,8969,1827,3997,877,1760,750,40,3875,401,760,32,69,15759,5858,1396,296,9907,67,1,336,165,25,3464,145,6866,1719,806,487,9911,1101,2137,66965
337,2020-12-03,8969,1850,4015,901,1791,769,42,3896,412,750,34,73,15949,6005,1430,297,10149,69,1,354,167,26,3498,148,7029,1763,826,498,9929,1150,2159,68218
338,2020-12-04,8989,1880,4013,924,1822,794,43,3915,420,752,35,77,15991,6150,1461,299,10388,73,1,369,170,26,3529,150,7200,1808,840,512,10010,1182,2198,69412
339,2020-12-05,8978,1929,4009,954,1860,825,44,3941,426,753,40,80,16005,6280,1502,303,10609,76,1,389,174,26,3565,158,7328,1850,850,525,10090,1218,2234,70533
340,2020-12-06,8953,1978,4018,977,1898,857,46,3958,433,752,42,83,16108,6427,1507,303,10824,78,1,405,178,29,3598,167,7436,1849,864,537,10033,1250,2241,71907
341,2020-12-07,8934,2004,4029,999,1944,882,49,4006,443,754,46,85,15871,6556,1525,300,10991,82,1,420,182,30,3637,159,7746,1881,879,548,10081,1307,2277,73099
342,2020-12-08,8919,2035,4021,1023,1985,909,50,4011,451,749,49,89,15849,6707,1552,301,11153,84,1,441,183,29,3657,161,7876,1920,902,561,10081,1354,2295,74287
343,2020-12-09,8912,2062,4018,1045,2033,940,52,4033,460,746,51,94,15855,6843,1603,302,11319,93,1,458,188,30,3685,162,7975,1958,923,568,10097,1406,2326,74569
344,2020-12-10,8899,2095,4020,1065,2076,975,52,4044,469,749,53,97,15821,6978,1660,302,11455,99,1,471,192,31,3695,163,8081,1991,941,579,10091,1436,2350,75756
345,2020-12-11,8885,2118,4039,1086,2125,1005,54,4060,479,745,56,100,15832,7099,1713,302,11582,104,1,491,194,32,3730,166,8149,2011,953,587,10133,1476,2382,76707
346,2020-12-12,8893,2133,4054,1105,2173,1027,55,4079,489,747,58,104,15852,7223,1777,301,11715,107,1,501,196,34,3749,168,8225,2042,968,599,10172,1511,2412,77691
347,2020-12-13,8912,2156,4055,1125,2224,1050,56,4082,498,752,60,109,15889,7360,1839,304,11843,111,1,519,198,34,3783,170,8268,2071,981,608,10155,1549,2429,78454
348,2020-12-14,8917,2192,4056,1138,2272,1081,56,4096,509,760,62,113,15916,7488,1878,304,11997,118,1,532,202,34,3806,173,8144,2093,1008,616,10140,1592,2452,79720
349,2020-12-15,8910,2211,4064,1155,2321,1107,57,4136,522,770,66,115,15931,7608,1927,304,12127,124,1,544,208,32,3846,173,8232,2105,1034,628,10153,1633,2477,80930
350,2020-12-16,8892,2225,4069,1172,2369,1139,58,4130,536,776,68,118,15958,7736,1975,302,12241,130,1,564,211,33,3866,173,8315,2111,1060,637,10148,1680,2506,83101
351,2020-12-17,8875,2236,4056,1195,2420,1162,60,4148,547,769,71,121,15976,7875,2012,302,12367,136,1,581,216,33,3916,177,8363,2135,1085,650,10142,1717,2535,84458
352,2020-12-18,8856,2255,4048,1216,2473,1189,61,4156,562,768,75,124,16004,8022,2049,308,12473,140,1,603,218,32,3962,178,8422,2178,1113,662,10154,1757,2558,86191
353,2020-12-19,8822,2273,4042,1230,2525,1219,66,4181,578,762,79,126,16032,8184,2090,309,12614,146,1,623,222,32,4011,179,8485,2208,1133,676,10175,1791,2578,87825
